evaluation,fitness,test_accuracy,uniqueness,time
0,0.13341808319091797,0.09695231914520264,1.0,2.37
1000,0.13341808319091797,0.09695231914520264,1.0,2.37
2000,0.13341808319091797,0.09695231914520264,1.0,2.37
3000,0.18896865844726562,0.15142619609832764,1.0,2.37
4000,0.18896865844726562,0.15142619609832764,1.0,2.37
5000,0.22760707139968872,0.3033788204193115,1.0,2.37
6000,0.22760707139968872,0.3033788204193115,1.0,2.37
7000,0.22760707139968872,0.3033788204193115,1.0,2.37
8000,0.22760707139968872,0.3033788204193115,1.0,2.37
9000,0.22760707139968872,0.3033788204193115,1.0,2.37
10000,0.22760707139968872,0.3033788204193115,1.0,2.37
11000,0.22760707139968872,0.3033788204193115,1.0,2.37
12000,0.22760707139968872,0.3033788204193115,1.0,2.37
13000,0.22760707139968872,0.3033788204193115,1.0,2.37
14000,0.22760707139968872,0.3033788204193115,1.0,2.37
15000,0.22760707139968872,0.3033788204193115,1.0,2.37
16000,0.22760707139968872,0.3033788204193115,1.0,2.37
17000,0.22760707139968872,0.3033788204193115,1.0,2.37
18000,0.231073260307312,0.25590890645980835,1.0,2.37
19000,0.231073260307312,0.25590890645980835,1.0,2.37
20000,0.231073260307312,0.25590890645980835,1.0,2.37
21000,0.231073260307312,0.25590890645980835,1.0,2.37
22000,0.231073260307312,0.25590890645980835,1.0,2.37
23000,0.231073260307312,0.25590890645980835,1.0,2.37
24000,0.231073260307312,0.25590890645980835,1.0,2.37
25000,0.231073260307312,0.25590890645980835,1.0,2.37
26000,0.231073260307312,0.25590890645980835,1.0,2.37
27000,0.231073260307312,0.25590890645980835,1.0,2.37
28000,0.231073260307312,0.25590890645980835,1.0,2.37
29000,0.231073260307312,0.25590890645980835,1.0,2.37
30000,0.231073260307312,0.25590890645980835,1.0,2.37
31000,0.231073260307312,0.25590890645980835,1.0,2.37
32000,0.231073260307312,0.25590890645980835,1.0,2.37
33000,0.231073260307312,0.25590890645980835,1.0,2.37
34000,0.231073260307312,0.25590890645980835,1.0,2.37
35000,0.231073260307312,0.25590890645980835,1.0,2.37
36000,0.231073260307312,0.25590890645980835,1.0,2.37
37000,0.231073260307312,0.25590890645980835,1.0,2.37
38000,0.231073260307312,0.25590890645980835,1.0,2.37
39000,0.231073260307312,0.25590890645980835,1.0,2.37
40000,0.231073260307312,0.25590890645980835,1.0,2.37
41000,0.231073260307312,0.25590890645980835,1.0,2.37
42000,0.231073260307312,0.25590890645980835,1.0,2.37
43000,0.231073260307312,0.25590890645980835,1.0,2.37
44000,0.23574471473693848,0.2160491943359375,1.0,2.37
45000,0.23574471473693848,0.2160491943359375,1.0,2.37
46000,0.23574471473693848,0.2160491943359375,1.0,2.37
47000,0.23574471473693848,0.2160491943359375,1.0,2.37
48000,0.23574471473693848,0.2160491943359375,1.0,2.37
49000,0.23574471473693848,0.2160491943359375,1.0,2.37
50000,0.23574471473693848,0.2160491943359375,1.0,2.37
51000,0.23574471473693848,0.2160491943359375,1.0,2.37
52000,0.23574471473693848,0.2160491943359375,1.0,2.37
53000,0.23574471473693848,0.2160491943359375,1.0,2.37
54000,0.23574471473693848,0.2160491943359375,1.0,2.37
55000,0.23574471473693848,0.2160491943359375,1.0,2.37
56000,0.23574471473693848,0.2160491943359375,1.0,2.37
57000,0.23574471473693848,0.2160491943359375,1.0,2.37
58000,0.23574471473693848,0.2160491943359375,1.0,2.37
59000,0.23574471473693848,0.2160491943359375,1.0,2.37
60000,0.23574471473693848,0.2160491943359375,1.0,2.37
61000,0.23574471473693848,0.2160491943359375,1.0,2.37
62000,0.23574471473693848,0.2160491943359375,1.0,2.37
63000,0.23574471473693848,0.2160491943359375,1.0,2.37
64000,0.23574471473693848,0.2160491943359375,1.0,2.37
65000,0.23574471473693848,0.2160491943359375,1.0,2.37
66000,0.23574471473693848,0.2160491943359375,1.0,2.37
67000,0.2660975456237793,0.22953027486801147,1.0,2.37
68000,0.2660975456237793,0.22953027486801147,1.0,2.37
69000,0.2660975456237793,0.22953027486801147,1.0,2.37
70000,0.2660975456237793,0.22953027486801147,1.0,2.37
71000,0.2660975456237793,0.22953027486801147,1.0,2.37
72000,0.2660975456237793,0.22953027486801147,1.0,2.37
73000,0.2660975456237793,0.22953027486801147,1.0,2.37
74000,0.2660975456237793,0.22953027486801147,1.0,2.37
75000,0.2660975456237793,0.22953027486801147,1.0,2.37
76000,0.2660975456237793,0.22953027486801147,1.0,2.37
77000,0.2660975456237793,0.22953027486801147,1.0,2.37
78000,0.2660975456237793,0.22953027486801147,1.0,2.37
79000,0.6927500367164612,0.6827622652053833,1.0,2.37
80000,0.6927500367164612,0.6827622652053833,1.0,2.37
81000,0.6927500367164612,0.6827622652053833,1.0,2.37
82000,0.6927500367164612,0.6827622652053833,1.0,2.37
