iteration,fitness,time
0,206.40000915527344,4.55
0,217.1999969482422,0.63
1,229.60000610351562,0.63
2,500.0,0.63
3,500.0,0.63
4,500.0,0.63
5,500.0,0.63
6,500.0,0.63
7,500.0,0.63
8,500.0,0.63
9,500.0,0.63
10,500.0,0.63
11,500.0,0.63
12,500.0,0.63
13,500.0,0.63
14,500.0,0.63
15,500.0,0.63
16,500.0,0.63
17,500.0,0.63
18,500.0,0.63
19,500.0,0.63
20,500.0,0.63
21,500.0,0.63
22,500.0,0.63
23,500.0,0.63
24,500.0,0.63
25,500.0,0.63
26,500.0,0.63
27,500.0,0.63
28,500.0,0.63
29,500.0,0.63
30,500.0,0.63
31,500.0,0.63
32,500.0,0.63
33,500.0,0.63
34,500.0,0.63
35,500.0,0.63
36,500.0,0.63
37,500.0,0.63
38,500.0,0.63
39,500.0,0.63
40,500.0,0.63
41,500.0,0.63
42,500.0,0.63
43,500.0,0.63
44,500.0,0.63
45,500.0,0.63
46,500.0,0.63
47,500.0,0.63
48,500.0,0.63
49,500.0,0.63
50,500.0,0.63
51,500.0,0.63
52,500.0,0.63
53,500.0,0.63
54,500.0,0.63
55,500.0,0.63
56,500.0,0.63
57,500.0,0.63
58,500.0,0.63
59,500.0,0.63
