evaluation,fitness,time
0,774.6738891601562,27.62
0,774.6738891601562,11.41
100,774.6738891601562,11.41
200,774.6738891601562,11.41
300,814.9172973632812,11.41
400,814.9172973632812,11.41
500,814.9172973632812,11.41
600,814.9172973632812,11.41
700,814.9172973632812,11.41
800,814.9172973632812,11.41
900,814.9172973632812,11.41
1000,814.9172973632812,11.41
1100,823.637451171875,11.41
1200,823.637451171875,11.41
1300,823.637451171875,11.41
1400,823.637451171875,11.41
1500,823.637451171875,11.41
1600,823.637451171875,11.41
1700,823.637451171875,11.41
1800,823.637451171875,11.41
1900,862.33984375,11.41
2000,862.33984375,11.41
2100,862.33984375,11.41
2200,862.33984375,11.41
2300,862.33984375,11.41
2400,862.33984375,11.41
2500,862.33984375,11.41
2600,862.33984375,11.41
2700,862.33984375,11.41
2800,862.33984375,11.41
2900,862.33984375,11.41
3000,862.33984375,11.41
3100,862.33984375,11.41
3200,862.33984375,11.41
3300,862.33984375,11.41
3400,862.33984375,11.41
3500,862.33984375,11.41
3600,862.33984375,11.41
3700,862.33984375,11.41
3800,862.33984375,11.41
3900,862.33984375,11.41
4000,862.33984375,11.41
4100,881.4530639648438,11.41
4200,881.4530639648438,11.41
4300,881.4530639648438,11.41
4400,881.4530639648438,11.41
4500,881.4530639648438,11.41
4600,881.4530639648438,11.41
4700,881.4530639648438,11.41
4800,881.4530639648438,11.41
4900,881.4530639648438,11.41
5000,881.4530639648438,11.41
5100,881.4530639648438,11.41
5200,881.4530639648438,11.41
5300,881.4530639648438,11.41
5400,881.4530639648438,11.41
5500,881.4530639648438,11.41
5600,881.4530639648438,11.41
5700,881.4530639648438,11.41
5800,881.4530639648438,11.41
5900,881.4530639648438,11.41
6000,881.4530639648438,11.41
6100,881.4530639648438,11.41
6200,881.4530639648438,11.41
6300,881.4530639648438,11.41
6400,881.4530639648438,11.41
6500,881.4530639648438,11.41
6600,881.4530639648438,11.41
6700,881.4530639648438,11.41
6800,892.735595703125,11.41
6900,892.735595703125,11.41
7000,892.735595703125,11.41
7100,892.735595703125,11.41
7200,892.735595703125,11.41
7300,892.735595703125,11.41
7400,892.735595703125,11.41
7500,892.735595703125,11.41
7600,892.735595703125,11.41
7700,892.735595703125,11.41
7800,892.735595703125,11.41
7900,892.735595703125,11.41
8000,892.735595703125,11.41
8100,892.735595703125,11.41
8200,892.735595703125,11.41
8300,892.735595703125,11.41
8400,892.735595703125,11.41
8500,892.735595703125,11.41
8600,892.735595703125,11.41
8700,892.735595703125,11.41
8800,892.735595703125,11.41
8900,892.735595703125,11.41
9000,892.735595703125,11.41
9100,892.735595703125,11.41
9200,892.735595703125,11.41
9300,892.735595703125,11.41
9400,892.735595703125,11.41
9500,892.735595703125,11.41
9600,892.735595703125,11.41
9700,892.735595703125,11.41
9800,892.735595703125,11.41
9900,892.735595703125,11.41
10000,892.735595703125,11.41
10100,892.735595703125,11.41
10200,892.735595703125,11.41
10300,892.735595703125,11.41
10400,892.735595703125,11.41
10500,892.735595703125,11.41
10600,892.735595703125,11.41
10700,892.735595703125,11.41
10800,892.735595703125,11.41
10900,892.735595703125,11.41
11000,892.735595703125,11.41
11100,892.735595703125,11.41
11200,892.735595703125,11.41
11300,892.735595703125,11.41
11400,892.735595703125,11.41
11500,892.735595703125,11.41
11600,892.735595703125,11.41
11700,892.735595703125,11.41
11800,892.735595703125,11.41
11900,892.735595703125,11.41
12000,892.735595703125,11.41
12100,892.735595703125,11.41
12200,892.735595703125,11.41
12300,892.735595703125,11.41
12400,892.735595703125,11.41
12500,892.735595703125,11.41
12600,892.735595703125,11.41
12700,892.735595703125,11.41
12800,892.735595703125,11.41
12900,892.735595703125,11.41
13000,892.735595703125,11.41
13100,892.735595703125,11.41
13200,892.735595703125,11.41
13300,892.735595703125,11.41
13400,892.735595703125,11.41
13500,892.735595703125,11.41
13600,892.735595703125,11.41
13700,892.735595703125,11.41
13800,892.735595703125,11.41
13900,892.735595703125,11.41
14000,892.735595703125,11.41
14100,892.735595703125,11.41
14200,892.735595703125,11.41
14300,892.735595703125,11.41
14400,892.735595703125,11.41
14500,892.735595703125,11.41
14600,919.4873046875,11.41
14700,919.4873046875,11.41
14800,919.4873046875,11.41
14900,919.4873046875,11.41
15000,919.4873046875,11.41
15100,919.4873046875,11.41
15200,919.4873046875,11.41
15300,919.4873046875,11.41
15400,919.4873046875,11.41
15500,919.4873046875,11.41
15600,919.4873046875,11.41
15700,919.4873046875,11.41
15800,919.4873046875,11.41
15900,919.4873046875,11.41
16000,919.4873046875,11.41
16100,919.4873046875,11.41
16200,919.4873046875,11.41
16300,919.4873046875,11.41
16400,919.4873046875,11.41
