iteration,fitness,test_accuracy,time
0,0.885764479637146,0.25
0,0.8927943706512451,0.25438594818115234,0.77
1,0.8927943706512451,0.25438594818115234,0.77
2,0.8927943706512451,0.25438594818115234,0.77
3,0.8927943706512451,0.25438594818115234,0.77
4,0.8927943706512451,0.25438594818115234,0.77
5,0.8927943706512451,0.25438594818115234,0.77
6,0.8927943706512451,0.25438594818115234,0.77
7,0.8927943706512451,0.25438594818115234,0.77
8,0.8927943706512451,0.25438594818115234,0.77
9,0.8927943706512451,0.25438594818115234,0.77
10,0.8927943706512451,0.25438594818115234,0.77
11,0.8927943706512451,0.25438594818115234,0.77
12,0.8927943706512451,0.25438594818115234,0.77
13,0.8927943706512451,0.25438594818115234,0.77
14,0.8927943706512451,0.25438594818115234,0.77
15,0.8927943706512451,0.25438594818115234,0.77
16,0.8927943706512451,0.25438594818115234,0.77
17,0.8927943706512451,0.25438594818115234,0.77
18,0.8927943706512451,0.25438594818115234,0.77
19,0.8927943706512451,0.25438594818115234,0.77
20,0.8927943706512451,0.25438594818115234,0.77
21,0.8927943706512451,0.25438594818115234,0.77
22,0.8927943706512451,0.25438594818115234,0.77
23,0.8927943706512451,0.25438594818115234,0.77
24,0.8927943706512451,0.25438594818115234,0.77
25,0.8927943706512451,0.25438594818115234,0.77
26,0.8927943706512451,0.25438594818115234,0.77
27,0.8927943706512451,0.25438594818115234,0.77
28,0.8927943706512451,0.25438594818115234,0.77
29,0.8927943706512451,0.25438594818115234,0.77
30,0.8927943706512451,0.25438594818115234,0.77
31,0.8927943706512451,0.25438594818115234,0.77
32,0.8927943706512451,0.25438594818115234,0.77
33,0.8927943706512451,0.25438594818115234,0.77
34,0.8927943706512451,0.25438594818115234,0.77
35,0.8927943706512451,0.25438594818115234,0.77
36,0.8927943706512451,0.25438594818115234,0.77
37,0.8927943706512451,0.25438594818115234,0.77
38,0.8927943706512451,0.25438594818115234,0.77
39,0.8927943706512451,0.25438594818115234,0.77
40,0.8927943706512451,0.25438594818115234,0.77
41,0.8927943706512451,0.25438594818115234,0.77
42,0.8927943706512451,0.25438594818115234,0.77
43,0.8927943706512451,0.25438594818115234,0.77
44,0.8927943706512451,0.25438594818115234,0.77
45,0.8927943706512451,0.25438594818115234,0.77
46,0.8927943706512451,0.25438594818115234,0.77
47,0.8927943706512451,0.25438594818115234,0.77
48,0.8927943706512451,0.25438594818115234,0.77
49,0.8927943706512451,0.25438594818115234,0.77
50,0.8927943706512451,0.25438594818115234,0.77
51,0.8927943706512451,0.25438594818115234,0.77
52,0.8927943706512451,0.25438594818115234,0.77
53,0.8927943706512451,0.25438594818115234,0.77
54,0.8927943706512451,0.25438594818115234,0.77
55,0.8927943706512451,0.25438594818115234,0.77
56,0.8927943706512451,0.25438594818115234,0.77
57,0.8927943706512451,0.25438594818115234,0.77
58,0.9068541526794434,0.4035087823867798,0.77
59,0.9068541526794434,0.4035087823867798,0.77
60,0.9068541526794434,0.4035087823867798,0.77
61,0.9068541526794434,0.4035087823867798,0.77
62,0.9068541526794434,0.4035087823867798,0.77
63,0.9068541526794434,0.4035087823867798,0.77
64,0.9068541526794434,0.4035087823867798,0.77
65,0.9068541526794434,0.4035087823867798,0.77
66,0.922671377658844,0.4298245310783386,0.77
67,0.922671377658844,0.4298245310783386,0.77
68,0.922671377658844,0.4298245310783386,0.77
69,0.922671377658844,0.4298245310783386,0.77
70,0.922671377658844,0.4298245310783386,0.77
71,0.922671377658844,0.4298245310783386,0.77
72,0.922671377658844,0.4298245310783386,0.77
73,0.922671377658844,0.4298245310783386,0.77
74,0.922671377658844,0.4298245310783386,0.77
75,0.922671377658844,0.4298245310783386,0.77
76,0.922671377658844,0.4298245310783386,0.77
77,0.922671377658844,0.4298245310783386,0.77
78,0.922671377658844,0.4298245310783386,0.77
79,0.922671377658844,0.4298245310783386,0.77
80,0.922671377658844,0.4298245310783386,0.77
81,0.922671377658844,0.4298245310783386,0.77
82,0.922671377658844,0.4298245310783386,0.77
83,0.922671377658844,0.4298245310783386,0.77
84,0.922671377658844,0.4298245310783386,0.77
85,0.922671377658844,0.4298245310783386,0.77
86,0.922671377658844,0.4298245310783386,0.77
87,0.922671377658844,0.4298245310783386,0.77
88,0.922671377658844,0.4298245310783386,0.77
89,0.9297012090682983,0.35087716579437256,0.77
90,0.9297012090682983,0.35087716579437256,0.77
91,0.9297012090682983,0.35087716579437256,0.77
92,0.9297012090682983,0.35087716579437256,0.77
93,0.9297012090682983,0.35087716579437256,0.77
94,0.9297012090682983,0.35087716579437256,0.77
95,0.9297012090682983,0.35087716579437256,0.77
96,0.9297012090682983,0.35087716579437256,0.77
97,0.9297012090682983,0.35087716579437256,0.77
98,0.9297012090682983,0.35087716579437256,0.77
99,0.9297012090682983,0.35087716579437256,0.77
100,0.9297012090682983,0.35087716579437256,0.77
101,0.9297012090682983,0.35087716579437256,0.77
102,0.9297012090682983,0.35087716579437256,0.77
103,0.9297012090682983,0.35087716579437256,0.77
104,0.9297012090682983,0.35087716579437256,0.77
