iteration,fitness,test_accuracy,time
0,0.8703296780586243,0.8771929740905762,0.28
1,0.898901104927063,0.9122806787490845,0.27
2,0.898901104927063,0.9122806787490845,0.29
3,0.898901104927063,0.9122806787490845,1.06
4,0.901098906993866,0.859649121761322,1.13
5,0.9142857193946838,0.9122806787490845,1.12
6,0.9142857193946838,0.9122806787490845,0.47
7,0.9230769276618958,0.9210526347160339,0.35
8,0.9230769276618958,0.9210526347160339,0.65
9,0.9230769276618958,0.9210526347160339,0.43
10,0.9230769276618958,0.9210526347160339,0.27
11,0.9318681359291077,0.9298245906829834,0.29
12,0.9318681359291077,0.9298245906829834,0.29
13,0.9318681359291077,0.9298245906829834,0.27
14,0.9318681359291077,0.9298245906829834,0.29
15,0.9318681359291077,0.9298245906829834,0.27
16,0.9318681359291077,0.9298245906829834,0.27
17,0.9318681359291077,0.9298245906829834,0.29
18,0.9318681359291077,0.9298245906829834,0.27
19,0.9318681359291077,0.9298245906829834,1.17
20,0.9384615421295166,0.9385964870452881,1.03
21,0.9384615421295166,0.9385964870452881,0.53
22,0.9384615421295166,0.9385964870452881,1.23
23,0.9384615421295166,0.9385964870452881,1.19
24,0.9384615421295166,0.9385964870452881,0.59
25,0.9384615421295166,0.9385964870452881,0.28
26,0.9428571462631226,0.9473684430122375,0.27
27,0.9428571462631226,0.9473684430122375,0.30
28,0.9428571462631226,0.9473684430122375,0.27
29,0.9428571462631226,0.9473684430122375,0.27
30,0.9428571462631226,0.9473684430122375,0.33
31,0.9428571462631226,0.9473684430122375,0.27
32,0.9428571462631226,0.9473684430122375,0.27
33,0.9428571462631226,0.9473684430122375,0.30
34,0.9450549483299255,0.9385964870452881,1.78
35,0.9450549483299255,0.9385964870452881,0.37
36,0.9450549483299255,0.9385964870452881,0.59
37,0.9450549483299255,0.9385964870452881,0.76
38,0.9450549483299255,0.9385964870452881,1.15
39,0.9450549483299255,0.9385964870452881,0.65
40,0.9450549483299255,0.9385964870452881,0.29
41,0.9450549483299255,0.9385964870452881,0.27
42,0.9450549483299255,0.9385964870452881,0.26
43,0.9450549483299255,0.9385964870452881,0.29
44,0.9450549483299255,0.9385964870452881,0.35
45,0.9450549483299255,0.9385964870452881,0.27
46,0.9450549483299255,0.9385964870452881,0.29
47,0.9450549483299255,0.9385964870452881,0.27
48,0.9450549483299255,0.9385964870452881,0.27
49,0.9450549483299255,0.9385964870452881,0.84
50,0.9450549483299255,0.9385964870452881,0.75
51,0.9450549483299255,0.9385964870452881,0.74
52,0.9450549483299255,0.9385964870452881,0.38
53,0.9450549483299255,0.9385964870452881,1.04
54,0.9450549483299255,0.9385964870452881,1.03
55,0.9450549483299255,0.9385964870452881,0.73
56,0.9450549483299255,0.9385964870452881,0.27
57,0.9450549483299255,0.9385964870452881,0.27
58,0.9494505524635315,0.9210526347160339,0.27
59,0.9494505524635315,0.9210526347160339,0.27
60,0.9494505524635315,0.9210526347160339,0.27
61,0.9494505524635315,0.9210526347160339,0.27
62,0.9494505524635315,0.9210526347160339,0.27
63,0.9494505524635315,0.9210526347160339,0.27
64,0.9494505524635315,0.9210526347160339,0.27
65,0.9494505524635315,0.9210526347160339,0.27
