iteration,fitness,time
0,-110.64025115966797,11.57
0,-86.6798324584961,0.24
1,-86.6798324584961,0.24
2,-86.6798324584961,0.24
3,-86.6798324584961,0.24
4,-68.14749145507812,0.24
5,-40.80339050292969,0.24
6,-40.80339050292969,0.24
7,-27.803037643432617,0.24
8,-27.803037643432617,0.24
9,-27.803037643432617,0.24
10,-27.803037643432617,0.24
11,-27.803037643432617,0.24
12,-27.803037643432617,0.24
13,-27.803037643432617,0.24
14,-27.803037643432617,0.24
15,-27.803037643432617,0.24
16,-27.803037643432617,0.24
17,-11.882223129272461,0.24
18,-11.882223129272461,0.24
19,-11.882223129272461,0.24
20,-11.882223129272461,0.24
21,-11.882223129272461,0.24
22,-11.882223129272461,0.24
23,-11.882223129272461,0.24
24,-11.882223129272461,0.24
25,-11.882223129272461,0.24
26,-11.882223129272461,0.24
27,-11.882223129272461,0.24
28,-11.882223129272461,0.24
29,-11.882223129272461,0.24
30,-11.882223129272461,0.24
31,-11.882223129272461,0.24
32,-11.882223129272461,0.24
33,-11.882223129272461,0.24
34,-11.882223129272461,0.24
35,-11.882223129272461,0.24
36,-11.882223129272461,0.24
37,-11.882223129272461,0.24
38,-11.882223129272461,0.24
39,-11.882223129272461,0.24
40,-11.882223129272461,0.24
41,-11.882223129272461,0.24
42,-11.882223129272461,0.24
43,-11.882223129272461,0.24
44,-11.882223129272461,0.24
45,-11.882223129272461,0.24
46,-11.882223129272461,0.24
47,-11.882223129272461,0.24
48,-11.882223129272461,0.24
49,-11.882223129272461,0.24
50,-11.882223129272461,0.24
51,-11.882223129272461,0.24
52,-11.882223129272461,0.24
53,-10.575601577758789,0.24
54,-10.575601577758789,0.24
55,-10.575601577758789,0.24
56,-10.575601577758789,0.24
57,-10.575601577758789,0.24
58,-10.575601577758789,0.24
59,-10.575601577758789,0.24
118,-10.575601577758789,0.24
119,-10.575601577758789,0.24
120,-10.575601577758789,0.24
121,-10.575601577758789,0.24
122,-10.575601577758789,0.24
123,-10.575601577758789,0.24
124,-10.575601577758789,0.24
125,-10.575601577758789,0.24
126,-10.575601577758789,0.24
127,-10.575601577758789,0.24
128,-10.575601577758789,0.24
129,-10.575601577758789,0.24
130,-10.575601577758789,0.24
131,-10.575601577758789,0.24
132,-10.575601577758789,0.24
133,-10.575601577758789,0.24
134,-10.575601577758789,0.24
135,-10.575601577758789,0.24
136,-10.575601577758789,0.24
137,-10.575601577758789,0.24
138,-10.575601577758789,0.24
139,-10.575601577758789,0.24
140,-10.575601577758789,0.24
141,-10.575601577758789,0.24
142,-10.575601577758789,0.24
143,-10.575601577758789,0.24
144,-10.575601577758789,0.24
145,-10.575601577758789,0.24
146,-10.575601577758789,0.24
147,-10.575601577758789,0.24
148,-10.575601577758789,0.24
149,-10.575601577758789,0.24
150,-10.575601577758789,0.24
151,-10.575601577758789,0.24
152,-10.575601577758789,0.24
153,-10.575601577758789,0.24
154,-10.575601577758789,0.24
155,-10.575601577758789,0.24
156,-10.575601577758789,0.24
157,-10.575601577758789,0.24
158,-10.575601577758789,0.24
159,-10.575601577758789,0.24
160,-10.575601577758789,0.24
161,-10.575601577758789,0.24
162,-10.575601577758789,0.24
163,-10.575601577758789,0.24
164,-10.575601577758789,0.24
165,-10.575601577758789,0.24
166,-10.575601577758789,0.24
167,-10.575601577758789,0.24
168,-10.575601577758789,0.24
169,-10.575601577758789,0.24
170,-10.575601577758789,0.24
171,-10.575601577758789,0.24
172,-10.575601577758789,0.24
173,-10.575601577758789,0.24
174,-10.575601577758789,0.24
175,-10.575601577758789,0.24
176,-10.575601577758789,0.24
177,-10.575601577758789,0.24
236,-10.575601577758789,0.24
237,-10.575601577758789,0.24
238,-10.575601577758789,0.24
239,-10.575601577758789,0.24
240,-10.575601577758789,0.24
241,-10.575601577758789,0.24
242,-10.575601577758789,0.24
243,-10.575601577758789,0.24
244,-10.575601577758789,0.24
245,-10.575601577758789,0.24
246,-10.575601577758789,0.24
247,-10.575601577758789,0.24
248,-10.575601577758789,0.24
249,-10.575601577758789,0.24
250,-10.575601577758789,0.24
251,-10.575601577758789,0.24
252,-10.575601577758789,0.24
253,-10.575601577758789,0.24
254,-10.575601577758789,0.24
255,-10.575601577758789,0.24
256,-10.575601577758789,0.24
257,-10.575601577758789,0.24
258,-10.575601577758789,0.24
259,-10.575601577758789,0.24
260,-10.575601577758789,0.24
261,-10.575601577758789,0.24
262,-10.575601577758789,0.24
263,-10.575601577758789,0.24
264,-10.575601577758789,0.24
265,-10.575601577758789,0.24
266,-10.575601577758789,0.24
267,-10.575601577758789,0.24
268,-10.575601577758789,0.24
269,-10.575601577758789,0.24
270,-10.575601577758789,0.24
271,-10.575601577758789,0.24
272,-10.575601577758789,0.24
273,-10.575601577758789,0.24
274,-10.575601577758789,0.24
275,-10.575601577758789,0.24
276,-10.575601577758789,0.24
277,-10.575601577758789,0.24
278,-10.575601577758789,0.24
279,-10.575601577758789,0.24
280,-10.575601577758789,0.24
281,-10.575601577758789,0.24
282,-10.575601577758789,0.24
283,-10.575601577758789,0.24
284,-10.575601577758789,0.24
285,-10.575601577758789,0.24
286,-10.575601577758789,0.24
287,-10.575601577758789,0.24
288,-10.575601577758789,0.24
289,-10.575601577758789,0.24
290,-10.575601577758789,0.24
291,-10.575601577758789,0.24
292,-10.575601577758789,0.24
293,-10.575601577758789,0.24
294,-10.575601577758789,0.24
295,-10.575601577758789,0.24
354,-10.575601577758789,0.24
355,-10.575601577758789,0.24
356,-10.575601577758789,0.24
357,-10.575601577758789,0.24
358,-10.575601577758789,0.24
359,-10.575601577758789,0.24
360,-10.575601577758789,0.24
361,-10.575601577758789,0.24
362,-10.575601577758789,0.24
363,-10.575601577758789,0.24
364,-10.575601577758789,0.24
365,-10.575601577758789,0.24
366,-10.575601577758789,0.24
367,-10.575601577758789,0.24
368,-10.575601577758789,0.24
369,-10.575601577758789,0.24
370,-10.575601577758789,0.24
371,-10.575601577758789,0.24
372,-10.575601577758789,0.24
373,-10.575601577758789,0.24
374,-10.575601577758789,0.24
375,-10.575601577758789,0.24
376,-10.575601577758789,0.24
377,-10.575601577758789,0.24
378,-10.575601577758789,0.24
379,-10.575601577758789,0.24
380,-10.575601577758789,0.24
381,-10.575601577758789,0.24
382,-10.575601577758789,0.24
383,-10.575601577758789,0.24
384,-10.575601577758789,0.24
385,-10.575601577758789,0.24
386,-10.575601577758789,0.24
387,-10.575601577758789,0.24
388,-10.575601577758789,0.24
389,-10.575601577758789,0.24
390,-10.575601577758789,0.24
391,-10.575601577758789,0.24
392,-10.575601577758789,0.24
393,-10.575601577758789,0.24
394,-10.575601577758789,0.24
395,-10.575601577758789,0.24
396,-10.575601577758789,0.24
397,-10.575601577758789,0.24
398,-10.575601577758789,0.24
399,-10.575601577758789,0.24
400,-10.575601577758789,0.24
401,-10.575601577758789,0.24
402,-10.575601577758789,0.24
403,-10.575601577758789,0.24
404,-10.575601577758789,0.24
405,-10.575601577758789,0.24
406,-10.575601577758789,0.24
407,-10.575601577758789,0.24
408,-10.575601577758789,0.24
409,-10.575601577758789,0.24
410,-10.575601577758789,0.24
411,-10.575601577758789,0.24
412,-10.575601577758789,0.24
413,-10.575601577758789,0.24
472,-10.575601577758789,0.24
473,-10.575601577758789,0.24
474,-10.575601577758789,0.24
475,-10.575601577758789,0.24
476,-10.575601577758789,0.24
477,-10.575601577758789,0.24
478,-10.575601577758789,0.24
479,-10.575601577758789,0.24
480,-10.575601577758789,0.24
481,-10.575601577758789,0.24
482,-10.575601577758789,0.24
483,-10.575601577758789,0.24
484,-10.575601577758789,0.24
485,-10.575601577758789,0.24
486,-10.575601577758789,0.24
487,-10.575601577758789,0.24
488,-10.575601577758789,0.24
489,-10.575601577758789,0.24
490,-10.575601577758789,0.24
491,-10.575601577758789,0.24
492,-10.575601577758789,0.24
493,-10.575601577758789,0.24
494,-10.575601577758789,0.24
495,-10.575601577758789,0.24
496,-10.575601577758789,0.24
497,-10.575601577758789,0.24
498,-10.575601577758789,0.24
499,-10.575601577758789,0.24
500,-10.575601577758789,0.24
501,-10.575601577758789,0.24
502,-10.575601577758789,0.24
503,-10.575601577758789,0.24
504,-10.575601577758789,0.24
505,-10.575601577758789,0.24
506,-10.575601577758789,0.24
507,-10.575601577758789,0.24
508,-10.575601577758789,0.24
509,-10.575601577758789,0.24
510,-10.575601577758789,0.24
511,-10.575601577758789,0.24
512,-10.575601577758789,0.24
513,-10.575601577758789,0.24
514,-10.575601577758789,0.24
515,-10.575601577758789,0.24
516,-10.575601577758789,0.24
517,-10.575601577758789,0.24
518,-10.575601577758789,0.24
519,-10.575601577758789,0.24
520,-10.575601577758789,0.24
521,-10.575601577758789,0.24
522,-10.575601577758789,0.24
523,-10.575601577758789,0.24
524,-10.575601577758789,0.24
525,-10.575601577758789,0.24
526,-10.575601577758789,0.24
527,-10.575601577758789,0.24
528,-10.575601577758789,0.24
529,-10.575601577758789,0.24
530,-10.575601577758789,0.24
531,-10.575601577758789,0.24
590,-10.575601577758789,0.24
591,-10.575601577758789,0.24
592,-10.575601577758789,0.24
593,-10.575601577758789,0.24
594,-10.575601577758789,0.24
595,-10.575601577758789,0.24
596,-10.575601577758789,0.24
597,-10.575601577758789,0.24
598,-10.575601577758789,0.24
599,-10.575601577758789,0.24
600,-10.575601577758789,0.24
601,-10.575601577758789,0.24
602,-10.575601577758789,0.24
603,-10.575601577758789,0.24
604,-10.575601577758789,0.24
605,-10.575601577758789,0.24
606,-10.575601577758789,0.24
607,-10.575601577758789,0.24
608,-10.575601577758789,0.24
609,-10.575601577758789,0.24
610,-10.575601577758789,0.24
611,-10.575601577758789,0.24
612,-10.575601577758789,0.24
613,-10.575601577758789,0.24
614,-10.575601577758789,0.24
615,-10.575601577758789,0.24
616,-10.575601577758789,0.24
617,-10.575601577758789,0.24
618,-10.575601577758789,0.24
619,-10.575601577758789,0.24
620,-10.575601577758789,0.24
621,-10.575601577758789,0.24
622,-10.575601577758789,0.24
623,-10.575601577758789,0.24
624,-10.575601577758789,0.24
625,-10.575601577758789,0.24
626,-10.575601577758789,0.24
627,-10.575601577758789,0.24
628,-10.575601577758789,0.24
629,-10.575601577758789,0.24
630,-10.575601577758789,0.24
631,-10.575601577758789,0.24
632,-10.575601577758789,0.24
633,-10.575601577758789,0.24
