evaluation,fitness,test_accuracy,time
0,-0.46613675355911255,0.69
0,-0.46613675355911255,-0.7140401601791382,0.54
100,-0.46613675355911255,-0.7140401601791382,0.54
200,-0.46613675355911255,-0.7140401601791382,0.54
300,-0.46613675355911255,-0.7140401601791382,0.54
400,-0.46613675355911255,-0.7140401601791382,0.54
500,-0.46613675355911255,-0.7140401601791382,0.54
600,-0.46613675355911255,-0.7140401601791382,0.54
700,-0.46613675355911255,-0.7140401601791382,0.54
800,-0.46613675355911255,-0.7140401601791382,0.54
900,-0.46613675355911255,-0.7140401601791382,0.54
1000,-0.46613675355911255,-0.7140401601791382,0.54
1100,-0.46613675355911255,-0.7140401601791382,0.54
1200,-0.46613675355911255,-0.7140401601791382,0.54
1300,-0.46613675355911255,-0.7140401601791382,0.54
1400,-0.46613675355911255,-0.7140401601791382,0.54
1500,-0.46613675355911255,-0.7140401601791382,0.54
1600,-0.46613675355911255,-0.7140401601791382,0.54
1700,-0.46613675355911255,-0.7140401601791382,0.54
1800,-0.46613675355911255,-0.7140401601791382,0.54
1900,-0.46613675355911255,-0.7140401601791382,0.54
2000,-0.46613675355911255,-0.7140401601791382,0.54
2100,-0.46613675355911255,-0.7140401601791382,0.54
2200,-0.46613675355911255,-0.7140401601791382,0.54
2300,-0.46613675355911255,-0.7140401601791382,0.54
2400,-0.46613675355911255,-0.7140401601791382,0.54
2500,-0.46613675355911255,-0.7140401601791382,0.54
2600,-0.3802790641784668,-0.20522832870483398,0.54
2700,-0.3802790641784668,-0.20522832870483398,0.54
2800,-0.3802790641784668,-0.20522832870483398,0.54
2900,-0.3802790641784668,-0.20522832870483398,0.54
3000,-0.3802790641784668,-0.20522832870483398,0.54
3100,-0.36483603715896606,-0.6779301166534424,0.54
3200,-0.36483603715896606,-0.6779301166534424,0.54
3300,-0.36483603715896606,-0.6779301166534424,0.54
3400,-0.36483603715896606,-0.6779301166534424,0.54
3500,-0.36483603715896606,-0.6779301166534424,0.54
3600,-0.26800042390823364,-0.3357488512992859,0.54
3700,-0.26800042390823364,-0.3357488512992859,0.54
3800,-0.26111000776290894,-0.11970317363739014,0.54
3900,-0.26111000776290894,-0.11970317363739014,0.54
4000,-0.26111000776290894,-0.11970317363739014,0.54
4100,-0.26111000776290894,-0.11970317363739014,0.54
4200,-0.26111000776290894,-0.11970317363739014,0.54
4300,-0.26111000776290894,-0.11970317363739014,0.54
4400,-0.26111000776290894,-0.11970317363739014,0.54
4500,-0.26111000776290894,-0.11970317363739014,0.54
4600,-0.26111000776290894,-0.11970317363739014,0.54
4700,-0.26111000776290894,-0.11970317363739014,0.54
4800,-0.26111000776290894,-0.11970317363739014,0.54
4900,-0.26111000776290894,-0.11970317363739014,0.54
5000,-0.26111000776290894,-0.11970317363739014,0.54
5100,-0.26111000776290894,-0.11970317363739014,0.54
5200,-0.26111000776290894,-0.11970317363739014,0.54
5300,-0.26111000776290894,-0.11970317363739014,0.54
5400,-0.26111000776290894,-0.11970317363739014,0.54
5500,-0.26111000776290894,-0.11970317363739014,0.54
5600,-0.26111000776290894,-0.11970317363739014,0.54
5700,-0.26111000776290894,-0.11970317363739014,0.54
5800,-0.26111000776290894,-0.11970317363739014,0.54
5900,-0.26111000776290894,-0.11970317363739014,0.54
6000,-0.26111000776290894,-0.11970317363739014,0.54
6100,-0.26111000776290894,-0.11970317363739014,0.54
6200,-0.26111000776290894,-0.11970317363739014,0.54
6300,-0.26111000776290894,-0.11970317363739014,0.54
6400,-0.26111000776290894,-0.11970317363739014,0.54
6500,-0.26111000776290894,-0.11970317363739014,0.54
6600,-0.26111000776290894,-0.11970317363739014,0.54
6700,-0.26111000776290894,-0.11970317363739014,0.54
6800,-0.26111000776290894,-0.11970317363739014,0.54
6900,-0.26111000776290894,-0.11970317363739014,0.54
7000,-0.26111000776290894,-0.11970317363739014,0.54
7100,-0.26111000776290894,-0.11970317363739014,0.54
7200,-0.26111000776290894,-0.11970317363739014,0.54
7300,-0.26111000776290894,-0.11970317363739014,0.54
7400,0.00737917423248291,0.07200109958648682,0.54
7500,0.00737917423248291,0.07200109958648682,0.54
7600,0.010438382625579834,0.10306406021118164,0.54
7700,0.010438382625579834,0.10306406021118164,0.54
7800,0.010438382625579834,0.10306406021118164,0.54
7900,0.010438382625579834,0.10306406021118164,0.54
8000,0.010438382625579834,0.10306406021118164,0.54
8100,0.010438382625579834,0.10306406021118164,0.54
8200,0.010438382625579834,0.10306406021118164,0.54
8300,0.010438382625579834,0.10306406021118164,0.54
8400,0.010438382625579834,0.10306406021118164,0.54
8500,0.010438382625579834,0.10306406021118164,0.54
8600,0.010438382625579834,0.10306406021118164,0.54
8700,0.010438382625579834,0.10306406021118164,0.54
8800,0.010438382625579834,0.10306406021118164,0.54
8900,0.010438382625579834,0.10306406021118164,0.54
9000,0.010438382625579834,0.10306406021118164,0.54
9100,0.010438382625579834,0.10306406021118164,0.54
9200,0.010438382625579834,0.10306406021118164,0.54
9300,0.010438382625579834,0.10306406021118164,0.54
9400,0.010438382625579834,0.10306406021118164,0.54
9500,0.010438382625579834,0.10306406021118164,0.54
9600,0.010438382625579834,0.10306406021118164,0.54
9700,0.010438382625579834,0.10306406021118164,0.54
9800,0.010438382625579834,0.10306406021118164,0.54
9900,0.03522765636444092,-0.2042391002178192,0.54
10000,0.03522765636444092,-0.2042391002178192,0.54
10100,0.03522765636444092,-0.2042391002178192,0.54
