iteration,fitness,time
0,-194.1999969482422,5.74
0,-131.60000610351562,0.65
1,-127.5999984741211,0.65
2,-122.0,0.65
3,-117.20000457763672,0.65
4,-116.5999984741211,0.65
5,-116.5999984741211,0.65
6,-116.5999984741211,0.65
7,-96.20000457763672,0.65
8,-96.20000457763672,0.65
9,-96.20000457763672,0.65
10,-96.20000457763672,0.65
11,-96.20000457763672,0.65
12,-96.20000457763672,0.65
13,-96.20000457763672,0.65
14,-96.20000457763672,0.65
15,-96.20000457763672,0.65
16,-96.20000457763672,0.65
17,-96.20000457763672,0.65
18,-96.20000457763672,0.65
19,-96.20000457763672,0.65
20,-96.20000457763672,0.65
21,-96.20000457763672,0.65
22,-96.20000457763672,0.65
23,-96.20000457763672,0.65
24,-96.20000457763672,0.65
25,-96.20000457763672,0.65
26,-96.20000457763672,0.65
27,-96.20000457763672,0.65
28,-96.20000457763672,0.65
29,-96.20000457763672,0.65
30,-96.20000457763672,0.65
31,-96.20000457763672,0.65
32,-96.20000457763672,0.65
33,-96.20000457763672,0.65
34,-96.20000457763672,0.65
35,-96.20000457763672,0.65
36,-96.20000457763672,0.65
37,-96.20000457763672,0.65
38,-96.20000457763672,0.65
39,-96.20000457763672,0.65
40,-92.20000457763672,0.65
41,-92.20000457763672,0.65
42,-92.20000457763672,0.65
43,-92.20000457763672,0.65
44,-92.20000457763672,0.65
45,-89.5999984741211,0.65
46,-89.5999984741211,0.65
47,-89.5999984741211,0.65
48,-89.5999984741211,0.65
49,-89.5999984741211,0.65
50,-89.5999984741211,0.65
51,-89.5999984741211,0.65
52,-89.5999984741211,0.65
53,-89.5999984741211,0.65
54,-89.5999984741211,0.65
55,-89.5999984741211,0.65
56,-89.5999984741211,0.65
57,-89.5999984741211,0.65
58,-89.5999984741211,0.65
59,-89.5999984741211,0.65
