iteration,fitness,time
0,0.75,0.30
1,0.7708333134651184,0.15
2,0.7708333134651184,0.13
3,0.7916666269302368,0.13
4,0.7916666269302368,0.13
5,0.7916666269302368,0.13
6,0.7916666269302368,0.13
7,0.7916666269302368,0.13
8,0.7916666269302368,0.13
9,0.7916666269302368,0.13
10,0.7916666269302368,0.13
11,0.8125,0.16
12,0.8125,0.13
13,0.8125,0.13
14,0.8125,0.13
15,0.8125,0.13
16,0.875,0.13
17,0.875,0.13
18,0.875,0.13
19,0.875,0.13
20,0.875,0.16
21,0.8958333134651184,0.14
22,0.8958333134651184,0.19
23,0.8958333134651184,0.14
24,0.8958333134651184,0.13
25,0.8958333134651184,0.13
26,0.8958333134651184,0.13
27,0.8958333134651184,0.13
28,0.8958333134651184,0.13
29,0.8958333134651184,0.13
30,0.8958333134651184,0.17
31,0.8958333134651184,0.13
32,0.8958333134651184,0.13
33,0.8958333134651184,0.13
34,0.8958333134651184,0.17
35,0.8958333134651184,0.13
36,0.8958333134651184,0.13
37,0.8958333134651184,0.13
38,0.8958333134651184,0.14
39,0.8958333134651184,0.13
40,0.8958333134651184,0.13
41,0.9166666865348816,0.13
42,0.9166666865348816,0.13
43,0.9166666865348816,0.13
44,0.9166666865348816,0.13
45,0.9166666865348816,0.13
46,0.9166666865348816,0.13
47,0.9166666865348816,0.14
48,0.9166666865348816,0.18
49,0.9166666865348816,0.14
50,0.9166666865348816,0.13
51,0.9166666865348816,0.17
52,0.9166666865348816,0.14
53,0.9166666865348816,0.13
54,0.9166666865348816,0.14
55,0.9166666865348816,0.14
56,0.9166666865348816,0.14
57,0.9166666865348816,0.14
58,0.9166666865348816,0.14
59,0.9166666865348816,0.14
60,0.9166666865348816,0.14
61,0.9166666865348816,0.14
62,0.9166666865348816,0.14
63,0.9166666865348816,0.15
64,0.9166666865348816,0.21
65,0.9166666865348816,0.14
66,0.9166666865348816,0.13
67,0.9166666865348816,0.13
68,0.9166666865348816,0.14
69,0.9166666865348816,0.14
70,0.9166666865348816,0.13
71,0.9166666865348816,0.13
72,0.9166666865348816,0.13
73,0.9166666865348816,0.17
74,0.9166666865348816,0.14
75,0.9166666865348816,0.13
76,0.9166666865348816,0.13
77,0.9166666865348816,0.14
78,0.9166666865348816,0.13
79,0.9166666865348816,0.13
80,0.9166666865348816,0.14
81,0.9166666865348816,0.14
82,0.9166666865348816,0.14
83,0.9166666865348816,0.14
84,0.9166666865348816,0.16
85,0.9166666865348816,0.13
86,0.9166666865348816,0.17
87,0.9166666865348816,0.14
88,0.9166666865348816,0.14
89,0.9166666865348816,0.14
90,0.9583333134651184,0.14
91,0.9583333134651184,0.14
92,0.9583333134651184,0.14
93,0.9583333134651184,0.15
94,0.9583333134651184,0.15
95,0.9583333134651184,0.14
96,0.9583333134651184,0.14
97,0.9583333134651184,0.14
98,0.9583333134651184,0.14
99,0.9583333134651184,0.14
100,0.9583333134651184,0.14
101,0.9583333134651184,0.14
102,0.9583333134651184,0.13
103,0.9583333134651184,0.14
104,0.9583333134651184,0.16
105,0.9583333134651184,0.14
106,0.9583333134651184,0.20
107,0.9583333134651184,0.14
108,0.9583333134651184,0.14
109,0.9583333134651184,0.17
110,0.9583333134651184,0.14
111,0.9583333134651184,0.15
112,0.9583333134651184,0.14
