iteration,fitness,time
0,-133.8000030517578,9.43
0,-123.4000015258789,0.81
1,-123.4000015258789,0.81
2,-104.0,0.81
3,-104.0,0.81
4,-104.0,0.81
5,-104.0,0.81
6,-104.0,0.81
7,-104.0,0.81
8,-104.0,0.81
9,-104.0,0.81
10,-104.0,0.81
11,-104.0,0.81
12,-104.0,0.81
13,-104.0,0.81
14,-104.0,0.81
15,-104.0,0.81
16,-104.0,0.81
17,-104.0,0.81
18,-104.0,0.81
19,-104.0,0.81
20,-104.0,0.81
21,-104.0,0.81
22,-104.0,0.81
23,-104.0,0.81
24,-104.0,0.81
25,-104.0,0.81
26,-104.0,0.81
27,-104.0,0.81
28,-104.0,0.81
29,-104.0,0.81
30,-104.0,0.81
31,-104.0,0.81
32,-81.20000457763672,0.81
33,-81.20000457763672,0.81
34,-78.0,0.81
35,-78.0,0.81
36,-78.0,0.81
37,-78.0,0.81
38,-78.0,0.81
39,-78.0,0.81
40,-78.0,0.81
41,-78.0,0.81
42,-78.0,0.81
43,-78.0,0.81
44,-78.0,0.81
45,-78.0,0.81
46,-78.0,0.81
47,-73.0,0.81
48,-73.0,0.81
49,-73.0,0.81
50,-73.0,0.81
51,-73.0,0.81
52,-73.0,0.81
53,-73.0,0.81
54,-73.0,0.81
55,-73.0,0.81
56,-73.0,0.81
57,-73.0,0.81
58,-73.0,0.81
59,-73.0,0.81
60,-73.0,0.81
61,-73.0,0.81
62,-73.0,0.81
63,-73.0,0.81
64,-73.0,0.81
65,-73.0,0.81
66,-73.0,0.81
67,-73.0,0.81
68,-73.0,0.81
69,-73.0,0.81
70,-73.0,0.81
71,-73.0,0.81
72,-73.0,0.81
73,-73.0,0.81
74,-73.0,0.81
75,-73.0,0.81
76,-73.0,0.81
77,-73.0,0.81
78,-73.0,0.81
79,-73.0,0.81
80,-73.0,0.81
81,-73.0,0.81
82,-73.0,0.81
83,-72.0,0.81
84,-72.0,0.81
85,-72.0,0.81
86,-72.0,0.81
87,-72.0,0.81
88,-72.0,0.81
89,-72.0,0.81
90,-72.0,0.81
91,-72.0,0.81
92,-72.0,0.81
93,-72.0,0.81
94,-72.0,0.81
95,-72.0,0.81
96,-72.0,0.81
97,-72.0,0.81
98,-72.0,0.81
99,-72.0,0.81
100,-72.0,0.81
101,-72.0,0.81
102,-72.0,0.81
103,-72.0,0.81
104,-72.0,0.81
105,-72.0,0.81
106,-72.0,0.81
107,-72.0,0.81
108,-72.0,0.81
109,-72.0,0.81
110,-72.0,0.81
111,-72.0,0.81
112,-72.0,0.81
113,-72.0,0.81
114,-72.0,0.81
115,-72.0,0.81
116,-72.0,0.81
117,-72.0,0.81
118,-72.0,0.81
119,-72.0,0.81
120,-72.0,0.81
121,-72.0,0.81
122,-72.0,0.81
123,-71.4000015258789,0.81
124,-71.4000015258789,0.81
125,-71.4000015258789,0.81
126,-71.4000015258789,0.81
127,-71.4000015258789,0.81
128,-71.4000015258789,0.81
129,-71.4000015258789,0.81
130,-71.4000015258789,0.81
131,-71.4000015258789,0.81
132,-71.4000015258789,0.81
133,-71.0,0.81
134,-71.0,0.81
135,-71.0,0.81
136,-71.0,0.81
137,-71.0,0.81
138,-71.0,0.81
139,-71.0,0.81
140,-71.0,0.81
141,-71.0,0.81
142,-71.0,0.81
143,-71.0,0.81
144,-71.0,0.81
145,-71.0,0.81
146,-71.0,0.81
147,-71.0,0.81
148,-71.0,0.81
149,-71.0,0.81
150,-71.0,0.81
151,-71.0,0.81
152,-71.0,0.81
