iteration,fitness,time
0,214.1999969482422,5.19
0,214.1999969482422,0.69
1,214.1999969482422,0.69
2,214.1999969482422,0.69
3,214.1999969482422,0.69
4,214.1999969482422,0.69
5,216.1999969482422,0.69
6,216.1999969482422,0.69
7,216.1999969482422,0.69
8,216.1999969482422,0.69
9,216.1999969482422,0.69
10,216.1999969482422,0.69
11,216.1999969482422,0.69
12,216.1999969482422,0.69
13,216.1999969482422,0.69
14,216.1999969482422,0.69
15,217.0,0.69
16,217.0,0.69
17,219.8000030517578,0.69
18,226.40000915527344,0.69
19,226.40000915527344,0.69
20,226.40000915527344,0.69
21,226.40000915527344,0.69
22,226.40000915527344,0.69
23,226.40000915527344,0.69
24,226.40000915527344,0.69
25,226.40000915527344,0.69
26,226.40000915527344,0.69
27,226.40000915527344,0.69
28,226.40000915527344,0.69
29,226.40000915527344,0.69
30,243.0,0.69
31,243.0,0.69
32,243.0,0.69
33,243.0,0.69
34,243.0,0.69
35,243.0,0.69
36,243.0,0.69
37,243.0,0.69
38,252.1999969482422,0.69
39,252.1999969482422,0.69
40,252.1999969482422,0.69
41,252.1999969482422,0.69
42,252.1999969482422,0.69
43,252.1999969482422,0.69
44,252.1999969482422,0.69
45,252.1999969482422,0.69
46,252.1999969482422,0.69
47,252.1999969482422,0.69
48,252.1999969482422,0.69
49,252.1999969482422,0.69
50,252.1999969482422,0.69
51,252.1999969482422,0.69
52,252.1999969482422,0.69
53,252.1999969482422,0.69
54,252.1999969482422,0.69
55,252.1999969482422,0.69
56,252.1999969482422,0.69
57,252.1999969482422,0.69
58,252.1999969482422,0.69
59,252.1999969482422,0.69
60,253.1999969482422,0.69
61,253.1999969482422,0.69
62,277.20001220703125,0.69
63,277.20001220703125,0.69
64,277.20001220703125,0.69
65,277.20001220703125,0.69
66,277.20001220703125,0.69
67,277.20001220703125,0.69
68,277.20001220703125,0.69
69,277.20001220703125,0.69
70,277.20001220703125,0.69
71,277.20001220703125,0.69
72,277.20001220703125,0.69
73,277.20001220703125,0.69
74,277.20001220703125,0.69
75,277.20001220703125,0.69
76,277.20001220703125,0.69
77,277.20001220703125,0.69
78,277.20001220703125,0.69
79,277.20001220703125,0.69
80,277.20001220703125,0.69
81,277.20001220703125,0.69
82,277.20001220703125,0.69
83,277.20001220703125,0.69
84,468.20001220703125,0.69
85,468.20001220703125,0.69
86,468.20001220703125,0.69
87,500.0,0.69
88,500.0,0.69
89,500.0,0.69
90,500.0,0.69
91,500.0,0.69
92,500.0,0.69
93,500.0,0.69
94,500.0,0.69
95,500.0,0.69
96,500.0,0.69
97,500.0,0.69
98,500.0,0.69
99,500.0,0.69
100,500.0,0.69
101,500.0,0.69
102,500.0,0.69
103,500.0,0.69
104,500.0,0.69
105,500.0,0.69
106,500.0,0.69
107,500.0,0.69
108,500.0,0.69
109,500.0,0.69
110,500.0,0.69
111,500.0,0.69
112,500.0,0.69
113,500.0,0.69
114,500.0,0.69
115,500.0,0.69
116,500.0,0.69
117,500.0,0.69
118,500.0,0.69
119,500.0,0.69
120,500.0,0.69
121,500.0,0.69
122,500.0,0.69
123,500.0,0.69
124,500.0,0.69
125,500.0,0.69
126,500.0,0.69
127,500.0,0.69
128,500.0,0.69
129,500.0,0.69
130,500.0,0.69
131,500.0,0.69
132,500.0,0.69
133,500.0,0.69
134,500.0,0.69
135,500.0,0.69
136,500.0,0.69
137,500.0,0.69
138,500.0,0.69
139,500.0,0.69
140,500.0,0.69
141,500.0,0.69
142,500.0,0.69
143,500.0,0.69
144,500.0,0.69
145,500.0,0.69
146,500.0,0.69
147,500.0,0.69
148,500.0,0.69
149,500.0,0.69
150,500.0,0.69
151,500.0,0.69
