iteration,fitness,time
0,0.78125,0.25
0,0.78125,0.20
1,0.78125,0.20
2,0.78125,0.20
3,0.78125,0.20
4,0.78125,0.20
5,0.78125,0.20
6,0.78125,0.20
7,0.796875,0.20
8,0.796875,0.20
9,0.796875,0.20
10,0.796875,0.20
11,0.8125,0.20
12,0.8125,0.20
13,0.8125,0.20
14,0.8125,0.20
15,0.8125,0.20
16,0.8125,0.20
17,0.828125,0.20
18,0.828125,0.20
19,0.828125,0.20
20,0.828125,0.20
21,0.828125,0.20
22,0.828125,0.20
23,0.828125,0.20
24,0.828125,0.20
25,0.828125,0.20
26,0.828125,0.20
27,0.828125,0.20
28,0.828125,0.20
29,0.828125,0.20
30,0.828125,0.20
31,0.828125,0.20
32,0.828125,0.20
33,0.828125,0.20
34,0.828125,0.20
35,0.828125,0.20
36,0.828125,0.20
37,0.828125,0.20
38,0.828125,0.20
39,0.828125,0.20
40,0.828125,0.20
41,0.828125,0.20
42,0.84375,0.20
43,0.84375,0.20
44,0.84375,0.20
45,0.84375,0.20
46,0.84375,0.20
47,0.84375,0.20
48,0.84375,0.20
49,0.84375,0.20
50,0.890625,0.20
51,0.890625,0.20
52,0.890625,0.20
53,0.890625,0.20
54,0.890625,0.20
55,0.890625,0.20
56,0.890625,0.20
57,0.890625,0.20
58,0.890625,0.20
59,0.890625,0.20
60,0.890625,0.20
61,0.890625,0.20
62,0.890625,0.20
63,0.890625,0.20
64,0.890625,0.20
65,0.890625,0.20
66,0.890625,0.20
67,0.890625,0.20
68,0.890625,0.20
69,0.890625,0.20
70,0.890625,0.20
71,0.890625,0.20
72,0.890625,0.20
73,0.890625,0.20
74,0.890625,0.20
75,0.890625,0.20
76,0.890625,0.20
77,0.890625,0.20
78,0.890625,0.20
79,0.890625,0.20
80,0.890625,0.20
81,0.890625,0.20
82,0.890625,0.20
83,0.890625,0.20
84,0.890625,0.20
85,0.890625,0.20
86,0.890625,0.20
87,0.890625,0.20
88,0.890625,0.20
89,0.890625,0.20
90,0.890625,0.20
91,0.890625,0.20
92,0.890625,0.20
93,0.890625,0.20
94,0.890625,0.20
95,0.890625,0.20
96,0.890625,0.20
97,0.890625,0.20
98,0.890625,0.20
99,0.890625,0.20
100,0.890625,0.20
101,0.890625,0.20
102,0.890625,0.20
103,0.890625,0.20
104,0.890625,0.20
105,0.890625,0.20
106,0.890625,0.20
107,0.890625,0.20
108,0.890625,0.20
109,0.890625,0.20
110,0.890625,0.20
111,0.890625,0.20
112,0.890625,0.20
113,0.890625,0.20
114,0.890625,0.20
115,0.890625,0.20
116,0.890625,0.20
117,0.890625,0.20
118,0.890625,0.20
119,0.890625,0.20
120,0.890625,0.20
121,0.890625,0.20
122,0.890625,0.20
123,0.890625,0.20
124,0.890625,0.20
125,0.890625,0.20
126,0.890625,0.20
127,0.890625,0.20
128,0.890625,0.20
129,0.890625,0.20
130,0.890625,0.20
131,0.890625,0.20
132,0.890625,0.20
133,0.890625,0.20
134,0.890625,0.20
135,0.890625,0.20
136,0.890625,0.20
137,0.890625,0.20
138,0.890625,0.20
139,0.890625,0.20
140,0.890625,0.20
141,0.890625,0.20
142,0.890625,0.20
143,0.890625,0.20
144,0.890625,0.20
145,0.890625,0.20
146,0.890625,0.20
147,0.890625,0.20
148,0.890625,0.20
149,0.890625,0.20
150,0.890625,0.20
151,0.890625,0.20
152,0.890625,0.20
153,0.890625,0.20
154,0.890625,0.20
155,0.890625,0.20
156,0.890625,0.20
157,0.890625,0.20
158,0.890625,0.20
159,0.890625,0.20
160,0.890625,0.20
161,0.890625,0.20
162,0.890625,0.20
163,0.890625,0.20
164,0.890625,0.20
165,0.890625,0.20
166,0.890625,0.20
167,0.890625,0.20
168,0.890625,0.20
169,0.890625,0.20
170,0.890625,0.20
171,0.890625,0.20
172,0.890625,0.20
173,0.890625,0.20
174,0.890625,0.20
175,0.890625,0.20
176,0.890625,0.20
177,0.890625,0.20
178,0.890625,0.20
179,0.890625,0.20
180,0.890625,0.20
181,0.890625,0.20
182,0.890625,0.20
183,0.890625,0.20
184,0.890625,0.20
185,0.890625,0.20
186,0.890625,0.20
187,0.890625,0.20
188,0.890625,0.20
189,0.890625,0.20
190,0.890625,0.20
191,0.890625,0.20
192,0.890625,0.20
193,0.890625,0.20
194,0.890625,0.20
195,0.890625,0.20
196,0.890625,0.20
197,0.890625,0.20
198,0.890625,0.20
199,0.890625,0.20
200,0.890625,0.20
201,0.890625,0.20
202,0.890625,0.20
203,0.890625,0.20
204,0.890625,0.20
205,0.890625,0.20
206,0.890625,0.20
207,0.890625,0.20
208,0.890625,0.20
209,0.890625,0.20
210,0.890625,0.20
211,0.890625,0.20
212,0.890625,0.20
213,0.890625,0.20
214,0.890625,0.20
215,0.890625,0.20
216,0.890625,0.20
217,0.921875,0.20
218,0.921875,0.20
219,0.921875,0.20
220,0.921875,0.20
221,0.921875,0.20
222,0.921875,0.20
223,0.921875,0.20
224,0.921875,0.20
225,0.921875,0.20
226,0.921875,0.20
227,0.921875,0.20
228,0.921875,0.20
229,0.921875,0.20
230,0.921875,0.20
231,0.921875,0.20
232,0.921875,0.20
233,0.921875,0.20
234,0.921875,0.20
235,0.921875,0.20
236,0.921875,0.20
237,0.921875,0.20
238,0.921875,0.20
239,0.921875,0.20
240,0.921875,0.20
241,0.921875,0.20
242,0.921875,0.20
243,0.921875,0.20
244,0.921875,0.20
245,0.921875,0.20
246,0.921875,0.20
247,0.921875,0.20
248,0.921875,0.20
249,0.921875,0.20
250,0.921875,0.20
251,0.921875,0.20
252,0.921875,0.20
253,0.921875,0.20
254,0.921875,0.20
255,0.921875,0.20
256,0.921875,0.20
257,0.921875,0.20
258,0.921875,0.20
259,0.921875,0.20
260,0.921875,0.20
261,0.921875,0.20
262,0.921875,0.20
263,0.921875,0.20
264,0.921875,0.20
265,0.921875,0.20
266,0.921875,0.20
267,0.921875,0.20
268,0.921875,0.20
269,0.921875,0.20
270,0.921875,0.20
271,0.921875,0.20
272,0.921875,0.20
273,0.921875,0.20
274,0.921875,0.20
275,0.921875,0.20
276,0.921875,0.20
277,0.921875,0.20
278,0.921875,0.20
279,0.921875,0.20
280,0.921875,0.20
281,0.921875,0.20
282,0.921875,0.20
283,0.921875,0.20
284,0.921875,0.20
285,0.921875,0.20
286,0.921875,0.20
287,0.921875,0.20
288,0.921875,0.20
289,0.921875,0.20
290,0.921875,0.20
291,0.921875,0.20
292,0.921875,0.20
293,0.921875,0.20
294,0.921875,0.20
295,0.921875,0.20
296,0.921875,0.20
297,0.921875,0.20
298,0.921875,0.20
299,0.921875,0.20
300,0.921875,0.20
301,0.921875,0.20
302,0.921875,0.20
303,0.921875,0.20
304,0.921875,0.20
305,0.921875,0.20
306,0.921875,0.18
307,0.921875,0.18
308,0.921875,0.18
309,0.9375,0.18
310,0.9375,0.18
311,0.9375,0.18
312,0.9375,0.18
313,0.9375,0.18
314,0.9375,0.18
315,0.9375,0.18
316,0.9375,0.18
317,0.9375,0.18
318,0.9375,0.18
319,0.9375,0.18
320,0.9375,0.18
321,0.9375,0.18
322,0.9375,0.18
323,0.9375,0.18
324,0.9375,0.18
325,0.9375,0.18
326,0.9375,0.18
327,0.9375,0.18
328,0.9375,0.18
329,0.9375,0.18
330,0.9375,0.18
331,0.9375,0.18
332,0.9375,0.18
333,0.9375,0.18
334,0.9375,0.18
335,0.9375,0.18
336,0.9375,0.18
337,0.9375,0.18
338,0.9375,0.18
339,0.9375,0.18
340,0.9375,0.18
341,0.9375,0.18
342,0.9375,0.18
343,0.9375,0.18
344,0.9375,0.18
345,0.9375,0.18
346,0.9375,0.18
347,0.9375,0.18
348,0.9375,0.18
349,0.9375,0.18
350,0.9375,0.18
351,0.9375,0.18
352,0.9375,0.18
353,0.9375,0.18
354,0.9375,0.18
355,0.9375,0.18
356,0.9375,0.18
357,0.9375,0.18
358,0.9375,0.18
359,0.9375,0.18
360,0.9375,0.18
361,0.9375,0.18
362,0.9375,0.18
363,0.9375,0.18
364,0.9375,0.18
365,0.9375,0.18
366,0.9375,0.18
367,0.9375,0.18
368,0.9375,0.18
369,0.9375,0.18
370,0.9375,0.18
371,0.9375,0.18
372,0.9375,0.18
373,0.9375,0.18
374,0.9375,0.18
375,0.9375,0.18
376,0.9375,0.18
377,0.9375,0.18
378,0.9375,0.18
379,0.9375,0.18
380,0.9375,0.18
381,0.9375,0.18
382,0.9375,0.18
383,0.9375,0.18
384,0.9375,0.18
385,0.9375,0.18
386,0.9375,0.18
387,0.9375,0.18
388,0.9375,0.18
389,0.9375,0.18
390,0.9375,0.18
391,0.9375,0.18
392,0.9375,0.18
393,0.9375,0.18
394,0.9375,0.18
395,0.9375,0.18
396,0.9375,0.18
397,0.9375,0.18
398,0.9375,0.18
399,0.9375,0.18
400,0.9375,0.18
401,0.9375,0.18
402,0.9375,0.18
403,0.9375,0.18
404,0.9375,0.18
405,0.9375,0.18
406,0.9375,0.18
407,0.9375,0.18
408,0.9375,0.18
409,0.9375,0.18
410,0.9375,0.18
411,0.9375,0.18
412,0.9375,0.18
413,0.9375,0.18
414,0.9375,0.18
415,0.9375,0.18
416,0.9375,0.18
417,0.9375,0.18
418,0.9375,0.18
419,0.9375,0.18
420,0.9375,0.18
421,0.9375,0.18
422,0.9375,0.18
423,0.9375,0.18
424,0.9375,0.18
425,0.9375,0.18
426,0.9375,0.18
427,0.9375,0.18
428,0.9375,0.18
429,0.9375,0.18
430,0.9375,0.18
431,0.9375,0.18
432,0.9375,0.18
433,0.9375,0.18
434,0.9375,0.18
435,0.9375,0.18
436,0.9375,0.18
437,0.9375,0.18
438,0.9375,0.18
439,0.9375,0.18
440,0.9375,0.18
441,0.9375,0.18
442,0.9375,0.18
443,0.9375,0.18
444,0.9375,0.18
445,0.9375,0.18
446,0.9375,0.18
447,0.9375,0.18
448,0.9375,0.18
449,0.9375,0.18
450,0.9375,0.18
451,0.9375,0.18
452,0.9375,0.18
453,0.9375,0.18
454,0.9375,0.18
455,0.9375,0.18
456,0.9375,0.18
457,0.9375,0.18
458,0.9375,0.18
459,0.9375,0.18
460,0.9375,0.18
461,0.9375,0.18
462,0.9375,0.18
463,0.9375,0.18
464,0.9375,0.18
465,0.9375,0.18
466,0.9375,0.18
467,0.9375,0.18
468,0.9375,0.18
469,0.9375,0.18
470,0.9375,0.18
471,0.9375,0.18
472,0.9375,0.18
473,0.9375,0.18
474,0.9375,0.18
475,0.9375,0.18
476,0.9375,0.18
477,0.9375,0.18
478,0.9375,0.18
479,0.9375,0.18
480,0.9375,0.18
481,0.9375,0.18
482,0.9375,0.18
483,0.9375,0.18
484,0.9375,0.18
485,0.9375,0.18
486,0.9375,0.18
487,0.9375,0.18
488,0.9375,0.18
489,0.9375,0.18
490,0.9375,0.18
491,0.9375,0.18
492,0.9375,0.18
493,0.9375,0.18
494,0.9375,0.18
495,0.9375,0.18
496,0.9375,0.18
497,0.9375,0.18
498,0.9375,0.18
499,0.9375,0.18
500,0.9375,0.18
501,0.9375,0.18
502,0.9375,0.18
503,0.9375,0.18
504,0.9375,0.18
505,0.9375,0.18
506,0.9375,0.18
507,0.9375,0.18
508,0.9375,0.18
509,0.9375,0.18
510,0.9375,0.18
511,0.9375,0.18
512,0.9375,0.18
513,0.9375,0.18
514,0.9375,0.18
515,0.9375,0.18
516,0.9375,0.18
517,0.9375,0.18
518,0.9375,0.18
519,0.9375,0.18
520,0.9375,0.18
521,0.9375,0.18
522,0.9375,0.18
523,0.9375,0.18
524,0.9375,0.18
525,0.9375,0.18
526,0.9375,0.18
527,0.9375,0.18
528,0.9375,0.18
529,0.9375,0.18
530,0.9375,0.18
531,0.9375,0.18
532,0.9375,0.18
533,0.9375,0.18
534,0.9375,0.18
535,0.9375,0.18
536,0.9375,0.18
537,0.9375,0.18
538,0.9375,0.18
539,0.9375,0.18
540,0.9375,0.18
541,0.9375,0.18
542,0.9375,0.18
543,0.9375,0.18
544,0.9375,0.18
545,0.9375,0.18
546,0.9375,0.18
547,0.9375,0.18
548,0.9375,0.18
549,0.9375,0.18
550,0.9375,0.18
551,0.9375,0.18
552,0.9375,0.18
553,0.9375,0.18
554,0.9375,0.18
555,0.9375,0.18
556,0.9375,0.18
557,0.9375,0.18
558,0.9375,0.18
559,0.9375,0.18
