iteration,fitness,test_accuracy,time
0,0.7785588502883911,0.24
0,0.7785588502883911,0.5175438523292542,0.27
1,0.7785588502883911,0.5175438523292542,0.27
2,0.7785588502883911,0.5175438523292542,0.27
3,0.7785588502883911,0.5175438523292542,0.27
4,0.7785588502883911,0.5175438523292542,0.27
5,0.7785588502883911,0.5175438523292542,0.27
6,0.7785588502883911,0.5175438523292542,0.27
7,0.7785588502883911,0.5175438523292542,0.27
8,0.7785588502883911,0.5175438523292542,0.27
9,0.7785588502883911,0.5175438523292542,0.27
10,0.7785588502883911,0.5175438523292542,0.27
11,0.7785588502883911,0.5175438523292542,0.27
12,0.7785588502883911,0.5175438523292542,0.27
13,0.7785588502883911,0.5175438523292542,0.27
14,0.7785588502883911,0.5175438523292542,0.27
15,0.7785588502883911,0.5175438523292542,0.27
16,0.7785588502883911,0.5175438523292542,0.27
17,0.7785588502883911,0.5175438523292542,0.27
18,0.7785588502883911,0.5175438523292542,0.27
19,0.7785588502883911,0.5175438523292542,0.27
20,0.7785588502883911,0.5175438523292542,0.27
21,0.7785588502883911,0.5175438523292542,0.27
22,0.7785588502883911,0.5175438523292542,0.27
23,0.8383128643035889,0.6491228342056274,0.27
24,0.8383128643035889,0.6491228342056274,0.27
25,0.8383128643035889,0.6491228342056274,0.27
26,0.8383128643035889,0.6491228342056274,0.27
27,0.8383128643035889,0.6491228342056274,0.27
28,0.8383128643035889,0.6491228342056274,0.27
29,0.8383128643035889,0.6491228342056274,0.27
30,0.8383128643035889,0.6491228342056274,0.27
31,0.8383128643035889,0.6491228342056274,0.27
32,0.8383128643035889,0.6491228342056274,0.27
33,0.8383128643035889,0.6491228342056274,0.27
34,0.8383128643035889,0.6491228342056274,0.27
35,0.8383128643035889,0.6491228342056274,0.27
36,0.8611599206924438,0.6754385828971863,0.27
37,0.8611599206924438,0.6754385828971863,0.27
38,0.8611599206924438,0.6754385828971863,0.27
39,0.8611599206924438,0.6754385828971863,0.27
40,0.8611599206924438,0.6754385828971863,0.27
41,0.8611599206924438,0.6754385828971863,0.27
42,0.8611599206924438,0.6754385828971863,0.27
43,0.8611599206924438,0.6754385828971863,0.27
44,0.8611599206924438,0.6754385828971863,0.27
45,0.8611599206924438,0.6754385828971863,0.27
46,0.8611599206924438,0.6754385828971863,0.27
47,0.8611599206924438,0.6754385828971863,0.27
48,0.8611599206924438,0.6754385828971863,0.27
49,0.8611599206924438,0.6754385828971863,0.27
50,0.8611599206924438,0.6754385828971863,0.27
51,0.8611599206924438,0.6754385828971863,0.27
52,0.880492091178894,0.5877193212509155,0.27
53,0.880492091178894,0.5877193212509155,0.27
54,0.880492091178894,0.5877193212509155,0.27
55,0.880492091178894,0.5877193212509155,0.27
56,0.880492091178894,0.5877193212509155,0.27
57,0.880492091178894,0.5877193212509155,0.27
58,0.880492091178894,0.5877193212509155,0.27
59,0.880492091178894,0.5877193212509155,0.27
60,0.880492091178894,0.5877193212509155,0.27
61,0.880492091178894,0.5877193212509155,0.27
62,0.880492091178894,0.5877193212509155,0.27
63,0.880492091178894,0.5877193212509155,0.27
64,0.880492091178894,0.5877193212509155,0.27
65,0.880492091178894,0.5877193212509155,0.27
66,0.880492091178894,0.5877193212509155,0.27
67,0.880492091178894,0.5877193212509155,0.27
68,0.880492091178894,0.5877193212509155,0.27
69,0.880492091178894,0.5877193212509155,0.27
70,0.880492091178894,0.5877193212509155,0.27
71,0.880492091178894,0.5877193212509155,0.27
72,0.880492091178894,0.5877193212509155,0.27
73,0.880492091178894,0.5877193212509155,0.27
74,0.880492091178894,0.5877193212509155,0.27
75,0.880492091178894,0.5877193212509155,0.27
76,0.880492091178894,0.5877193212509155,0.27
77,0.880492091178894,0.5877193212509155,0.27
78,0.880492091178894,0.5877193212509155,0.27
79,0.880492091178894,0.5877193212509155,0.27
80,0.880492091178894,0.5877193212509155,0.27
81,0.880492091178894,0.5877193212509155,0.27
82,0.880492091178894,0.5877193212509155,0.27
83,0.880492091178894,0.5877193212509155,0.27
84,0.880492091178894,0.5877193212509155,0.27
85,0.880492091178894,0.5877193212509155,0.27
86,0.880492091178894,0.5877193212509155,0.27
87,0.880492091178894,0.5877193212509155,0.27
88,0.880492091178894,0.5877193212509155,0.27
89,0.880492091178894,0.5877193212509155,0.27
90,0.880492091178894,0.5877193212509155,0.27
91,0.880492091178894,0.5877193212509155,0.27
92,0.880492091178894,0.5877193212509155,0.27
93,0.880492091178894,0.5877193212509155,0.27
94,0.880492091178894,0.5877193212509155,0.27
95,0.880492091178894,0.5877193212509155,0.27
96,0.880492091178894,0.5877193212509155,0.27
97,0.880492091178894,0.5877193212509155,0.27
98,0.880492091178894,0.5877193212509155,0.27
99,0.880492091178894,0.5877193212509155,0.27
100,0.880492091178894,0.5877193212509155,0.27
101,0.880492091178894,0.5877193212509155,0.27
102,0.880492091178894,0.5877193212509155,0.27
103,0.880492091178894,0.5877193212509155,0.27
104,0.880492091178894,0.5877193212509155,0.27
105,0.880492091178894,0.5877193212509155,0.27
106,0.880492091178894,0.5877193212509155,0.27
107,0.880492091178894,0.5877193212509155,0.27
108,0.880492091178894,0.5877193212509155,0.27
109,0.880492091178894,0.5877193212509155,0.27
110,0.880492091178894,0.5877193212509155,0.27
111,0.880492091178894,0.5877193212509155,0.27
112,0.880492091178894,0.5877193212509155,0.27
113,0.880492091178894,0.5877193212509155,0.27
114,0.880492091178894,0.5877193212509155,0.27
115,0.880492091178894,0.5877193212509155,0.27
116,0.880492091178894,0.5877193212509155,0.27
117,0.880492091178894,0.5877193212509155,0.27
118,0.880492091178894,0.5877193212509155,0.27
119,0.880492091178894,0.5877193212509155,0.27
120,0.880492091178894,0.5877193212509155,0.27
121,0.880492091178894,0.5877193212509155,0.27
122,0.880492091178894,0.5877193212509155,0.27
123,0.880492091178894,0.5877193212509155,0.27
124,0.880492091178894,0.5877193212509155,0.27
125,0.880492091178894,0.5877193212509155,0.27
126,0.880492091178894,0.5877193212509155,0.27
127,0.880492091178894,0.5877193212509155,0.27
128,0.880492091178894,0.5877193212509155,0.27
129,0.880492091178894,0.5877193212509155,0.27
130,0.880492091178894,0.5877193212509155,0.27
131,0.880492091178894,0.5877193212509155,0.27
132,0.880492091178894,0.5877193212509155,0.27
133,0.880492091178894,0.5877193212509155,0.27
134,0.880492091178894,0.5877193212509155,0.27
135,0.880492091178894,0.5877193212509155,0.27
136,0.880492091178894,0.5877193212509155,0.27
137,0.880492091178894,0.5877193212509155,0.27
138,0.880492091178894,0.5877193212509155,0.27
139,0.880492091178894,0.5877193212509155,0.27
140,0.880492091178894,0.5877193212509155,0.27
141,0.880492091178894,0.5877193212509155,0.27
142,0.880492091178894,0.5877193212509155,0.27
143,0.880492091178894,0.5877193212509155,0.27
144,0.880492091178894,0.5877193212509155,0.27
145,0.880492091178894,0.5877193212509155,0.27
146,0.880492091178894,0.5877193212509155,0.27
147,0.880492091178894,0.5877193212509155,0.27
148,0.880492091178894,0.5877193212509155,0.27
149,0.880492091178894,0.5877193212509155,0.27
150,0.880492091178894,0.5877193212509155,0.27
151,0.880492091178894,0.5877193212509155,0.27
302,0.880492091178894,0.5877193212509155,0.27
303,0.880492091178894,0.5877193212509155,0.27
304,0.880492091178894,0.5877193212509155,0.27
305,0.880492091178894,0.5877193212509155,0.27
306,0.880492091178894,0.5877193212509155,0.27
307,0.880492091178894,0.5877193212509155,0.27
308,0.880492091178894,0.5877193212509155,0.27
309,0.880492091178894,0.5877193212509155,0.27
310,0.880492091178894,0.5877193212509155,0.27
311,0.880492091178894,0.5877193212509155,0.27
312,0.880492091178894,0.5877193212509155,0.27
313,0.880492091178894,0.5877193212509155,0.27
314,0.880492091178894,0.5877193212509155,0.27
315,0.880492091178894,0.5877193212509155,0.27
316,0.880492091178894,0.5877193212509155,0.27
317,0.880492091178894,0.5877193212509155,0.27
318,0.880492091178894,0.5877193212509155,0.27
319,0.880492091178894,0.5877193212509155,0.27
320,0.880492091178894,0.5877193212509155,0.27
321,0.880492091178894,0.5877193212509155,0.27
322,0.880492091178894,0.5877193212509155,0.27
323,0.880492091178894,0.5877193212509155,0.27
324,0.880492091178894,0.5877193212509155,0.27
325,0.880492091178894,0.5877193212509155,0.27
326,0.880492091178894,0.5877193212509155,0.27
327,0.880492091178894,0.5877193212509155,0.27
328,0.880492091178894,0.5877193212509155,0.27
329,0.880492091178894,0.5877193212509155,0.27
330,0.880492091178894,0.5877193212509155,0.27
331,0.880492091178894,0.5877193212509155,0.27
332,0.880492091178894,0.5877193212509155,0.27
333,0.880492091178894,0.5877193212509155,0.27
334,0.880492091178894,0.5877193212509155,0.27
335,0.880492091178894,0.5877193212509155,0.27
336,0.880492091178894,0.5877193212509155,0.27
337,0.880492091178894,0.5877193212509155,0.27
338,0.880492091178894,0.5877193212509155,0.27
339,0.880492091178894,0.5877193212509155,0.27
340,0.880492091178894,0.5877193212509155,0.27
341,0.880492091178894,0.5877193212509155,0.27
342,0.880492091178894,0.5877193212509155,0.27
343,0.880492091178894,0.5877193212509155,0.27
344,0.880492091178894,0.5877193212509155,0.27
345,0.880492091178894,0.5877193212509155,0.27
346,0.880492091178894,0.5877193212509155,0.27
347,0.880492091178894,0.5877193212509155,0.27
348,0.880492091178894,0.5877193212509155,0.27
349,0.880492091178894,0.5877193212509155,0.27
350,0.880492091178894,0.5877193212509155,0.27
351,0.880492091178894,0.5877193212509155,0.27
352,0.880492091178894,0.5877193212509155,0.27
353,0.880492091178894,0.5877193212509155,0.27
354,0.880492091178894,0.5877193212509155,0.27
355,0.880492091178894,0.5877193212509155,0.27
356,0.880492091178894,0.5877193212509155,0.27
357,0.880492091178894,0.5877193212509155,0.27
358,0.880492091178894,0.5877193212509155,0.27
359,0.880492091178894,0.5877193212509155,0.27
360,0.880492091178894,0.5877193212509155,0.27
361,0.880492091178894,0.5877193212509155,0.27
362,0.880492091178894,0.5877193212509155,0.27
363,0.880492091178894,0.5877193212509155,0.27
364,0.880492091178894,0.5877193212509155,0.27
365,0.880492091178894,0.5877193212509155,0.27
366,0.880492091178894,0.5877193212509155,0.27
367,0.880492091178894,0.5877193212509155,0.27
368,0.880492091178894,0.5877193212509155,0.27
369,0.880492091178894,0.5877193212509155,0.27
370,0.880492091178894,0.5877193212509155,0.27
371,0.880492091178894,0.5877193212509155,0.27
372,0.880492091178894,0.5877193212509155,0.27
373,0.880492091178894,0.5877193212509155,0.27
374,0.880492091178894,0.5877193212509155,0.27
375,0.880492091178894,0.5877193212509155,0.27
376,0.880492091178894,0.5877193212509155,0.27
377,0.880492091178894,0.5877193212509155,0.27
378,0.880492091178894,0.5877193212509155,0.27
379,0.880492091178894,0.5877193212509155,0.27
380,0.880492091178894,0.5877193212509155,0.27
381,0.880492091178894,0.5877193212509155,0.27
382,0.880492091178894,0.5877193212509155,0.27
383,0.880492091178894,0.5877193212509155,0.27
384,0.880492091178894,0.5877193212509155,0.27
385,0.880492091178894,0.5877193212509155,0.27
386,0.880492091178894,0.5877193212509155,0.27
387,0.880492091178894,0.5877193212509155,0.27
388,0.880492091178894,0.5877193212509155,0.27
389,0.880492091178894,0.5877193212509155,0.27
390,0.880492091178894,0.5877193212509155,0.27
391,0.880492091178894,0.5877193212509155,0.27
392,0.880492091178894,0.5877193212509155,0.27
393,0.880492091178894,0.5877193212509155,0.27
394,0.880492091178894,0.5877193212509155,0.27
395,0.880492091178894,0.5877193212509155,0.27
396,0.880492091178894,0.5877193212509155,0.27
397,0.880492091178894,0.5877193212509155,0.27
398,0.880492091178894,0.5877193212509155,0.27
399,0.9015817046165466,0.7017543911933899,0.27
400,0.9015817046165466,0.7017543911933899,0.27
401,0.9015817046165466,0.7017543911933899,0.27
402,0.9015817046165466,0.7017543911933899,0.27
403,0.9015817046165466,0.7017543911933899,0.27
404,0.9015817046165466,0.7017543911933899,0.27
405,0.9015817046165466,0.7017543911933899,0.27
406,0.9015817046165466,0.7017543911933899,0.27
407,0.9015817046165466,0.7017543911933899,0.27
408,0.9015817046165466,0.7017543911933899,0.27
409,0.9015817046165466,0.7017543911933899,0.27
410,0.9015817046165466,0.7017543911933899,0.27
411,0.9015817046165466,0.7017543911933899,0.27
412,0.9015817046165466,0.7017543911933899,0.27
413,0.9015817046165466,0.7017543911933899,0.27
414,0.9015817046165466,0.7017543911933899,0.27
415,0.9015817046165466,0.7017543911933899,0.27
416,0.9015817046165466,0.7017543911933899,0.27
417,0.9015817046165466,0.7017543911933899,0.27
418,0.9015817046165466,0.7017543911933899,0.27
419,0.9015817046165466,0.7017543911933899,0.27
420,0.9015817046165466,0.7017543911933899,0.27
421,0.9015817046165466,0.7017543911933899,0.27
422,0.9015817046165466,0.7017543911933899,0.27
423,0.9015817046165466,0.7017543911933899,0.27
424,0.9015817046165466,0.7017543911933899,0.27
425,0.9015817046165466,0.7017543911933899,0.27
426,0.9015817046165466,0.7017543911933899,0.27
427,0.9015817046165466,0.7017543911933899,0.27
428,0.9015817046165466,0.7017543911933899,0.27
429,0.9015817046165466,0.7017543911933899,0.27
430,0.9015817046165466,0.7017543911933899,0.27
431,0.9015817046165466,0.7017543911933899,0.27
432,0.9015817046165466,0.7017543911933899,0.27
433,0.9015817046165466,0.7017543911933899,0.27
434,0.9015817046165466,0.7017543911933899,0.27
435,0.9015817046165466,0.7017543911933899,0.27
436,0.9015817046165466,0.7017543911933899,0.27
437,0.9015817046165466,0.7017543911933899,0.27
438,0.9015817046165466,0.7017543911933899,0.27
439,0.9015817046165466,0.7017543911933899,0.27
440,0.9015817046165466,0.7017543911933899,0.27
441,0.9015817046165466,0.7017543911933899,0.27
442,0.9015817046165466,0.7017543911933899,0.27
443,0.9015817046165466,0.7017543911933899,0.27
444,0.9015817046165466,0.7017543911933899,0.27
445,0.9015817046165466,0.7017543911933899,0.27
446,0.9015817046165466,0.7017543911933899,0.27
447,0.9015817046165466,0.7017543911933899,0.27
448,0.9015817046165466,0.7017543911933899,0.27
449,0.9015817046165466,0.7017543911933899,0.27
450,0.9015817046165466,0.7017543911933899,0.27
451,0.9015817046165466,0.7017543911933899,0.27
452,0.9015817046165466,0.7017543911933899,0.27
453,0.9015817046165466,0.7017543911933899,0.27
604,0.9015817046165466,0.7017543911933899,0.27
605,0.9015817046165466,0.7017543911933899,0.27
606,0.9015817046165466,0.7017543911933899,0.27
607,0.9015817046165466,0.7017543911933899,0.27
608,0.9015817046165466,0.7017543911933899,0.27
609,0.9015817046165466,0.7017543911933899,0.27
610,0.9015817046165466,0.7017543911933899,0.27
611,0.9015817046165466,0.7017543911933899,0.27
612,0.9015817046165466,0.7017543911933899,0.27
613,0.9015817046165466,0.7017543911933899,0.27
614,0.9015817046165466,0.7017543911933899,0.27
615,0.9015817046165466,0.7017543911933899,0.27
616,0.9015817046165466,0.7017543911933899,0.27
617,0.9015817046165466,0.7017543911933899,0.27
618,0.9015817046165466,0.7017543911933899,0.27
619,0.9015817046165466,0.7017543911933899,0.27
620,0.9015817046165466,0.7017543911933899,0.27
621,0.9015817046165466,0.7017543911933899,0.27
622,0.9015817046165466,0.7017543911933899,0.27
623,0.9015817046165466,0.7017543911933899,0.27
624,0.9015817046165466,0.7017543911933899,0.27
625,0.9015817046165466,0.7017543911933899,0.27
626,0.9015817046165466,0.7017543911933899,0.27
627,0.9015817046165466,0.7017543911933899,0.27
628,0.9015817046165466,0.7017543911933899,0.27
629,0.9015817046165466,0.7017543911933899,0.27
630,0.9015817046165466,0.7017543911933899,0.27
631,0.9015817046165466,0.7017543911933899,0.27
632,0.9015817046165466,0.7017543911933899,0.27
633,0.9015817046165466,0.7017543911933899,0.27
634,0.9015817046165466,0.7017543911933899,0.27
635,0.9015817046165466,0.7017543911933899,0.27
636,0.9015817046165466,0.7017543911933899,0.27
637,0.9015817046165466,0.7017543911933899,0.27
638,0.9015817046165466,0.7017543911933899,0.27
639,0.9015817046165466,0.7017543911933899,0.27
640,0.9015817046165466,0.7017543911933899,0.27
641,0.9015817046165466,0.7017543911933899,0.27
642,0.9015817046165466,0.7017543911933899,0.27
643,0.9015817046165466,0.7017543911933899,0.27
644,0.9015817046165466,0.7017543911933899,0.27
645,0.9015817046165466,0.7017543911933899,0.27
646,0.9015817046165466,0.7017543911933899,0.27
647,0.9015817046165466,0.7017543911933899,0.27
648,0.9015817046165466,0.7017543911933899,0.27
649,0.9015817046165466,0.7017543911933899,0.27
650,0.9015817046165466,0.7017543911933899,0.27
651,0.9015817046165466,0.7017543911933899,0.27
652,0.9015817046165466,0.7017543911933899,0.27
653,0.9015817046165466,0.7017543911933899,0.27
654,0.9015817046165466,0.7017543911933899,0.27
655,0.9015817046165466,0.7017543911933899,0.27
656,0.9015817046165466,0.7017543911933899,0.27
657,0.9015817046165466,0.7017543911933899,0.27
658,0.9015817046165466,0.7017543911933899,0.27
659,0.9015817046165466,0.7017543911933899,0.27
660,0.9015817046165466,0.7017543911933899,0.27
661,0.9015817046165466,0.7017543911933899,0.27
662,0.9015817046165466,0.7017543911933899,0.27
663,0.9015817046165466,0.7017543911933899,0.27
664,0.9015817046165466,0.7017543911933899,0.27
665,0.9015817046165466,0.7017543911933899,0.27
666,0.9015817046165466,0.7017543911933899,0.27
667,0.9015817046165466,0.7017543911933899,0.27
668,0.9015817046165466,0.7017543911933899,0.27
669,0.9015817046165466,0.7017543911933899,0.27
670,0.9015817046165466,0.7017543911933899,0.27
671,0.9015817046165466,0.7017543911933899,0.27
672,0.9015817046165466,0.7017543911933899,0.27
673,0.9015817046165466,0.7017543911933899,0.27
674,0.9015817046165466,0.7017543911933899,0.27
675,0.9015817046165466,0.7017543911933899,0.27
676,0.9015817046165466,0.7017543911933899,0.27
677,0.9015817046165466,0.7017543911933899,0.27
678,0.9015817046165466,0.7017543911933899,0.27
679,0.9015817046165466,0.7017543911933899,0.27
680,0.9015817046165466,0.7017543911933899,0.27
681,0.9015817046165466,0.7017543911933899,0.27
682,0.9015817046165466,0.7017543911933899,0.27
683,0.9015817046165466,0.7017543911933899,0.27
684,0.9015817046165466,0.7017543911933899,0.27
685,0.9015817046165466,0.7017543911933899,0.27
686,0.9015817046165466,0.7017543911933899,0.27
687,0.9015817046165466,0.7017543911933899,0.27
688,0.9015817046165466,0.7017543911933899,0.27
689,0.9015817046165466,0.7017543911933899,0.27
690,0.9015817046165466,0.7017543911933899,0.27
691,0.9015817046165466,0.7017543911933899,0.27
