iteration,fitness,time
0,885.13623046875,8.87
0,885.13623046875,1.19
1,885.13623046875,1.19
2,885.13623046875,1.19
3,885.13623046875,1.19
4,899.7498779296875,1.19
5,899.7498779296875,1.19
6,899.7498779296875,1.19
7,899.7498779296875,1.19
8,925.5034790039062,1.19
9,925.5034790039062,1.19
10,925.5034790039062,1.19
11,1041.5936279296875,1.19
12,1041.5936279296875,1.19
13,1041.5936279296875,1.19
14,1041.5936279296875,1.19
15,1041.5936279296875,1.19
16,1041.5936279296875,1.19
17,1041.5936279296875,1.19
18,1041.5936279296875,1.19
19,1041.5936279296875,1.19
20,1041.5936279296875,1.19
21,1042.6453857421875,1.19
22,1042.6453857421875,1.19
23,1042.6453857421875,1.19
24,1042.6453857421875,1.19
25,1042.6453857421875,1.19
26,1042.6453857421875,1.19
27,1042.6453857421875,1.19
28,1042.6453857421875,1.19
29,1042.6453857421875,1.19
30,1059.153076171875,1.19
31,1059.153076171875,1.19
32,1059.153076171875,1.19
33,1059.153076171875,1.19
34,1059.153076171875,1.19
35,1059.153076171875,1.19
36,1059.153076171875,1.19
37,1059.153076171875,1.19
38,1059.153076171875,1.19
39,1059.153076171875,1.19
40,1059.153076171875,1.19
41,1059.153076171875,1.19
42,1059.153076171875,1.19
43,1059.153076171875,1.19
44,1059.153076171875,1.19
45,1059.153076171875,1.19
46,1059.153076171875,1.19
47,1059.153076171875,1.19
48,1059.153076171875,1.19
49,1059.153076171875,1.19
50,1069.8692626953125,1.19
51,1069.8692626953125,1.19
52,1069.8692626953125,1.19
53,1069.8692626953125,1.19
54,1071.911376953125,1.19
55,1071.911376953125,1.19
56,1071.911376953125,1.19
57,1071.911376953125,1.19
58,1071.911376953125,1.19
59,1071.911376953125,1.19
60,1071.911376953125,1.19
61,1071.911376953125,1.19
62,1071.911376953125,1.19
63,1071.911376953125,1.19
64,1209.558837890625,1.19
65,1209.558837890625,1.19
66,1209.558837890625,1.19
67,1209.558837890625,1.19
68,1209.558837890625,1.19
69,1209.558837890625,1.19
70,1209.558837890625,1.19
71,1209.558837890625,1.19
72,1209.558837890625,1.19
73,1209.558837890625,1.19
74,1209.558837890625,1.19
75,1232.8297119140625,1.19
76,1232.8297119140625,1.19
77,1232.8297119140625,1.19
78,1232.8297119140625,1.19
79,1232.8297119140625,1.19
80,1232.8297119140625,1.19
81,1232.8297119140625,1.19
82,1232.8297119140625,1.19
83,1232.8297119140625,1.19
84,1232.8297119140625,1.19
85,1232.8297119140625,1.19
86,1232.8297119140625,1.19
87,1232.8297119140625,1.19
88,1232.8297119140625,1.19
89,1232.8297119140625,1.19
90,1232.8297119140625,1.19
91,1232.8297119140625,1.19
92,1232.8297119140625,1.19
93,1232.8297119140625,1.19
94,1232.8297119140625,1.19
95,1232.8297119140625,1.19
96,1232.8297119140625,1.19
97,1232.8297119140625,1.19
98,1232.8297119140625,1.19
99,1232.8297119140625,1.19
100,1232.8297119140625,1.19
101,1232.8297119140625,1.19
102,1232.8297119140625,1.19
103,1232.8297119140625,1.19
104,1232.8297119140625,1.19
105,1232.8297119140625,1.19
106,1232.8297119140625,1.19
107,1232.8297119140625,1.19
108,1232.8297119140625,1.19
109,1232.8297119140625,1.19
110,1232.8297119140625,1.19
111,1232.8297119140625,1.19
112,1232.8297119140625,1.19
113,1232.8297119140625,1.19
114,1232.8297119140625,1.19
115,1298.5625,1.19
116,1298.5625,1.19
117,1298.5625,1.19
118,1298.5625,1.19
119,1298.5625,1.19
120,1298.5625,1.19
121,1298.5625,1.19
122,1298.5625,1.19
123,1298.5625,1.19
124,1298.5625,1.19
125,1298.5625,1.19
126,1298.5625,1.19
127,1298.5625,1.19
128,1298.5625,1.19
129,1298.5625,1.19
130,1298.5625,1.19
131,1298.5625,1.19
132,1298.5625,1.19
133,1298.5625,1.19
134,1298.5625,1.19
135,1298.5625,1.19
136,1298.5625,1.19
137,1298.5625,1.19
138,1298.5625,1.19
139,1298.5625,1.19
140,1298.5625,1.19
141,1298.5625,1.19
142,1298.5625,1.19
143,1298.5625,1.19
144,1298.5625,1.19
145,1298.5625,1.19
146,1298.5625,1.19
147,1298.5625,1.19
148,1298.5625,1.19
149,1298.5625,1.19
150,1298.5625,1.19
151,1298.5625,1.19
152,1298.5625,1.19
153,1298.5625,1.19
154,1298.5625,1.19
155,1298.5625,1.19
156,1298.5625,1.19
157,1298.5625,1.19
158,1298.5625,1.19
159,1298.5625,1.19
160,1298.5625,1.19
161,1298.5625,1.19
162,1298.5625,1.19
163,1298.5625,1.19
164,1298.5625,1.19
165,1298.5625,1.19
166,1298.5625,1.19
167,1298.5625,1.19
168,1298.5625,1.19
169,1298.5625,1.19
170,1298.5625,1.19
171,1298.5625,1.19
172,1298.5625,1.19
173,1298.5625,1.19
174,1298.5625,1.19
175,1298.5625,1.19
176,1298.5625,1.19
177,1298.5625,1.19
178,1298.5625,1.19
179,1298.5625,1.19
180,1298.5625,1.19
181,1298.5625,1.19
182,1298.5625,1.19
183,1298.5625,1.19
184,1298.5625,1.19
185,1298.5625,1.19
186,1298.5625,1.19
187,1298.5625,1.19
188,1298.5625,1.19
189,1298.5625,1.19
190,1298.5625,1.19
191,1298.5625,1.19
192,1298.5625,1.19
193,1298.5625,1.19
194,1298.5625,1.19
195,1298.5625,1.19
196,1298.5625,1.19
197,1298.5625,1.19
198,1298.5625,1.19
199,1298.5625,1.19
200,1298.5625,1.19
201,1298.5625,1.19
202,1298.5625,1.19
203,1298.5625,1.19
204,1298.5625,1.19
205,1298.5625,1.19
206,1298.5625,1.19
207,1321.8680419921875,1.19
208,1321.8680419921875,1.19
209,1321.8680419921875,1.19
210,1321.8680419921875,1.19
211,1321.8680419921875,1.19
212,1321.8680419921875,1.19
213,1321.8680419921875,1.19
214,1321.8680419921875,1.19
215,1321.8680419921875,1.19
216,1321.8680419921875,1.19
217,1321.8680419921875,1.19
218,1321.8680419921875,1.19
