evaluation,fitness,time
0,2585.2216796875,187.99
0,2585.2216796875,103.65
100,2585.2216796875,103.65
200,2585.2216796875,103.65
300,2585.2216796875,103.65
400,2585.2216796875,103.65
500,2585.2216796875,103.65
600,2838.77294921875,103.65
700,3130.52197265625,103.65
800,3130.52197265625,103.65
900,3130.52197265625,103.65
1000,3130.52197265625,103.65
1100,3130.52197265625,103.65
1200,3130.52197265625,103.65
1300,3130.52197265625,103.65
1400,3130.52197265625,103.65
1500,3130.52197265625,103.65
1600,3130.52197265625,103.65
1700,3130.52197265625,103.65
1800,3130.52197265625,103.65
1900,3130.52197265625,103.65
2000,3130.52197265625,103.65
2100,3130.52197265625,103.65
2200,3130.52197265625,103.65
2300,3130.52197265625,103.65
2400,4849.5283203125,103.65
2500,5209.1435546875,103.65
2600,5209.1435546875,103.65
2700,5236.35400390625,103.65
2800,5236.35400390625,103.65
2900,5236.35400390625,103.65
3000,5236.35400390625,103.65
3100,5236.35400390625,103.65
3200,5236.35400390625,103.65
3300,5236.35400390625,103.65
3400,5236.35400390625,103.65
3500,5236.35400390625,103.65
3600,5236.35400390625,103.65
3700,5236.35400390625,103.65
3800,5236.35400390625,103.65
3900,5303.33544921875,103.65
4000,5303.33544921875,103.65
4100,5303.33544921875,103.65
4200,5303.33544921875,103.65
4300,5303.33544921875,103.65
4400,5303.33544921875,103.65
4500,5449.74609375,103.65
4600,5449.74609375,103.65
4700,5449.74609375,103.65
4800,5449.74609375,103.65
4900,5449.74609375,103.65
5000,5449.74609375,103.65
5100,5449.74609375,103.65
5200,5449.74609375,103.65
5300,5449.74609375,103.65
5400,5472.744140625,103.65
5500,5472.744140625,103.65
5600,5472.744140625,103.65
5700,5472.744140625,103.65
5800,5472.744140625,103.65
5900,5472.744140625,103.65
6000,5472.744140625,103.65
6100,5472.744140625,103.65
6200,5472.744140625,103.65
6300,5472.744140625,103.65
6400,5472.744140625,103.65
6500,5472.744140625,103.65
6600,5472.744140625,103.65
6700,5472.744140625,103.65
6800,5472.744140625,103.65
6900,5472.744140625,103.65
7000,5472.744140625,103.65
7100,5472.744140625,103.65
7200,5472.744140625,103.65
7300,5472.744140625,103.65
7400,5634.78955078125,103.65
7500,5634.78955078125,103.65
7600,5634.78955078125,103.65
7700,5634.78955078125,103.65
7800,5634.78955078125,103.65
7900,5634.78955078125,103.65
8000,5634.78955078125,103.65
8100,5634.78955078125,103.65
8200,5634.78955078125,103.65
8300,5634.78955078125,103.65
8400,5634.78955078125,103.65
8500,5676.572265625,103.65
8600,5676.572265625,103.65
8700,5914.2333984375,103.65
8800,5914.2333984375,103.65
8900,5914.2333984375,103.65
9000,5914.2333984375,103.65
9100,5914.2333984375,103.65
9200,5914.2333984375,103.65
9300,5914.2333984375,103.65
9400,5914.2333984375,103.65
9500,5914.2333984375,103.65
9600,5914.2333984375,103.65
9700,5914.2333984375,103.65
9800,5914.2333984375,103.65
9900,5914.2333984375,103.65
10000,5914.2333984375,103.65
10100,5914.2333984375,103.65
10200,5914.2333984375,103.65
10300,5914.2333984375,103.65
10400,5914.2333984375,103.65
10500,5914.2333984375,103.65
10600,5914.2333984375,103.65
10700,5914.2333984375,103.65
10800,5914.2333984375,103.65
10900,5914.2333984375,103.65
11000,5914.2333984375,103.65
11100,5914.2333984375,103.65
11200,5914.2333984375,103.65
11300,5914.2333984375,103.65
11400,5914.2333984375,103.65
11500,5914.2333984375,103.65
11600,5914.2333984375,103.65
11700,6505.97607421875,103.65
11800,6505.97607421875,103.65
11900,6505.97607421875,103.65
12000,6505.97607421875,103.65
12100,6521.69921875,103.65
12200,6521.69921875,103.65
12300,6521.69921875,103.65
12400,6521.69921875,103.65
12500,6521.69921875,103.65
12600,6521.69921875,103.65
12700,6521.69921875,103.65
12800,6521.69921875,103.65
12900,6521.69921875,103.65
13000,6521.69921875,103.65
13100,6521.69921875,103.65
13200,6521.69921875,103.65
13300,6521.69921875,103.65
13400,6521.69921875,103.65
13500,6521.69921875,103.65
13600,6521.69921875,103.65
13700,6521.69921875,103.65
13800,6521.69921875,103.65
13900,6521.69921875,103.65
14000,6521.69921875,103.65
14100,6602.58056640625,103.65
14200,6602.58056640625,103.65
14300,6602.58056640625,103.65
14400,6602.58056640625,103.65
14500,6602.58056640625,103.65
14600,6602.58056640625,103.65
14700,6602.58056640625,103.65
14800,6602.58056640625,103.65
14900,6602.58056640625,103.65
15000,6602.58056640625,103.65
15100,6602.58056640625,103.65
15200,6602.58056640625,103.65
15300,6602.58056640625,103.65
15400,6602.58056640625,103.65
15500,6602.58056640625,103.65
15600,6602.58056640625,104.08
15700,6602.58056640625,104.08
15800,6602.58056640625,104.08
15900,6602.58056640625,104.08
16000,6602.58056640625,104.08
16100,6602.58056640625,104.08
16200,6602.58056640625,104.08
16300,6602.58056640625,104.08
16400,6602.58056640625,104.08
16500,6602.58056640625,104.08
16600,6602.58056640625,104.08
16700,6602.58056640625,104.08
16800,6602.58056640625,104.08
16900,6602.58056640625,104.08
17000,6602.58056640625,104.08
17100,6602.58056640625,104.08
17200,6602.58056640625,104.08
17300,6602.58056640625,104.08
17400,6602.58056640625,104.08
17500,6602.58056640625,104.08
17600,6602.58056640625,104.08
17700,6602.58056640625,104.08
17800,6602.58056640625,104.08
17900,6602.58056640625,104.08
18000,6602.58056640625,104.08
18100,6602.58056640625,104.08
18200,6602.58056640625,104.08
18300,6602.58056640625,104.08
18400,6602.58056640625,104.08
18500,6602.58056640625,104.08
18600,6602.58056640625,104.08
18700,6602.58056640625,104.08
18800,6602.58056640625,104.08
18900,6602.58056640625,104.08
19000,6602.58056640625,104.08
19100,6602.58056640625,104.08
19200,6602.58056640625,104.08
19300,6602.58056640625,104.08
19400,6602.58056640625,104.08
19500,6602.58056640625,104.08
19600,6602.58056640625,104.08
19700,6602.58056640625,104.08
19800,6602.58056640625,104.08
19900,6602.58056640625,104.08
20000,6602.58056640625,104.08
20100,6602.58056640625,104.08
20200,6602.58056640625,104.08
20300,6602.58056640625,104.08
20400,6602.58056640625,104.08
20500,6602.58056640625,104.08
20600,6602.58056640625,104.08
20700,6602.58056640625,104.08
20800,6602.58056640625,104.08
20900,6602.58056640625,104.08
21000,6602.58056640625,104.08
21100,6602.58056640625,104.08
21200,6602.58056640625,104.08
21300,6602.58056640625,104.08
21400,6602.58056640625,104.08
21500,6602.58056640625,104.08
21600,6602.58056640625,104.08
21700,6602.58056640625,104.08
21800,6602.58056640625,104.08
21900,6602.58056640625,104.08
22000,6602.58056640625,104.08
22100,6602.58056640625,104.08
22200,6602.58056640625,104.08
22300,6602.58056640625,104.08
22400,6602.58056640625,104.08
22500,6602.58056640625,104.08
22600,6602.58056640625,104.08
22700,6602.58056640625,104.08
22800,6602.58056640625,104.08
22900,6602.58056640625,104.08
23000,6602.58056640625,104.08
23100,6602.58056640625,104.08
23200,6602.58056640625,104.08
23300,6602.58056640625,104.08
23400,6602.58056640625,104.08
23500,6602.58056640625,104.08
23600,6602.58056640625,104.08
23700,6602.58056640625,104.08
23800,6602.58056640625,104.08
23900,6602.58056640625,104.08
24000,6602.58056640625,104.08
24100,6602.58056640625,104.08
24200,6602.58056640625,104.08
24300,6602.58056640625,104.08
24400,6602.58056640625,104.08
24500,6602.58056640625,104.08
24600,6602.58056640625,104.08
24700,6602.58056640625,104.08
24800,6602.58056640625,104.08
24900,6602.58056640625,104.08
25000,6602.58056640625,104.08
25100,6602.58056640625,104.08
25200,6602.58056640625,104.08
25300,6602.58056640625,104.08
25400,6602.58056640625,104.08
25500,6602.58056640625,104.08
25600,6602.58056640625,104.08
25700,6602.58056640625,104.08
25800,6602.58056640625,104.08
25900,6602.58056640625,104.08
26000,6602.58056640625,104.08
26100,6602.58056640625,104.08
26200,6602.58056640625,104.08
26300,6602.58056640625,104.08
26400,6602.58056640625,104.08
26500,6602.58056640625,104.08
26600,6602.58056640625,104.08
26700,6602.58056640625,104.08
26800,6602.58056640625,104.08
26900,6602.58056640625,104.08
27000,6602.58056640625,104.08
27100,6602.58056640625,104.08
27200,6602.58056640625,104.08
27300,6602.58056640625,104.08
27400,6602.58056640625,104.08
27500,6602.58056640625,104.08
27600,6602.58056640625,104.08
27700,6602.58056640625,104.08
27800,6602.58056640625,104.08
27900,6602.58056640625,104.08
28000,6602.58056640625,104.08
28100,6602.58056640625,104.08
28200,6602.58056640625,104.08
28300,6602.58056640625,104.08
28400,6602.58056640625,104.08
28500,6602.58056640625,104.08
28600,6602.58056640625,104.08
28700,6602.58056640625,104.08
28800,6602.58056640625,104.08
28900,6602.58056640625,104.08
29000,6602.58056640625,104.08
29100,6602.58056640625,104.08
29200,6602.58056640625,104.08
29300,6602.58056640625,104.08
29400,6602.58056640625,104.08
29500,6602.58056640625,104.08
29600,6602.58056640625,104.08
29700,6602.58056640625,104.08
29800,6602.58056640625,104.08
29900,6602.58056640625,104.08
30000,6602.58056640625,104.08
30100,6602.58056640625,104.08
30200,6602.58056640625,104.08
30300,6602.58056640625,104.08
30400,6602.58056640625,104.08
30500,6602.58056640625,104.08
30600,6602.58056640625,104.08
30700,6602.58056640625,104.08
30800,6602.58056640625,104.08
30900,6602.58056640625,104.08
31000,6602.58056640625,104.08
31100,6602.58056640625,104.08
31200,6602.58056640625,104.08
31300,6602.58056640625,104.08
31400,6602.58056640625,104.08
31500,6602.58056640625,104.08
31600,6602.58056640625,104.08
31700,6602.58056640625,104.08
31800,6602.58056640625,104.08
31900,6602.58056640625,104.08
32000,6602.58056640625,104.08
32100,6602.58056640625,104.08
32200,6602.58056640625,104.08
32300,6602.58056640625,104.08
32400,6602.58056640625,104.08
32500,6602.58056640625,104.08
32600,6602.58056640625,104.08
32700,6602.58056640625,104.08
32800,6602.58056640625,104.08
32900,6602.58056640625,104.08
33000,6602.58056640625,104.08
33100,6602.58056640625,104.08
33200,6602.58056640625,104.08
33300,6602.58056640625,104.08
33400,6602.58056640625,104.08
33500,6602.58056640625,104.08
33600,6602.58056640625,104.08
33700,6602.58056640625,104.08
33800,6602.58056640625,104.08
33900,6602.58056640625,104.08
34000,6602.58056640625,104.08
34100,6602.58056640625,104.08
34200,6602.58056640625,104.08
34300,6602.58056640625,104.08
34400,6602.58056640625,104.08
34500,6602.58056640625,104.08
34600,6602.58056640625,104.08
34700,6602.58056640625,104.08
34800,6602.58056640625,104.08
34900,6602.58056640625,104.08
35000,6602.58056640625,104.08
35100,6602.58056640625,104.08
35200,6602.58056640625,104.08
35300,6602.58056640625,104.08
35400,6602.58056640625,104.08
35500,6602.58056640625,104.08
35600,6602.58056640625,104.08
35700,6602.58056640625,104.08
35800,6602.58056640625,104.08
35900,6602.58056640625,104.08
36000,6602.58056640625,104.08
36100,6602.58056640625,104.08
36200,6602.58056640625,104.08
36300,6602.58056640625,104.08
36400,6602.58056640625,104.08
36500,6602.58056640625,104.08
36600,6602.58056640625,104.08
36700,6602.58056640625,104.08
36800,6602.58056640625,104.08
36900,6602.58056640625,104.08
37000,6602.58056640625,104.08
37100,6602.58056640625,104.08
37200,6602.58056640625,104.08
37300,6602.58056640625,104.08
37400,6602.58056640625,104.08
37500,6602.58056640625,104.08
37600,6602.58056640625,104.08
37700,6602.58056640625,104.08
37800,6602.58056640625,104.08
37900,6602.58056640625,104.08
38000,6602.58056640625,104.08
38100,6602.58056640625,104.08
38200,6602.58056640625,104.08
38300,6602.58056640625,104.08
38400,6602.58056640625,104.08
38500,6602.58056640625,104.08
38600,6602.58056640625,104.08
38700,6602.58056640625,104.08
38800,6602.58056640625,104.08
38900,6602.58056640625,104.08
39000,6602.58056640625,104.08
39100,6602.58056640625,104.08
39200,6602.58056640625,104.08
39300,6602.58056640625,104.08
39400,6602.58056640625,104.08
39500,6602.58056640625,104.08
39600,6602.58056640625,104.08
39700,6602.58056640625,104.08
39800,6602.58056640625,104.08
39900,6602.58056640625,104.08
40000,6602.58056640625,104.08
40100,6602.58056640625,104.08
40200,6602.58056640625,104.08
40300,6602.58056640625,104.08
40400,6602.58056640625,104.08
