iteration,fitness,time
0,780.841796875,20.59
0,814.59423828125,2.51
1,814.59423828125,2.51
2,814.59423828125,2.51
3,815.9946899414062,2.51
4,833.1539306640625,2.51
5,833.1539306640625,2.51
6,837.1798095703125,2.51
7,837.1798095703125,2.51
8,837.1798095703125,2.51
9,837.1798095703125,2.51
10,837.1798095703125,2.51
11,843.5380249023438,2.51
12,843.72509765625,2.51
13,843.72509765625,2.51
14,843.72509765625,2.51
15,852.9569702148438,2.51
16,852.9569702148438,2.51
17,852.9569702148438,2.51
18,852.9569702148438,2.51
19,852.9569702148438,2.51
20,852.9569702148438,2.51
21,852.9569702148438,2.51
22,852.9569702148438,2.51
23,857.1806640625,2.51
24,857.1806640625,2.51
25,857.1806640625,2.51
26,857.1806640625,2.51
27,857.1806640625,2.51
28,857.1806640625,2.51
29,857.1806640625,2.51
30,857.1806640625,2.51
31,920.5474243164062,2.51
32,920.5474243164062,2.51
33,920.5474243164062,2.51
34,920.5474243164062,2.51
35,971.352294921875,2.51
36,971.352294921875,2.51
37,974.0203247070312,2.51
38,974.0203247070312,2.51
39,974.0203247070312,2.51
40,974.0203247070312,2.51
41,974.0203247070312,2.51
42,974.0203247070312,2.51
43,975.8222045898438,2.51
44,975.8222045898438,2.51
45,975.8222045898438,2.51
46,975.8222045898438,2.51
47,975.8222045898438,2.51
48,975.8222045898438,2.51
49,975.8222045898438,2.51
50,975.8222045898438,2.51
51,976.1748657226562,2.51
52,976.1748657226562,2.51
53,976.1748657226562,2.51
54,976.1748657226562,2.51
55,976.1748657226562,2.51
56,976.1748657226562,2.51
57,982.3082885742188,2.51
58,987.6322021484375,2.51
59,987.6322021484375,2.51
60,987.6322021484375,2.51
61,988.8831176757812,2.51
62,988.8831176757812,2.51
63,988.8831176757812,2.51
64,988.8831176757812,2.51
65,988.8831176757812,2.51
66,988.8831176757812,2.51
67,988.8831176757812,2.51
68,988.8831176757812,2.51
69,988.8831176757812,2.51
70,988.8831176757812,2.51
71,988.8831176757812,2.51
72,988.8831176757812,2.51
73,988.8831176757812,2.51
74,988.8831176757812,2.51
