evaluation,fitness,time
0,259.18231201171875,53.32
0,259.18231201171875,13.05
100,259.18231201171875,13.05
200,265.8951721191406,13.05
300,265.8951721191406,13.05
400,292.9970397949219,13.05
500,292.9970397949219,13.05
600,292.9970397949219,13.05
700,292.9970397949219,13.05
800,292.9970397949219,13.05
900,510.7046813964844,13.05
1000,510.7046813964844,13.05
1100,518.904541015625,13.05
1200,518.904541015625,13.05
1300,518.904541015625,13.05
1400,518.904541015625,13.05
1500,518.904541015625,13.05
1600,518.904541015625,13.05
1700,518.904541015625,13.05
1800,518.904541015625,13.05
1900,518.904541015625,13.05
2000,518.904541015625,13.05
2100,518.904541015625,13.05
2200,518.904541015625,13.05
2300,518.904541015625,13.05
2400,518.904541015625,13.05
2500,518.904541015625,13.05
2600,519.4802856445312,13.05
2700,519.4802856445312,13.05
2800,519.4802856445312,13.05
2900,519.4802856445312,13.05
3000,519.4802856445312,13.05
3100,519.4802856445312,13.05
3200,519.4802856445312,13.05
3300,519.4802856445312,13.05
3400,519.4802856445312,13.05
3500,519.4802856445312,13.05
3600,519.4802856445312,13.05
3700,590.8115844726562,13.05
3800,590.8115844726562,13.05
3900,825.4942016601562,13.05
4000,825.4942016601562,13.05
4100,825.4942016601562,13.05
4200,825.4942016601562,13.05
4300,825.4942016601562,13.05
4400,825.4942016601562,13.05
4500,825.4942016601562,13.05
4600,825.4942016601562,13.05
4700,825.4942016601562,13.05
4800,825.4942016601562,13.05
4900,825.4942016601562,13.05
5000,825.4942016601562,13.05
5100,825.4942016601562,13.05
5200,825.4942016601562,13.05
5300,825.4942016601562,13.04
5400,825.4942016601562,13.04
5500,825.4942016601562,13.04
5600,825.4942016601562,13.04
5700,825.4942016601562,13.04
5800,825.4942016601562,13.04
5900,825.4942016601562,13.04
6000,825.4942016601562,13.04
6100,825.4942016601562,13.04
6200,825.4942016601562,13.04
6300,825.4942016601562,13.04
6400,825.4942016601562,13.04
6500,825.4942016601562,13.04
6600,825.4942016601562,13.04
6700,825.4942016601562,13.04
6800,825.4942016601562,13.04
6900,825.4942016601562,13.04
7000,825.4942016601562,13.04
7100,825.4942016601562,13.04
7200,825.4942016601562,13.04
7300,825.4942016601562,13.04
7400,825.4942016601562,13.04
7500,825.4942016601562,13.04
7600,825.4942016601562,13.04
7700,825.4942016601562,13.04
7800,825.4942016601562,13.04
7900,825.4942016601562,13.04
8000,825.4942016601562,13.04
8100,825.4942016601562,13.04
8200,825.4942016601562,13.04
8300,825.4942016601562,13.04
8400,825.4942016601562,13.04
8500,825.4942016601562,13.04
8600,825.4942016601562,13.04
8700,825.4942016601562,13.04
8800,825.4942016601562,13.04
8900,825.4942016601562,13.04
9000,825.4942016601562,13.04
9100,825.4942016601562,13.04
9200,825.4942016601562,13.04
9300,825.4942016601562,13.04
9400,825.4942016601562,13.04
9500,825.4942016601562,13.04
9600,825.4942016601562,13.04
9700,825.4942016601562,13.04
9800,825.4942016601562,13.04
9900,825.4942016601562,13.04
10000,825.4942016601562,13.04
10100,825.4942016601562,13.04
10200,825.4942016601562,13.04
10300,825.4942016601562,13.04
10400,825.4942016601562,13.04
