iteration,fitness,test_accuracy,time
0,0.8461538553237915,0.8245614171028137,0.29
1,0.8857142925262451,0.859649121761322,0.27
2,0.9296703338623047,0.8947368264198303,0.27
3,0.9296703338623047,0.8947368264198303,0.33
4,0.9296703338623047,0.8947368264198303,0.27
5,0.9296703338623047,0.8947368264198303,0.27
6,0.9296703338623047,0.8947368264198303,0.91
7,0.9296703338623047,0.8947368264198303,0.64
8,0.9296703338623047,0.8947368264198303,0.33
9,0.9296703338623047,0.8947368264198303,0.49
10,0.9296703338623047,0.8947368264198303,0.54
11,0.9296703338623047,0.8947368264198303,1.12
12,0.9296703338623047,0.8947368264198303,0.54
13,0.9296703338623047,0.8947368264198303,0.28
14,0.9296703338623047,0.8947368264198303,0.28
15,0.9296703338623047,0.8947368264198303,0.30
16,0.9296703338623047,0.8947368264198303,0.27
17,0.9296703338623047,0.8947368264198303,0.28
18,0.9296703338623047,0.8947368264198303,0.27
19,0.9296703338623047,0.8947368264198303,0.29
20,0.9296703338623047,0.8947368264198303,0.27
21,0.9296703338623047,0.8947368264198303,0.27
22,0.9296703338623047,0.8947368264198303,1.82
23,0.9296703338623047,0.8947368264198303,0.45
24,0.9428571462631226,0.9210526347160339,0.95
25,0.9428571462631226,0.9210526347160339,0.26
26,0.9428571462631226,0.9210526347160339,1.15
27,0.9428571462631226,0.9210526347160339,0.71
28,0.9428571462631226,0.9210526347160339,0.30
29,0.9428571462631226,0.9210526347160339,0.27
30,0.9428571462631226,0.9210526347160339,0.27
31,0.9428571462631226,0.9210526347160339,0.27
32,0.9428571462631226,0.9210526347160339,0.27
33,0.9428571462631226,0.9210526347160339,0.27
34,0.9494505524635315,0.9210526347160339,0.27
35,0.9494505524635315,0.9210526347160339,0.27
36,0.9494505524635315,0.9210526347160339,0.27
37,0.9494505524635315,0.9210526347160339,0.82
38,0.9494505524635315,0.9210526347160339,1.01
39,0.9494505524635315,0.9210526347160339,1.15
40,0.9494505524635315,0.9210526347160339,1.14
41,0.9494505524635315,0.9210526347160339,1.05
42,0.9494505524635315,0.9210526347160339,0.38
43,0.9494505524635315,0.9210526347160339,0.31
44,0.9494505524635315,0.9210526347160339,0.30
45,0.9494505524635315,0.9210526347160339,0.35
46,0.9494505524635315,0.9210526347160339,0.28
47,0.9494505524635315,0.9210526347160339,0.27
48,0.9494505524635315,0.9210526347160339,0.28
49,0.9494505524635315,0.9210526347160339,0.27
50,0.9494505524635315,0.9210526347160339,0.29
51,0.9494505524635315,0.9210526347160339,0.30
52,0.9494505524635315,0.9210526347160339,0.52
53,0.9494505524635315,0.9210526347160339,0.58
54,0.9494505524635315,0.9210526347160339,0.62
55,0.9494505524635315,0.9210526347160339,0.84
56,0.9494505524635315,0.9210526347160339,0.64
57,0.9494505524635315,0.9210526347160339,0.64
58,0.9494505524635315,0.9210526347160339,0.43
59,0.9494505524635315,0.9210526347160339,0.29
60,0.9494505524635315,0.9210526347160339,0.27
