eval/avg_episode_length,eval/epoch_eval_time,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
15.9921875,6.987895250320435,0,11.74340271949768,18317.38963089501,15.9921875,6.987895250320435,1694081129.0446486,,,,,,,6,ppo,inverted_pendulum
26.84375,0.968635082244873,163840,22.972784757614136,132144.70789489878,26.84375,7.956530332565308,1694081140.2740307,-0.0112648336216807,264.9574584960937,264.93975830078125,-0.0064583630301058,10.257940769195557,15972.0165758813,6,ppo,inverted_pendulum
72.2890625,0.9693500995635986,327680,24.26472544670105,132047.2345931832,72.2890625,8.925880432128906,1694081141.5659714,-0.0872363001108169,156.41058349609375,156.318603515625,-0.0047247651964426,10.576828956604004,513785.1023316392,6,ppo,inverted_pendulum
138.7265625,0.9710891246795654,491520,25.557783842086792,131810.7645806833,138.7265625,9.896969556808472,1694081142.8590298,-0.0562232621014118,128.15151977539062,128.09121704101562,-0.0040971422567963,10.895020723342896,514909.6146615485,6,ppo,inverted_pendulum
710.6328125,0.973785638809204,655360,26.853975296020508,131445.7668081089,710.6328125,10.870755195617676,1694081144.1552212,-0.0427219495177269,56.840782165527344,56.79481506347656,-0.0032476147171109,11.213408708572388,514592.2823749304,6,ppo,inverted_pendulum
1000.0,0.9670069217681884,819200,28.14327597618103,132367.2014321778,1000.0,11.837762117385864,1694081145.444522,-0.0347650274634361,40.02462005615234,39.98839569091797,-0.0014537260867655,11.531898975372314,514427.0236142666,6,ppo,inverted_pendulum
1000.0,0.9747109413146972,983040,29.44062757492065,131320.98407282948,1000.0,12.812473058700562,1694081146.7418735,-0.0188343934714794,22.51727294921875,22.497297286987305,-0.0011397479102015,11.850742816925049,513856.5612624577,6,ppo,inverted_pendulum
1000.0,0.9695463180541992,1146880,30.73289680480957,132020.51064139526,1000.0,13.78201937675476,1694081148.0341427,-0.0089056845754385,8.69632339477539,8.685712814331055,-0.0017045239219442,12.169548273086548,513918.4315496868,6,ppo,inverted_pendulum
1000.0,0.9689185619354248,1310720,32.024136543273926,132106.0458830706,1000.0,14.750937938690186,1694081149.3253825,-0.0047531104646623,4.156184196472168,4.149100303649902,-0.0023313870187848,12.488067865371704,514379.6613092529,6,ppo,inverted_pendulum
1000.0,0.9715070724487304,1474560,33.31804394721985,131754.05885349843,1000.0,15.722445011138916,1694081150.61929,-0.0060748411342501,3.589912176132202,3.5812249183654785,-0.0026125242002308,12.806789636611938,514053.3681224641,6,ppo,inverted_pendulum
1000.0,0.9720416069030762,1638400,34.61235070228577,131681.60610717878,1000.0,16.694486618041992,1694081151.9135966,-0.0043932092376053,1.3886480331420898,1.3817176818847656,-0.0025372467935085,13.125421524047852,514198.3789458404,6,ppo,inverted_pendulum
1000.0,0.9720256328582764,1802240,35.90671229362488,131683.77013228694,1000.0,17.66651225090027,1694081153.2079582,-0.0026489526499062,1.0745508670806885,1.0695297718048096,-0.0023721395991742,13.444138765335085,514060.6744030694,6,ppo,inverted_pendulum
1000.0,0.971266508102417,1966080,37.19992899894714,131786.69184225882,1000.0,18.63777875900269,1694081154.501175,-0.0048702601343393,1.0569260120391846,1.0497299432754517,-0.0023257038556039,13.762462854385376,514695.5748426392,6,ppo,inverted_pendulum
1000.0,0.9705648422241212,2129920,38.49217224121094,131881.9664914696,1000.0,19.608343601226807,1694081155.7934182,-0.003026375779882,0.8790785074234009,0.8740135431289673,-0.0020386092364788,14.080495357513428,515167.4699552074,6,ppo,inverted_pendulum
1000.0,0.9699077606201172,2293760,39.78444147109985,131971.3123216607,1000.0,20.578251361846924,1694081157.0856874,-0.0033046042080968,2.2530758380889893,2.24782943725586,-0.0019415586721152,14.399177551269531,514117.2089627053,6,ppo,inverted_pendulum
1000.0,0.9692103862762452,2457600,41.0761833190918,132066.26942142294,1000.0,21.54746174812317,1694081158.3774292,-0.0040718717500567,1.1188933849334717,1.1125984191894531,-0.0022230334579944,14.717833995819092,514158.7524821517,6,ppo,inverted_pendulum
1000.0,0.9712920188903807,2621440,42.36990475654602,131783.230491515,1000.0,22.51875376701355,1694081159.6711507,-0.0032455460168421,0.0602803528308868,0.0547683425247669,-0.0022664633579552,15.036558389663696,514049.1382654599,6,ppo,inverted_pendulum
1000.0,0.9651486873626708,2785280,43.65734815597534,132622.05261840846,1000.0,23.48390245437622,1694081160.958594,-0.0068612680770456,0.0196113213896751,0.0107941068708896,-0.001955946907401,15.355340719223022,513955.7146297501,6,ppo,inverted_pendulum
1000.0,0.963230848312378,2949120,44.94309854507446,132886.10951804704,1000.0,24.4471333026886,1694081162.2443445,-0.0074893981218338,0.010616404004395,0.0015138548333197,-0.0016131509328261,15.67404294013977,514084.9019775064,6,ppo,inverted_pendulum
1000.0,0.9655067920684814,3112960,46.23075437545776,132572.86334130855,1000.0,25.41264009475708,1694081163.5320003,-0.0064516151323914,0.0082122404128313,0.0004998483345843,-0.001260777702555,15.992414236068726,514619.2577504257,6,ppo,inverted_pendulum
