,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
0,-0.10085058212280273,1000.0,-0.10085058212280273,15.755981683731079,-207.63851928710938,-1364.9952392578125,0,-0.10085058212280273,23.68846344947815,-1.355146884918213,8123.898755998623,-1131.8004150390625,2688.881591796875,-366.45135498046875,1000.0,15.755981683731079,-30.78367042541504,1694095847.8098164,,,,,,,,5,sac,ant
1,3112.36669921875,931.8046875,3112.36669921875,2.423922061920166,75670.734375,-1516.9326171875,421760,3112.36669921875,112.1356360912323,-0.8707171678543091,52806.97841357235,-3560.7802734375,75864.609375,2526.36767578125,931.8046875,18.179903745651245,-154.49095153808594,1694095936.256989,-834.88134765625,0.3481360077857971,215040.015625,349.3431701660156,86.01775193214417,5346.264933907547,0.2206956297159195,5,sac,ant
2,3298.6630859375,888.96875,3298.6630859375,2.4422008991241455,79490.28125,-1503.6409912109375,835328,3298.6630859375,184.75754189491272,-0.7669640779495239,52411.74059263718,-1044.6802978515625,79623.28125,2683.2236328125,888.96875,20.62210464477539,-51.063411712646484,1694096008.8788948,-2010.02294921875,0.5184521079063416,628608.0,760.6181030273438,156.19149804115295,5893.486138784129,-0.00167930219322443,5,sac,ant
3,4378.19482421875,989.4765625,4378.19482421875,2.4480576515197754,106940.8359375,-1778.75341796875,1248896,4378.19482421875,263.59248757362366,-0.8754205107688904,52286.350331879024,-1026.3897705078125,107070.96875,3588.04248046875,989.4765625,23.070162296295166,-50.58264923095703,1694096087.7138405,-2742.523681640625,0.6236453056335449,993630.5625,869.7147827148438,232.5723898410797,5414.547935409109,-0.001996267819777131,5,sac,ant
4,4532.08740234375,986.9921875,4532.08740234375,2.4277291297912598,110548.546875,-1572.3204345703125,1662464,4532.08740234375,349.7691457271576,-0.8310786485671997,52724.16861884656,-4475.60107421875,110722.59375,3945.927734375,986.9921875,25.497891426086426,-194.39596557617188,1694096173.8904986,-3375.020263671875,0.7595928311347961,1048576.0,881.01953125,316.31583547592163,4938.511866389371,-0.0005042764823883772,5,sac,ant
5,5001.59375,1000.0,5001.59375,2.3688600063323975,122783.1015625,-1634.318603515625,2076032,5001.59375,435.81368708610535,-0.8466746807098389,54034.42991896208,8638.4599609375,123165.109375,4366.4287109375,1000.0,27.866751432418823,359.363037109375,1694096259.93504,-3906.897216796875,0.8313982486724854,1048576.0,866.5650634765625,399.9861674308777,4942.827288203475,-0.0009429749916307628,5,sac,ant
6,5308.900390625,992.9140625,5308.900390625,2.421520709991455,130038.9765625,-1546.340087890625,2489600,5308.900390625,522.0621979236603,-0.7994178533554077,52859.34556407394,-1353.533447265625,130140.625,4754.67529296875,992.9140625,30.28827214241028,-53.23786544799805,1694096346.1835508,-4407.28759765625,0.9112629890441895,1048576.0,875.8478393554688,483.80758357048035,4933.918073052022,-0.0010136201744899154,5,sac,ant
7,5220.935546875,1000.0,5220.935546875,2.3907318115234375,127683.65625,-1535.645751953125,2903168,5220.935546875,608.4111304283142,-0.796220600605011,53540.09152470976,-3145.3564453125,127799.21875,4684.4931640625,1000.0,32.679003953933716,-115.34162902832031,1694096432.5324833,-4913.177734375,1.007453203201294,1048576.0,912.7142944335938,567.7602028846741,4926.207227105287,-0.0009538464364595711,5,sac,ant
8,5836.92333984375,1000.0,5836.92333984375,2.3878324031829834,142631.59375,-1538.056640625,3316736,5836.92333984375,694.7494187355042,-0.7743320465087891,53605.10219619093,5884.33984375,142812.5,5298.091796875,1000.0,35.0668363571167,241.8980255126953,1694096518.8707716,-5334.83837890625,1.1047909259796143,1048576.0,957.908447265625,651.705176115036,4926.65592810526,-0.00058457296108827,5,sac,ant
9,6283.8232421875,984.890625,6283.8232421875,2.4322409629821777,153575.25,-1509.752685546875,3730304,6283.8232421875,781.218478679657,-0.7382686138153076,52626.3647180166,1056.16845703125,153639.34375,5758.2236328125,984.890625,37.49907732009888,29.776535034179688,1694096605.3398316,-5750.8154296875,1.1990172863006592,1048576.0,908.6929931640625,735.736159324646,4921.613245538027,-0.001859302050434053,5,sac,ant
