eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
0.1803007125854492,1000.0,0.1803007125854492,13.675614833831789,-28.611618041992188,-1199.97998046875,0,0.1803007125854492,19.59684109687805,-1.3342254161834717,9359.72543503812,984.294189453125,3146.31884765625,-201.13381958007807,1000.0,13.675614833831789,20.162822723388672,1694672296.767919,,,,,,,5,ppo,miniant
173.4402313232422,1000.0,173.4402313232422,2.418468475341797,4481.681640625,-648.8145141601562,2949120,173.4402313232422,41.83490443229675,-1.4570789337158203,52926.05684343685,336.98370361328125,5162.05517578125,523.168701171875,1000.0,16.094083309173584,-7.372242927551269,1694672319.0059824,-0.0045310198329389,81.36924743652344,81.32595825195312,-0.038759846240282,19.814154863357544,148839.05068562014,5,ppo,miniant
1033.41552734375,996.171875,1033.41552734375,2.4057867527008057,25691.6015625,-638.5052490234375,5898240,1033.41552734375,51.15150690078735,-1.249900460243225,53205.04814331674,-1429.705322265625,25926.982421875,1389.832275390625,996.171875,18.49987006187439,-70.39129638671875,1694672328.3225849,-0.0231541581451892,103.44230651855467,103.39920043945312,-0.019953915849328,26.718695640563965,427127.60995427344,5,ppo,miniant
1820.6123046875,975.9921875,1820.6123046875,2.4047107696533203,45652.2265625,-633.103759765625,8847360,1820.6123046875,60.468579053878784,-1.0631103515625,53228.85463620781,-1744.24365234375,45821.4765625,2162.43798828125,975.9921875,20.90458083152771,-75.58914184570312,1694672337.639657,-0.0159210581332445,220.0653533935547,220.0487365722656,-0.0006911009550094,33.62464475631714,427040.50530473166,5,ppo,miniant
2321.031005859375,921.78125,2321.031005859375,2.398057222366333,56153.3828125,-596.7205200195312,11796480,2321.031005859375,69.78542137145996,-0.9755890965461732,53376.5411459587,-928.4415283203124,56296.66015625,2645.116455078125,921.78125,23.302638053894043,-62.43983459472656,1694672346.956499,-0.0091640772297978,318.3369445800781,318.34197998046875,0.0142077058553695,40.53703045845032,426642.8592215123,5,ppo,miniant
2975.783935546875,928.015625,2975.783935546875,2.3980655670166016,71361.65625,-631.978759765625,14745600,2975.783935546875,79.10155868530273,-0.961795210838318,53376.35540934894,-963.5653076171876,71479.984375,3270.858642578125,928.015625,25.700703620910645,-54.56488037109375,1694672356.272637,-0.006822015158832,435.3102111816406,435.3304748535156,0.0270943809300661,47.44864082336426,426690.7195710708,5,ppo,miniant
3586.58935546875,939.46875,3586.58935546875,2.392866373062134,88016.75,-677.74560546875,17694720,3586.58935546875,88.41832423210144,-0.9270929098129272,53492.33097216345,1025.8033447265625,88122.859375,3847.38525390625,939.46875,28.09356999397278,30.789012908935547,1694672365.5894022,-0.0059703383594751,502.6962890625,502.7278137207031,0.0375113748013973,54.36616444587708,426325.9745730685,5,ppo,miniant
4554.67138671875,992.734375,4554.67138671875,2.40166449546814,112312.03125,-739.7537841796875,20643840,4554.67138671875,97.7351746559143,-0.9321992993354796,53296.370180569225,1069.2833251953125,112393.9140625,4806.7197265625,992.734375,30.49523448944092,4.691510200500488,1694672374.9062526,-0.0063622766174376,487.2503967285156,487.291015625,0.0470278672873973,61.27479696273804,426874.6373182367,5,ppo,miniant
5302.6083984375,988.828125,5302.6083984375,2.3974757194519043,129886.171875,-702.6324462890625,23592960,5302.6083984375,107.05144572257996,-0.8401782512664795,53389.48751867341,1246.171875,129959.3359375,5587.96337890625,988.828125,32.89271020889282,33.93296813964844,1694672384.2225237,-0.0059071988798677,506.2643127441406,506.3167419433594,0.0583449192345142,68.18581438064575,426727.3285056826,5,ppo,miniant
5858.67578125,971.9140625,5858.67578125,2.396097183227539,142588.453125,-663.7086791992188,26542080,5858.67578125,116.36782717704772,-0.7564139366149902,53420.20386150791,2995.53955078125,142669.84375,6166.125,971.9140625,35.28880739212036,98.77005767822266,1694672393.5389051,-0.0058494135737419,413.65869140625,413.7201232910156,0.0672904923558235,75.09957981109619,426557.7173057,5,ppo,miniant
6659.9033203125,994.4609375,6659.9033203125,2.4040815830230717,162102.296875,-669.3321533203125,29491200,6659.9033203125,125.6841959953308,-0.7438334226608276,53242.78547945252,3973.805419921875,162196.65625,6984.2880859375,994.4609375,37.69288897514343,131.3295440673828,1694672402.855274,-0.0043185832910239,320.6697082519531,320.7412109375,0.0758447647094726,82.00566983222961,427031.792370988,5,ppo,miniant
6946.6962890625,984.03125,6946.6962890625,2.3992807865142822,168295.171875,-642.4552001953125,32440320,6946.6962890625,135.001366853714,-0.7136318683624268,53349.32064619276,-945.8213500976562,168339.375,7287.5595703125,984.03125,40.09216976165772,-66.37490844726562,1694672412.1724448,-0.0025001752655953,203.47935485839844,203.5614471435547,0.0845831409096717,88.917551279068,426673.9848885836,5,ppo,miniant
7308.84765625,992.953125,7308.84765625,2.397142171859741,178010.15625,-656.5953369140625,35389440,7308.84765625,144.3189640045166,-0.7096329927444458,53396.91633754687,-1037.7564697265625,178054.71875,7644.49609375,992.953125,42.489311933517456,-77.93982696533203,1694672421.490042,-0.0016805286286398,211.5178985595703,211.60655212402344,0.0903171002864837,95.83219385147096,426503.60725371976,5,ppo,miniant
7591.15966796875,1000.0,7591.15966796875,2.484704971313477,184950.328125,-639.8407592773438,38338560,7591.15966796875,153.735609292984,-0.6892746686935425,51515.17040364596,-1990.086669921875,185006.0,7950.63037109375,1000.0,44.97401690483093,-116.34587097167967,1694672430.9066873,-7.595658826176077e-05,162.73353576660156,162.82931518554688,0.095852680504322,102.75811982154846,425808.7673390182,5,ppo,miniant
7775.66943359375,1000.0,7775.66943359375,2.400846481323242,189449.40625,-655.4775390625,41287680,7775.66943359375,163.0509753227234,-0.6927589774131775,53314.529269464976,-3933.68603515625,189533.4375,8119.4990234375,1000.0,47.374863386154175,-203.1459808349609,1694672440.2220533,-7.778143481118605e-05,139.56689453125,139.6680908203125,0.1012869849801063,109.6667501926422,426874.76990220073,5,ppo,miniant
7859.2841796875,993.7734375,7859.2841796875,2.394944667816162,191214.1875,-636.8283081054688,44236800,7859.2841796875,172.36862683296204,-0.6779893636703491,53445.9111812037,-4068.166015625,191301.921875,8215.5517578125,993.7734375,49.76980805397034,-218.60247802734372,1694672449.5397048,0.0007092914311215,96.77562713623048,96.88189697265624,0.1055540591478347,116.58269095420836,426423.54838969896,5,ppo,miniant
8016.751953125,1000.0,8016.751953125,2.389109373092652,195420.203125,-626.6050415039062,47185920,8016.751953125,181.6832439899445,-0.665961503982544,53576.45047213,-6496.396484375,195572.59375,8389.4794921875,1000.0,52.15891742706299,-325.35748291015625,1694672458.854322,0.0014912984333932,109.76932525634766,109.88096618652344,0.1101543232798576,123.50059652328493,426302.4365615436,5,ppo,miniant
7941.263671875,986.0,7941.263671875,2.3940815925598145,192845.5,-621.2843017578125,50135040,7941.263671875,191.00496554374692,-0.6462990045547485,53465.17862958006,-13955.2978515625,193399.9375,8305.333984375,986.0,54.5529990196228,-633.027587890625,1694672468.1760435,0.002498950343579,263.02496337890625,263.13824462890625,0.1107799783349037,130.42227911949158,426069.81164034095,5,ppo,miniant
7618.9404296875,927.4765625,7618.9404296875,2.4034245014190674,180438.65625,-577.8273315429688,53084160,7618.9404296875,200.32668590545651,-0.5922083258628845,53257.34173235908,-13946.33984375,181035.453125,7967.99755859375,927.4765625,56.95642352104187,-660.95361328125,1694672477.497764,0.0028124747332185,221.00474548339844,221.1176300048828,0.1100706458091735,137.33479571342468,426634.7805354056,5,ppo,miniant
7979.1083984375,961.671875,7979.1083984375,2.3880743980407715,191673.40625,-609.8027954101562,56033280,7979.1083984375,209.64479184150696,-0.6268110275268555,53599.67013800491,-12976.421875,192159.484375,8330.349609375,961.671875,59.34449791908264,-603.1578979492188,1694672486.8158698,0.0038065218832343,298.7818908691406,298.8942565917969,0.1085562035441398,144.25907850265503,425909.81474455394,5,ppo,miniant
