eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
16.112239837646484,990.640625,16.112239837646484,13.63589882850647,451.4358520507813,-2017.925048828125,0,16.112239837646484,19.43399167060852,-1.2556548118591309,9386.986630643676,-251.92698669433597,2184.70654296875,-1012.427734375,990.640625,13.63589882850647,-13.087413787841797,1694674786.4506366,,,,,,,,1,sac,miniant
3300.54833984375,986.1015625,3300.54833984375,2.4200215339660645,81373.5546875,-1274.011962890625,421760,3300.54833984375,109.79023718833923,-0.8853622674942017,52892.09133202487,2726.000244140625,81504.78125,3011.752685546875,986.1015625,16.055920362472534,118.35418701171876,1694674876.806882,-1132.624267578125,0.4200258553028106,215040.015625,347.93603515625,87.93148827552795,5176.724917074003,0.2092717140913009,1,sac,miniant
3889.7744140625,955.5390625,3889.7744140625,2.4490807056427,94871.234375,-1491.8756103515625,835328,3889.7744140625,178.20799851417542,-0.8792365789413452,52264.50876244586,834.8614501953125,94970.90625,3352.55859375,955.5390625,18.505001068115234,39.05511474609375,1694674945.2246437,-2675.030029296875,0.6232908964157104,628608.0,764.7718505859375,153.89443492889404,6269.701718652613,-0.0015056023839861,1,sac,miniant
4647.21826171875,979.4375,4647.21826171875,3.090064764022827,113819.03125,-1482.7015380859375,1248896,4647.21826171875,258.73887515068054,-0.838104248046875,41423.08002417468,-5099.93701171875,114024.34375,4143.1162109375,979.4375,21.59506583213806,-224.8428192138672,1694675025.75552,-3477.723388671875,0.7284272313117981,993630.5625,826.9224853515625,231.329327583313,5340.848108948713,-0.0013781273737549,1,sac,miniant
5120.1220703125,989.671875,5120.1220703125,3.118396043777466,125249.578125,-1487.890869140625,1662464,5120.1220703125,349.49154019355774,-0.8692671060562134,41046.742685366975,-5298.3583984375,125428.109375,4621.0341796875,989.671875,24.713461875915527,-208.41595458984372,1694675116.5081851,-4214.91796875,0.8859184980392456,1048576.0,778.7382202148438,318.95833230018616,4719.53323373039,-0.001401740941219,1,sac,miniant
5392.9794921875,977.578125,5392.9794921875,2.379765510559082,132102.78125,-1460.64013671875,2076032,5392.9794921875,418.93978667259216,-0.8254260420799255,53786.8119493541,-4018.47802734375,132242.109375,4909.091796875,977.578125,27.09322738647461,-169.93121337890625,1694675185.9564316,-4782.93505859375,1.015146017074585,1048576.0,861.5010375976562,386.0207681655884,6166.9099051226285,-0.0010449378751218,1,sac,miniant
5755.828125,997.4296875,5755.828125,2.400515556335449,140992.75,-1408.238037109375,2489600,5755.828125,488.2891008853912,-0.8428547382354736,53321.878986446034,-12089.568359375,141578.8125,5344.17822265625,997.4296875,29.49374294281006,-487.23480224609375,1694675255.3057458,-5168.42626953125,1.1430555582046509,1048576.0,939.71728515625,452.96394634246826,6177.89610925335,-0.0018112759571522,1,sac,miniant
5850.4443359375,976.0546875,5850.4443359375,2.3969950675964355,142286.453125,-1473.53857421875,2903168,5850.4443359375,557.6103050708771,-0.77646803855896,53400.19332136165,-6292.5498046875,142504.5,5352.18359375,976.0546875,31.89073801040649,-261.1117553710937,1694675324.62695,-5471.33984375,1.2920857667922974,1048576.0,1056.020751953125,519.8823626041412,6180.182124795264,-0.0021361496765166,1,sac,miniant
6036.197265625,993.84375,6036.197265625,2.3822293281555176,147058.125,-1445.9833984375,3316736,6036.197265625,627.0291886329651,-0.7997279167175293,53731.183008777,-13573.2275390625,147741.359375,5583.2568359375,993.84375,34.27296733856201,-570.185546875,1694675394.0458336,-5747.35400390625,1.446203589439392,1048576.0,1184.93505859375,586.9133348464966,6169.80458682167,-0.0011154046515002,1,sac,miniant
6306.59375,990.140625,6306.59375,2.446797132492065,153976.34375,-1477.587890625,3730304,6306.59375,696.3483810424805,-0.7691415548324585,52313.28674544909,-11800.1796875,154498.640625,5818.376953125,990.140625,36.71976447105408,-515.5838623046875,1694675463.365026,-5928.92333984375,1.6009445190429688,1048576.0,1354.6181640625,653.7803108692169,6184.936490315879,-0.0011814562603831,1,sac,miniant
