,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
10,5623.052734375,1000.0,5623.052734375,2.4086086750030518,137529.6875,-571.3240966796875,29491200,5623.052734375,126.49417233467102,-0.9551147222518921,53142.7131889068,10663.5166015625,137962.5,6050.77392578125,1000.0,37.58769726753235,436.4862976074219,1694672849.1353443,-0.001843973994255066,78.52874755859375,78.62259674072266,0.0956898108124733,82.3417751789093,426881.6496497895,7,ppo,miniant
11,5755.087890625,1000.0,5755.087890625,2.4055821895599365,140826.6875,-567.726318359375,32440320,5755.087890625,135.81735610961914,-0.9380683898925781,53209.57253321517,10740.578125,141257.4375,6186.423828125,1000.0,39.993279457092285,441.783447265625,1694672858.458528,-0.0012637890176847577,50.82901382446289,50.92862319946289,0.10087373107671738,89.2538549900055,426661.7401126763,7,ppo,miniant
12,5852.271484375,999.328125,5852.271484375,2.4060862064361572,142805.3125,-569.1885986328125,35389440,5852.271484375,145.14057111740112,-0.9315009117126465,53198.42641448447,9506.7900390625,143143.8125,6281.47900390625,999.328125,42.39936566352844,394.7686767578125,1694672867.781743,-0.0007546438137069345,65.06742858886719,65.17293548583984,0.10625922679901123,96.16523694992065,426704.82070075045,7,ppo,miniant
13,5957.6533203125,1000.0,5957.6533203125,2.3971736431121826,145385.546875,-576.7347412109375,38338560,5957.6533203125,154.4623363018036,-0.92982417345047,53396.21531706031,8456.1796875,145656.5625,6379.98876953125,1000.0,44.796539306640625,348.45587158203125,1694672877.1035082,0.00046516142901964486,72.1931381225586,72.30459594726562,0.11098549515008926,103.08389043807983,426256.35248928494,7,ppo,miniant
14,6041.04931640625,1000.0,6041.04931640625,2.406339406967163,147769.09375,-582.7144775390625,41287680,6041.04931640625,163.78433465957642,-0.9236823916435242,53192.8287544961,8313.365234375,148027.9375,6457.41162109375,1000.0,47.20287871360779,344.3746032714844,1694672886.4255066,0.0005151756922714412,66.46585845947266,66.58271789550781,0.11633308976888657,109.99362587928772,426806.50005964143,7,ppo,miniant
15,6123.89208984375,1000.0,6123.89208984375,2.3987550735473633,149220.21875,-576.984375,44236800,6123.89208984375,173.10487461090088,-0.9174498319625854,53361.012723449545,8358.2587890625,149475.296875,6545.990234375,1000.0,49.60163378715515,339.7559814453125,1694672895.7460465,0.0010360414162278175,31.797977447509766,31.921207427978516,0.12219389528036118,116.90994882583618,426399.9849040791,7,ppo,miniant
16,6170.615234375,1000.0,6170.615234375,2.4085652828216553,150165.78125,-578.416015625,47185920,6170.615234375,182.42644476890564,-0.9129164218902588,53143.67059631736,6824.1328125,150340.65625,6591.287109375,1000.0,52.01019906997681,269.1964111328125,1694672905.0676167,0.0008067972958087921,56.74246597290039,56.86860275268555,0.12532563507556915,123.81706762313843,426968.188407568,7,ppo,miniant
17,6208.6875,1000.0,6208.6875,2.4021501541137695,151409.15625,-573.8723754882812,50135040,6208.6875,191.7473063468933,-0.9004690647125244,53285.594899550866,4296.34619140625,151491.890625,6633.9150390625,1000.0,54.412349224090576,170.05419921875,1694672914.3884783,0.0016265064477920532,48.12395095825195,48.256160736083984,0.1305847465991974,130.7300407886505,426606.6031780323,7,ppo,miniant
18,6261.05712890625,1000.0,6261.05712890625,2.4095561504364014,152610.8125,-576.057373046875,53084160,6261.05712890625,201.06819248199463,-0.898097038269043,53121.816636984186,5073.7255859375,152715.90625,6684.1015625,1000.0,56.82190537452698,200.6834716796875,1694672923.7093644,0.0010608135489746928,12.146852493286133,12.284564018249512,0.13665027916431427,137.6354112625122,427076.28955796803,7,ppo,miniant
19,6354.5244140625,1000.0,6354.5244140625,2.3950753211975098,154775.78125,-590.7057495117188,56033280,6354.5244140625,210.3939549922943,-0.9068292379379272,53442.99566161514,6761.365234375,154946.984375,6762.912109375,1000.0,59.21698069572449,269.2260437011719,1694672933.035127,0.001919316709972918,61.14885711669922,61.28861618041992,0.13783985376358032,144.56006169319153,425887.2024693217,7,ppo,miniant
