eval/avg_episode_length,eval/epoch_eval_time,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
10.4375,8.94956111907959,0,14.445007801055908,14302.377322963526,97.22398376464844,8.94956111907959,1694087599.3407767,,,,,,,5,ppo,inverted_double_pendulum
45.6484375,1.5489203929901123,1146880,29.54662299156189,82638.20437724529,431.0426635742188,10.498481512069702,1694087614.442392,-0.0466287918388843,5031.2431640625,5031.1943359375,-0.0025067110545933,13.549758911132812,84642.09640347883,5,ppo,inverted_double_pendulum
54.703125,1.5449090003967283,2293760,33.61669635772705,82852.7764205723,516.9075927734375,12.04339051246643,1694087618.5124652,-0.0099658770486712,1410.4674072265625,1410.458740234375,0.0014653938123956,16.07109522819519,454869.9006312002,5,ppo,inverted_double_pendulum
58.40625,1.552947998046875,3440640,37.69743490219116,82423.88036237154,552.0904541015625,13.596338510513306,1694087622.5932038,-0.0041694520041346,973.6597900390624,973.6590576171876,0.0033830809406936,18.595180988311768,454374.4186992404,5,ppo,inverted_double_pendulum
61.296875,1.5514202117919922,4587520,41.7766547203064,82505.04861745458,579.4788818359375,15.147758722305298,1694087626.6724236,-0.0023864817339926,560.28173828125,560.28466796875,0.0053384499624371,21.119234800338745,454380.1699215682,5,ppo,inverted_double_pendulum
66.65625,1.5491447448730469,5734400,45.85449600219727,82626.23645958252,630.3204345703125,16.696903467178345,1694087630.750265,-0.001258079544641,326.4594116210937,326.46514892578125,0.0069509302265942,23.644259691238403,454205.4235320311,5,ppo,inverted_double_pendulum
81.3671875,1.5559229850769043,6881280,49.93909859657288,82266.28260374557,770.086669921875,18.25282645225525,1694087634.8348677,-0.0050084753893315,218.18312072753903,218.1862945556641,0.008163689635694,26.16934490203857,454194.573353256,5,ppo,inverted_double_pendulum
181.15625,1.5546176433563232,8028160,54.02188944816589,82335.35785921992,1718.7301025390625,19.80744409561157,1694087638.9176583,-0.0148658361285924,175.25491333007812,175.24996948242188,0.0099350409582257,28.693833589553837,454301.8971215207,5,ppo,inverted_double_pendulum
289.7265625,1.560389757156372,9175040,58.11175179481506,82030.78712415099,2750.903564453125,21.367833852767944,1694087643.007521,-0.0032314744312316,541.6046142578125,541.612548828125,0.0111768105998635,31.21946668624878,454096.0448692297,5,ppo,inverted_double_pendulum
1000.0,1.5526950359344482,10321920,62.189982652664185,82437.30870368025,9507.5,22.920528888702396,1694087647.0857515,-0.0008696208824403,237.42140197753903,237.4329071044922,0.0123829934746027,33.741249084472656,454789.43814016704,5,ppo,inverted_double_pendulum
1000.0,1.5525476932525637,11468800,66.27099418640137,82445.13231786263,9508.1015625,24.47307658195496,1694087651.166763,-0.0046843355521559,2.540438652038574,2.5530827045440674,0.0173280239105224,36.26602196693421,454250.7597284711,5,ppo,inverted_double_pendulum
1000.0,1.55597186088562,12615680,70.35441446304321,82263.69847533465,9508.154296875,26.029048442840576,1694087655.250183,-9.915939153870568e-05,0.1642431914806366,0.1859793961048126,0.0218353457748889,38.78987383842468,454416.52616589656,5,ppo,inverted_double_pendulum
126.6953125,1.5249052047729492,13762560,74.40859055519104,83939.64398531814,1200.87109375,27.553953647613525,1694087659.3043594,0.0447306223213672,1359.9954833984375,1360.06201171875,0.0216922722756862,41.31521916389465,454147.7905745678,5,ppo,inverted_double_pendulum
201.4375,1.6373472213745115,14909440,78.5760498046875,78175.23267456198,1911.243896484375,29.19130086898804,1694087663.4718187,-0.0045780572108924,400.9749755859375,400.9890441894531,0.0186094120144844,43.841121196746826,454047.6966578856,5,ppo,inverted_double_pendulum
992.890625,1.605762243270874,16056320,82.71618914604187,79712.92172075804,9438.55859375,30.79706311225891,1694087667.611958,-3.529273817548528e-05,478.5796203613281,478.5975341796875,0.0179088246077299,46.37086319923401,453358.4843325583,5,ppo,inverted_double_pendulum
1000.0,1.6239821910858154,17203200,86.87616729736328,78818.59832121531,9508.017578125,32.42104530334473,1694087671.7719362,0.0017675800481811,52.53618240356445,52.55680084228516,0.018849816173315,48.90226101875305,453061.9372256168,5,ppo,inverted_double_pendulum
993.03125,1.6033384799957275,18350080,91.01556992530824,79833.42357026265,9441.787109375,34.024383783340454,1694087675.9113388,0.0009101292234845,0.9511545896530152,0.9733131527900696,0.0212484095245599,51.433539390563965,453083.31662451866,5,ppo,inverted_double_pendulum
1000.0,1.5997648239135742,19496960,95.14795422554016,80011.76053294385,9508.09765625,35.62414860725403,1694087680.043723,0.0041972314938902,0.491255909204483,0.5167818069458008,0.0213286411017179,53.96192288398743,453602.0753905138,5,ppo,inverted_double_pendulum
981.984375,1.625368356704712,20643840,99.3097014427185,78751.3793239512,9336.693359375,37.24951696395874,1694087684.2054703,0.003166815964505,0.7316558361053467,0.7572590112686157,0.0224363692104816,56.49406719207764,452928.3723426482,5,ppo,inverted_double_pendulum
1000.0,1.6028051376342771,21790720,103.446622133255,79859.98858783706,9508.0810546875,38.85232210159302,1694087688.342391,0.0051480391994118,0.4097410142421722,0.4373169243335724,0.0224278327077627,59.0239691734314,453329.8161165518,5,ppo,inverted_double_pendulum
