,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
0,-14.682517051696777,42.015625,-14.682517051696777,10.894551992416382,-1.546994686126709,-0.07461440563201904,0,16.603665590286255,11748.991614258197,27.258493423461914,42.015625,10.894551992416382,1694117952.0460536,,,,,,,6,ppo,walker2d
1,-22.931190490722656,120.9296875,-22.931190490722656,1.08504319190979,-2.7673473358154297,-0.19287461042404175,3932160,38.04264497756958,117967.65414905424,97.80561828613281,120.9296875,11.979595184326172,1694117973.485033,-0.011400564573705196,170.48712158203125,170.47207641601562,-0.0036458438262343407,20.349754095077515,193228.87056169225,6,ppo,walker2d
2,-32.55506896972656,249.0546875,-32.55506896972656,1.0578222274780273,-2.2586352825164795,-0.4004344344139099,7864320,44.63073492050171,121003.31858706265,216.09918212890625,249.0546875,13.0374174118042,1694117980.073123,-0.019344601780176163,123.40835571289062,123.38566589355469,-0.0033521472942084074,25.875136613845825,711653.8966566493,6,ppo,walker2d
3,42.84529113769531,279.25,42.84529113769531,1.113832950592041,28.37725830078125,-0.46723419427871704,11796480,51.270864486694336,114918.4892868931,321.6280517578125,279.25,14.15125036239624,1694117986.7132525,-0.007653787732124329,25.083995819091797,25.073322296142578,-0.0030212420970201492,31.396427154541016,712181.3226486897,6,ppo,walker2d
4,92.99711608886719,280.28125,92.99711608886719,1.0809566974639893,45.98523712158203,-0.4863690435886383,15728640,57.88403677940369,118413.62406125816,372.7919921875,280.28125,15.23220705986023,1694117993.3264248,-0.0046665421687066555,23.004552841186523,22.997188568115234,-0.002694377675652504,36.92370104789734,711410.3762302028,6,ppo,walker2d
5,167.60696411132812,198.3125,167.60696411132812,1.052948236465454,63.8492431640625,-0.34060588479042053,19660800,64.46153116226196,121563.43072444998,365.578857421875,198.3125,16.285155296325684,1694117999.9039192,-0.004874656442552805,79.14482116699219,79.13750457763672,-0.002443562727421522,42.44323492050171,712407.984217085,6,ppo,walker2d
6,202.02687072753906,168.5546875,202.02687072753906,1.1161162853240967,75.25271606445312,-0.2904115915298462,23592960,71.10891699790955,114683.39068525597,370.2911376953125,168.5546875,17.40127158164978,1694118006.551305,-0.00615619495511055,137.6765594482422,137.66802978515625,-0.002362333470955491,47.969157218933105,711584.3813287411,6,ppo,walker2d
7,231.01998901367188,164.8984375,231.01998901367188,1.069361686706543,85.56895446777344,-0.29314717650413513,27525120,77.70859003067017,119697.5743485058,395.6252746582031,164.8984375,18.470633268356323,1694118013.150978,-0.005051746033132076,201.649658203125,201.64254760742188,-0.002073808340355754,53.49418616294861,711699.4390154576,6,ppo,walker2d
8,254.078125,163.7734375,254.078125,1.0660672187805176,92.712890625,-0.2962496876716614,31457280,84.30751085281372,120067.4758074075,417.5552978515625,163.7734375,19.53670048713684,1694118019.749899,-0.006572364829480648,162.44009399414062,162.431884765625,-0.0016343346796929836,59.02201175689697,711339.3744377114,6,ppo,walker2d
9,272.5111999511719,162.421875,272.5111999511719,1.1119532585144043,97.45086669921875,-0.3059932589530945,35389440,90.94894075393677,115112.75228511944,434.6270446777344,162.421875,20.648653745651245,1694118026.3913288,-0.006406653206795454,120.40348815917969,120.39592742919922,-0.0011577378027141094,64.54621291160583,711806.085599943,6,ppo,walker2d
