eval/avg_episode_length,eval/epoch_eval_time,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
17.0859375,7.077685117721558,0,11.829461574554443,18085.00913377814,17.0859375,7.077685117721558,1694086336.4574676,,,,,,,,9,sac,inverted_pendulum
1000.0,0.9802207946777344,421760,90.42577195167542,130582.82449729336,1000.0,8.057905912399292,1694086415.053778,-916.2156372070312,0.2946090698242187,215040.015625,17.476505279541016,77.61320877075195,5678.557212876789,0.0140627054497599,9,sac,inverted_pendulum
1000.0,0.9835484027862548,835328,156.54983973503113,130141.02776985244,1000.0,9.041454315185549,1694086481.1778457,-1671.99169921875,0.2642343044281006,628608.0,32.46005630493164,142.75012850761414,6349.210273846496,0.0012422568397596,9,sac,inverted_pendulum
1000.0,0.937274694442749,1248896,220.8882341384888,136566.15372092344,1000.0,9.978729009628296,1694086545.51624,-1652.1279296875,0.1526376008987426,993630.5625,23.407276153564453,206.14705276489255,6523.4710491892565,0.0001519681682111,9,sac,inverted_pendulum
1000.0,0.9363353252410888,1662464,284.5136170387268,136703.1623708551,1000.0,10.915064334869385,1694086609.141623,-1611.72705078125,0.1615739464759826,1048576.0,78.13665008544922,268.8329322338104,6597.466662409411,0.0005403398536145,9,sac,inverted_pendulum
559.4140625,0.9294726848602296,2076032,347.95183277130127,137712.49234639763,559.4140625,11.844537019729614,1694086672.5798388,-1665.0638427734375,0.1349797248840332,1048576.0,71.38426208496094,331.3385097980499,6616.497536959154,0.0004254626692272,9,sac,inverted_pendulum
1000.0,0.9048771858215332,2489600,410.6835069656372,141455.66050909934,1000.0,12.749414205551147,1694086735.311513,-1685.035400390625,0.0942990258336067,1048576.0,92.48949432373048,393.1619334220886,6689.503359034181,0.000343092251569,9,sac,inverted_pendulum
1000.0,0.9058818817138672,2903168,472.5875866413117,141298.77480034446,1000.0,13.655296087265016,1694086797.2155926,-1675.4012451171875,0.0872276127338409,1048576.0,93.45165252685548,454.15658378601074,6780.397912480245,8.278017776319757e-05,9,sac,inverted_pendulum
1000.0,0.9729959964752196,3316736,535.6477029323578,131552.4426243206,1000.0,14.628292083740234,1694086860.275709,-1686.9886474609375,0.1614738702774047,1048576.0,82.29669952392578,516.2403774261475,6661.4485963472325,9.503505134489389e-05,9,sac,inverted_pendulum
1000.0,0.97709059715271,3730304,600.8536472320557,131001.1583091663,1000.0,15.605382680892944,1694086925.4816532,-1700.8267822265625,0.1176258772611618,1048576.0,57.60661697387695,580.465765953064,6439.322664847344,0.0007081186631694,9,sac,inverted_pendulum
1000.0,0.9766511917114258,4143872,666.1468105316162,131060.09708102682,1000.0,16.58203387260437,1694086990.7748165,-1702.072509765625,0.1061741560697555,1048576.0,76.75870513916016,644.7788617610931,6430.541008855743,-0.0004590083844959,9,sac,inverted_pendulum
1000.0,1.0060803890228271,4557440,730.0303709506989,127226.41390945132,1000.0,17.588114261627197,1694087054.658377,-1680.3865966796875,0.0825068950653076,1048576.0,73.47296905517578,707.6525700092316,6577.757404856822,0.0005029989988543,9,sac,inverted_pendulum
204.8515625,0.9648997783660888,4971008,796.7977604866028,132656.26427725845,204.8515625,18.55301403999329,1694087121.4257665,-1663.5850830078125,0.0789183378219604,1048576.0,47.87914276123047,773.4515495300293,6285.3254413965415,-0.00014005410776,9,sac,inverted_pendulum
1000.0,0.9666638374328612,5384576,861.657904624939,132414.18065242367,1000.0,19.519677877426147,1694087186.2859106,-1670.524658203125,0.1013502106070518,1048576.0,40.017311096191406,837.3416464328766,6473.115866906271,0.0011087369639426,9,sac,inverted_pendulum
1000.0,0.9668152332305908,5798144,926.4702622890472,132393.44561451618,1000.0,20.48649311065674,1694087251.0982685,-1672.4661865234375,0.1021232530474662,1048576.0,55.23909759521485,901.183871269226,6477.96973022358,0.0009466859628446,9,sac,inverted_pendulum
1000.0,0.9644296169281006,6211712,991.3017647266388,132720.93448115516,1000.0,21.45092272758484,1694087315.9297707,-1669.5379638671875,0.1125639379024505,1048576.0,84.70179748535156,965.0476109981536,6475.787383504429,0.000144257894135,9,sac,inverted_pendulum
1000.0,0.9633903503417968,6625280,1056.1803631782532,132864.10846297917,1000.0,22.41431307792664,1694087380.8083692,-1637.3466796875,0.0601894967257976,1048576.0,58.11585235595703,1028.9594793319702,6470.91081487249,0.0001162844419013,9,sac,inverted_pendulum
898.7265625,0.9685380458831788,7038848,1121.0238499641418,132157.9472732854,898.7265625,23.38285112380981,1694087445.651856,-1649.830322265625,0.1106289401650428,1048576.0,60.6622200012207,1092.8310098648071,6474.997491838419,-0.0002437212096992,9,sac,inverted_pendulum
135.2109375,1.007023811340332,7452416,1185.1729736328125,127107.22284673102,135.2109375,24.389874935150143,1694087509.8009796,-1678.3690185546875,0.0913575440645217,1048576.0,70.13922882080078,1155.9695336818695,6550.168977631982,0.0001352276303805,9,sac,inverted_pendulum
208.0625,1.001124620437622,7865984,1251.634407043457,127856.21029282776,208.0625,25.39099955558777,1694087576.262413,-1666.5299072265625,0.0706209763884544,1048576.0,55.227325439453125,1221.4260923862455,6318.205664734252,-0.0001520287187304,9,sac,inverted_pendulum
