eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
-1.3934032917022705,17.953125,-1.3934032917022705,10.644632577896118,-0.045879628509283,-0.0144612686708569,0,15.52013897895813,12024.839661050926,16.545259475708008,17.953125,10.644632577896118,1694110791.776338,,,,,,,6,ppo,hopper
66.2555160522461,76.546875,66.2555160522461,1.0988585948944092,15.738792419433594,-0.0639178752899169,3932160,34.45314335823059,116484.50546296148,142.7384796142578,76.546875,11.743491172790527,1694110810.7093422,-0.0387300848960876,957.9161987304688,957.8756713867188,-0.0017657342832535,17.829869031906128,220537.7949194968,6,ppo,hopper
127.76287841796876,101.203125,127.76287841796876,1.035719633102417,38.8692741394043,-0.0915242135524749,7864320,40.46431565284729,123585.5688248238,228.8744659423828,101.203125,12.779210805892944,1694110816.7205143,-0.0248488262295722,693.8900146484375,693.8636474609375,-0.0015492954989895,22.80021905899048,791123.3572229195,6,ppo,hopper
169.20538330078125,111.0390625,169.20538330078125,1.0382890701293943,53.33704376220703,-0.1034272462129592,11796480,46.47518730163574,123279.73363337848,280.1410522460937,111.0390625,13.81749987602234,1694110822.7313862,-0.0210391394793987,218.044189453125,218.02178955078125,-0.001368642784655,27.76777672767639,791568.0626693538,6,ppo,hopper
206.9486846923828,121.40625,206.9486846923828,1.0378434658050537,69.40393829345703,-0.110009841620922,15728640,52.4861626625061,123332.6645273144,328.24493408203125,121.40625,14.855343341827393,1694110828.7423615,-0.0169249791651964,270.94354248046875,270.92547607421875,-0.0011750336270779,32.73593091964722,791473.0195682886,6,ppo,hopper
239.1620330810547,126.703125,239.1620330810547,1.0390806198120115,80.82542419433594,-0.119968444108963,19660800,58.49677348136902,123185.82173456137,365.74517822265625,126.703125,15.894423961639404,1694110834.7529724,-0.0089821619912981,160.89210510253906,160.88214111328125,-0.0009720376692712,37.70245933532715,791732.1055862068,6,ppo,hopper
275.26611328125,132.203125,275.26611328125,1.0380823612213137,94.00831604003906,-0.1336675286293029,23592960,64.50719881057739,123304.28180034464,407.3355712890625,132.203125,16.932506322860718,1694110840.7633977,-0.0081800073385238,174.46438598632812,174.45565795898438,-0.0005595196271315,42.66981649398804,791600.0147370198,6,ppo,hopper
299.30450439453125,135.234375,299.30450439453125,1.0369718074798584,102.82623291015624,-0.1379669904708862,27525120,70.51844716072083,123436.3355654548,434.40087890625,135.234375,17.969478130340576,1694110846.774646,-0.0049594598822295,153.37698364257812,153.371826171875,-0.0001694628153927,47.63915657997131,791284.1407435992,6,ppo,hopper
309.8394470214844,136.71875,309.8394470214844,1.0389935970306396,107.17281341552734,-0.1395309269428253,31457280,76.52937126159668,123196.1393850874,446.4186401367188,136.71875,19.008471727371216,1694110852.78557,-0.0034877802245318,127.66021728515624,127.65681457519533,7.99620320321992e-05,52.60601830482483,791678.975141183,6,ppo,hopper
308.9688720703125,136.5234375,308.9688720703125,1.0377724170684814,106.4090805053711,-0.138488158583641,35389440,82.54049682617188,123341.10821867548,445.3538208007813,136.5234375,20.046244144439697,1694110858.7966957,-0.0035227804910391,107.2440185546875,107.24071502685548,0.0002202030591433,57.57411026954651,791482.933070118,6,ppo,hopper
328.87774658203125,138.9296875,328.87774658203125,1.0396592617034912,114.60201263427734,-0.1375191360712051,39321600,88.55146503448486,123117.26035150287,467.66986083984375,138.9296875,21.08590340614319,1694110864.807664,-0.0037803836166858,116.94322204589844,116.93980407714844,0.0003588527615647,62.54074048995972,791715.8768612447,6,ppo,hopper
336.932861328125,139.90625,336.932861328125,1.0405023097991943,117.95636749267578,-0.1374342292547226,43253760,94.56207013130188,123017.50682773844,476.7016906738281,139.90625,22.126405715942383,1694110870.818269,-0.0025042172055691,125.27264404296876,125.2706298828125,0.0004894944140687,67.50592684745789,791946.1057210581,6,ppo,hopper
346.1606750488281,140.6640625,346.1606750488281,1.0379493236541748,121.0435562133789,-0.1384758055210113,47185920,100.57360744476318,123320.0861380851,486.686279296875,140.6640625,23.16435503959656,1694110876.8298063,-0.0024425331503152,73.36221313476562,73.36042785644531,0.0006555559812113,72.47443628311157,791416.4300027463,6,ppo,hopper
356.2455139160156,141.625,356.2455139160156,1.0393178462982178,124.7463836669922,-0.1420276761054992,51118080,106.58458185195924,123157.7043114414,497.728515625,141.625,24.203672885894772,1694110882.8407807,-0.0017380937933921,73.62945556640625,73.62857055664062,0.0008442808175459,77.44095492362976,791733.6638828628,6,ppo,hopper
361.0881958007813,142.671875,361.0881958007813,1.038316249847412,127.5153350830078,-0.1448001563549041,55050240,112.59639930725098,123276.50657380206,503.6152648925781,142.671875,25.241989135742188,1694110888.8525982,-0.0011061759432777,79.16558837890625,79.16549682617188,0.0010072120930999,82.409428358078,791422.1645499597,6,ppo,hopper
362.4942321777344,143.3828125,362.4942321777344,1.0429744720458984,128.7593994140625,-0.1464000344276428,58982400,118.6079752445221,122725.91844833482,505.7306518554688,143.3828125,26.28496360778809,1694110894.864174,-0.0012733442708849,78.00487518310547,78.0047607421875,0.0011557466350495,87.37298965454102,792205.3874507444,6,ppo,hopper
365.02044677734375,144.2109375,365.02044677734375,1.042170763015747,130.6710205078125,-0.1484351456165313,62914560,124.62308502197266,122820.56313842873,509.08294677734375,144.2109375,27.327134370803837,1694110900.879284,-0.0010640890104696,71.85362243652344,71.85383605957031,0.0012765291612595,92.3410964012146,791480.5781161594,6,ppo,hopper
369.9445190429688,145.15625,369.9445190429688,1.0450398921966553,132.82296752929688,-0.1515642702579498,66846720,130.63711285591123,122483.36255465452,514.94921875,145.15625,28.37217426300049,1694110906.8933115,-0.0009499582229182,59.10650634765625,59.1069564819336,0.0013924015220254,97.30531787872314,792100.0337747786,6,ppo,hopper
372.2294921875,145.0546875,372.2294921875,1.0417444705963137,132.86431884765625,-0.1528530418872833,70778880,136.64995861053467,122870.82256047922,517.13134765625,145.0546875,29.4139187335968,1694110912.9061575,-0.0010663240682333,65.53192138671875,65.53239440917969,0.0015311514725908,102.27132964134216,791814.4756721687,6,ppo,hopper
376.8034057617188,145.421875,376.8034057617188,1.080193281173706,134.14524841308594,-0.1531964242458343,74711040,142.70159602165222,118497.31175972414,522.0721435546875,145.421875,30.494112014770508,1694110918.957795,-0.0006593372090719,49.9635124206543,49.96451950073242,0.0016716313548386,107.23776435852052,791747.0426821673,6,ppo,hopper
