,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
0,11.944681167602539,1000.0,11.944681167602539,13.241461277008057,496.51556396484375,-1154.1224365234375,0,11.944681167602539,19.441866874694824,-1.3542226552963257,9666.606828526854,-292.3505859375,2405.822265625,-143.53192138671875,1000.0,13.241461277008057,-8.907822608947754,1694672080.571272,,,,,,,4,ppo,miniant
1,213.90782165527344,1000.0,213.90782165527344,2.3655784130096436,5739.1689453125,-662.45166015625,2949120,213.90782165527344,43.3818519115448,-1.459089994430542,54109.387918006076,776.2645263671875,6255.33642578125,549.9970703125,1000.0,15.6070396900177,32.541526794433594,1694672104.511257,-0.00937261525541544,101.76895141601562,101.71695709228516,-0.04262680932879448,21.56949472427368,136726.4295107083,4,ppo,miniant
2,1276.6153564453125,1000.0,1276.6153564453125,2.4124696254730225,32228.6640625,-662.220703125,5898240,1276.6153564453125,52.69839072227478,-1.1921045780181885,53057.66283996323,-186.34475708007812,32482.78515625,1613.20263671875,1000.0,18.019509315490723,-2.0780909061431885,1694672113.8277957,-0.022195935249328613,139.16209411621094,139.11749267578125,-0.02241002954542637,28.467854976654053,427510.29115685384,4,ppo,miniant
3,2151.72265625,997.765625,2151.72265625,2.4070816040039062,53814.8984375,-636.8662109375,8847360,2151.72265625,62.0151162147522,-1.0689338445663452,53176.4273330354,305.8177490234375,53944.5625,2511.55322265625,997.765625,20.42659091949463,0.9361567497253418,1694672123.1445212,-0.015394815243780613,260.8723449707031,260.85430908203125,-0.0026247997302562,35.37132263183594,427194.005578679,4,ppo,miniant
4,2793.9541015625,997.609375,2793.9541015625,2.396289587020874,69567.2734375,-629.3153076171875,11796480,2793.9541015625,71.33262133598328,-1.0393455028533936,53415.91462621708,-272.950439453125,69649.5703125,3161.208984375,997.609375,22.822880506515503,-17.10123634338379,1694672132.4620264,-0.010073387995362282,313.1203918457031,313.1226806640625,0.012347908690571785,42.285462617874146,426534.6096485156,4,ppo,miniant
5,3279.58154296875,995.3125,3279.58154296875,2.394435405731201,81709.46875,-622.03125,14745600,3279.58154296875,80.65023469924927,-1.0171103477478027,53457.27836032894,-2217.222412109375,81814.921875,3651.845703125,995.3125,25.217315912246704,-94.58028411865234,1694672141.7796397,-0.007488938048481941,313.7361755371094,313.75494384765625,0.026278698816895485,49.20186996459961,426394.78159079875,4,ppo,miniant
6,3728.4912109375,992.9453125,3728.4912109375,2.4868199825286865,92392.171875,-622.6859130859375,17694720,3728.4912109375,90.06819891929626,-1.0093121528625488,51471.35735568807,-2800.64453125,92479.3046875,4097.7412109375,992.9453125,27.70413589477539,-116.93380737304688,1694672151.197604,-0.0063475435599684715,264.0961608886719,264.1280212402344,0.03819381073117256,56.12688446044922,425864.81252385903,4,ppo,miniant
7,4192.77294921875,1000.0,4192.77294921875,2.399928331375122,103664.390625,-611.64599609375,20643840,4192.77294921875,99.38477373123169,-1.024680733680725,53334.92601700233,-3117.054443359375,103747.2734375,4580.1025390625,1000.0,30.104064226150513,-132.5966033935547,1694672160.5141788,-0.006110709626227617,188.31214904785156,188.35595703125,0.04994165897369385,63.03735589981079,426761.04313260224,4,ppo,miniant
8,4507.82421875,993.1640625,4507.82421875,2.4054598808288574,110985.4375,-590.5558471679688,23592960,4507.82421875,108.70109748840332,-1.019606113433838,53212.27804302211,-1757.85107421875,111034.078125,4909.4130859375,993.1640625,32.50952410697937,-80.53096008300781,1694672169.8305025,-0.005208813119679689,140.7281036376953,140.78456115722656,0.06167462095618248,69.94221687316895,427107.80294910213,4,ppo,miniant
9,4649.99755859375,1000.0,4649.99755859375,2.3994579315185547,114719.875,-567.2091064453125,26542080,4649.99755859375,118.0177173614502,-1.0128734111785889,53345.38202092675,-623.3753051757812,114752.625,5081.775390625,1000.0,34.908982038497925,-27.239727020263672,1694672179.1471224,-0.004308851435780525,110.75062561035156,110.81779479980469,0.07147946953773499,76.85312128067017,426734.30655457656,4,ppo,miniant
10,4938.677734375,1000.0,4938.677734375,2.4076902866363525,121556.5625,-560.03564453125,29491200,4938.677734375,127.33362007141113,-1.0300967693328857,53162.983922995154,832.9625244140625,121584.9296875,5377.6123046875,1000.0,37.31667232513428,33.772396087646484,1694672188.463025,-0.002776508452370763,92.93805694580078,93.0145034790039,0.07921862602233887,83.7555639743805,427257.440715489,4,ppo,miniant
11,5099.67578125,998.859375,5099.67578125,2.4032936096191406,125155.40625,-552.9556274414062,32440320,5099.67578125,136.65108489990234,-1.0237650871276855,53260.242313998686,1315.565185546875,125192.40625,5544.5546875,998.859375,39.71996593475342,44.62922286987305,1694672197.78049,-0.001965790521353483,71.46088409423828,71.54591369628906,0.08699844777584076,90.66388964653015,426893.5976613165,4,ppo,miniant
12,5224.58642578125,997.640625,5224.58642578125,2.40207576751709,128177.890625,-551.1453857421875,35389440,5224.58642578125,145.96771669387817,-1.0373356342315674,53287.24502820635,592.925048828125,128208.0625,5670.04443359375,997.640625,42.12204170227051,18.496837615966797,1694672207.0971217,-0.0010572605533525348,82.641845703125,82.73357391357422,0.0927976593375206,97.57251286506653,426875.21184934216,4,ppo,miniant
13,5221.5712890625,992.28125,5221.5712890625,2.3931639194488525,128324.53125,-544.4540405273438,38338560,5221.5712890625,155.28574633598328,-1.022127628326416,53485.680174168134,-1545.1650390625,128364.359375,5668.376953125,992.28125,44.51520562171936,-71.6816177368164,1694672216.4151514,-0.0004208579775877297,76.25393676757812,76.3519058227539,0.09839161485433578,104.49146914482117,426237.6983981437,4,ppo,miniant
14,5395.73974609375,1000.0,5395.73974609375,2.401552200317383,132544.75,-537.9068603515625,41287680,5395.73974609375,164.60289859771729,-1.0462276935577393,53298.86228710076,-1212.6890869140625,132578.40625,5856.78662109375,1000.0,46.91675782203674,-59.98417663574219,1694672225.7323036,-0.0005052142660133541,58.62186813354492,58.72523498535156,0.1038673147559166,111.40089297294617,426825.74891346594,4,ppo,miniant
15,5479.7001953125,1000.0,5479.7001953125,2.392573595046997,134369.984375,-539.5162963867188,44236800,5479.7001953125,173.9211003780365,-1.053423523902893,53498.87680152456,-4139.6142578125,134463.65625,5939.13037109375,1000.0,49.30933141708374,-183.94189453125,1694672235.0505054,0.0009534219279885292,56.78160095214844,56.89199447631836,0.10943873971700668,118.32001900672913,426227.2410707339,4,ppo,miniant
16,5544.5556640625,1000.0,5544.5556640625,2.3997080326080322,136134.9375,-537.3030395507812,47185920,5544.5556640625,183.237624168396,-1.050504207611084,53339.82228700048,-3526.19384765625,136208.890625,6006.20263671875,1000.0,51.70903944969177,-155.96768188476562,1694672244.3670292,0.001154169556684792,60.37211227416992,60.48591995239258,0.11265441030263901,125.2312638759613,426713.2847700186,4,ppo,miniant
17,5584.03173828125,996.3984375,5584.03173828125,2.393385171890259,137123.78125,-543.607421875,50135040,5584.03173828125,192.55536532402039,-1.026416540145874,53480.73578098905,-3005.63330078125,137186.59375,6035.796875,996.3984375,54.10242462158203,-129.28775024414062,1694672253.6847703,0.0021167397499084473,64.94194793701172,65.05899810791016,0.11493568867444992,132.1496720314026,426271.46790704096,4,ppo,miniant
18,5690.2587890625,1000.0,5690.2587890625,2.403235673904419,139585.546875,-538.972412109375,53084160,5690.2587890625,201.8771414756775,-1.0326552391052246,53261.52627887913,-2505.62158203125,139633.046875,6150.25390625,1000.0,56.50566029548645,-111.02549743652344,1694672263.0065465,0.0017764808144420385,50.64702606201172,50.766056060791016,0.11725170165300369,139.06288123130798,426592.0377529379,4,ppo,miniant
19,5685.361328125,992.5859375,5685.361328125,2.3915939331054688,139938.9375,-529.5206909179688,56033280,5685.361328125,211.19553804397583,-1.012609601020813,53520.79139697133,-1710.6458740234375,139973.0625,6147.41455078125,992.5859375,58.89725422859192,-79.38714599609375,1694672272.324943,0.0013985096011310816,62.39289855957031,62.51387405395508,0.11957819014787674,145.9838228225708,426115.42968705995,4,ppo,miniant
