eval/avg_episode_length,eval/epoch_eval_time,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
17.1328125,7.098655700683594,0,11.810669660568236,18031.583076732924,17.1328125,7.098655700683594,1694081284.3848426,,,,,,,9,ppo,inverted_pendulum
27.09375,0.9773473739624025,163840,22.69906973838806,130966.74059813256,27.09375,8.076003074645996,1694081295.2732427,-0.0090008825063705,263.23895263671875,263.2235107421875,-0.0064558368176221,9.908016920089722,16536.104179212114,9,ppo,inverted_pendulum
71.9921875,0.9749796390533448,327680,23.996326446533203,131284.79290529742,71.9921875,9.05098271369934,1694081296.5704994,-0.07777801156044,206.4196929931641,206.33726501464844,-0.0046465587802231,10.226454734802246,514511.7584351895,9,ppo,inverted_pendulum
170.40625,0.9741268157958984,491520,25.292467832565308,131399.72940321855,170.40625,10.02510952949524,1694081297.8666408,-0.0514407753944397,170.98138427734375,170.92581176757812,-0.0041234623640775,10.544496059417725,515153.1807952551,9,ppo,inverted_pendulum
432.2265625,0.982656478881836,655360,26.59838485717773,130259.1523597861,432.2265625,11.007766008377075,1694081299.1725578,-0.0422954559326171,80.32711791992188,80.28093719482422,-0.0038832144346088,10.863436937332152,513700.2226599439,9,ppo,inverted_pendulum
975.5390625,0.9808495044708252,819200,27.901773929595947,130499.12286906526,975.5390625,11.9886155128479,1694081300.475947,-0.0318501070141792,36.976707458496094,36.9410400390625,-0.0038164537400007,11.181925296783447,514430.1043914789,9,ppo,inverted_pendulum
1000.0,0.9807772636413574,983040,29.204922676086422,130508.73500551088,1000.0,12.969392776489258,1694081301.7790956,-0.0161904469132423,15.48819637298584,15.46829891204834,-0.0037079094909131,11.50020694732666,514764.2024614785,9,ppo,inverted_pendulum
1000.0,0.978801965713501,1146880,30.506587266922,130772.11170769764,1000.0,13.94819474220276,1694081303.0807602,-0.0107543617486953,8.78571891784668,8.77148151397705,-0.0034827522467821,11.819122791290283,513740.5466085539,9,ppo,inverted_pendulum
1000.0,0.9778342247009276,1310720,31.80657958984375,130901.53398869734,1000.0,14.926028966903688,1694081304.3807526,-0.0111783882603049,9.455072402954102,9.440679550170898,-0.0032132156193256,12.137337446212769,514872.5788254792,9,ppo,inverted_pendulum
1000.0,0.9784269332885742,1474560,33.10748839378357,130822.23684274653,1000.0,15.90445590019226,1694081305.6816614,-0.0086709652096033,5.559619903564453,5.547423362731934,-0.0035258058924227,12.455723762512209,514594.97978521936,9,ppo,inverted_pendulum
1000.0,0.977999210357666,1638400,34.407594203948975,130879.451276028,1000.0,16.882455110549927,1694081306.9817672,-0.0057970713824033,3.891221761703491,3.881778717041016,-0.0036460496485233,12.773898124694824,514937.78089500347,9,ppo,inverted_pendulum
1000.0,0.980360507965088,1802240,35.71016311645508,130564.2148577432,1000.0,17.862815618515015,1694081308.284336,-0.0040326188318431,2.3920223712921143,2.384372472763061,-0.0036173500120639,13.09222173690796,514696.3458378335,9,ppo,inverted_pendulum
1000.0,0.9809987545013428,1966080,37.01338005065918,130479.26861544736,1000.0,18.84381437301636,1694081309.587553,-0.0038888573180884,1.6477469205856323,1.640154242515564,-0.0037039439193904,13.410444021224976,514860.2347307041,9,ppo,inverted_pendulum
1000.0,0.9817159175872804,2129920,38.31728839874268,130383.95090361776,1000.0,19.82553029060364,1694081310.8914614,-0.0045868423767387,1.4788498878479004,1.470550537109375,-0.0037124976515769,13.72857141494751,515013.80652210896,9,ppo,inverted_pendulum
1000.0,0.9794135093688964,2293760,39.61893916130066,130690.45788686252,1000.0,20.80494379997253,1694081312.193112,-0.0018309415318071,0.8217337131500244,0.8160852789878845,-0.0038175298832356,14.046721696853638,514976.755696674,9,ppo,inverted_pendulum
1000.0,0.981048345565796,2457600,40.92257213592529,130472.67301203092,1000.0,21.78599214553833,1694081313.496745,0.0037274383939802,9.808480262756348,9.80836296081543,-0.0038454621098935,14.365188598632812,514464.76567793154,9,ppo,inverted_pendulum
1000.0,0.9807674884796144,2621440,42.22546029090881,130510.0357664033,1000.0,22.766759634017944,1694081314.7996333,0.0130745433270931,9.61297607421875,9.622201919555664,-0.0038485284894704,14.683322429656982,515003.3854386031,9,ppo,inverted_pendulum
1000.0,0.9815018177032472,2785280,43.529245376586914,130412.39220475928,1000.0,23.74826145172119,1694081316.1034184,-0.0194524228572845,0.1056877821683883,0.0827160775661468,-0.0035192826762795,15.00157070159912,514818.1920993684,9,ppo,inverted_pendulum
1000.0,0.976865291595459,2949120,44.82819390296936,131031.37259687547,1000.0,24.72512674331665,1694081317.4023669,-0.0150120509788393,0.0331154987215995,0.0147150922566652,-0.0033883545547723,15.319735050201416,514953.9875217126,9,ppo,inverted_pendulum
1000.0,0.9718801975250244,3112960,46.12281823158264,131703.47572258688,1000.0,25.697006940841675,1694081318.6969912,-0.0094437971711158,0.0382343009114265,0.0256271380931139,-0.0031633656471967,15.638420343399048,514112.2088065578,9,ppo,inverted_pendulum
