eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
-13.337926864624023,32.484375,-13.337926864624023,10.777939319610596,-1.14038348197937,-0.1116315796971321,0,16.372968435287476,11876.110655689292,19.03481674194336,32.484375,10.777939319610596,1694123892.4416745,,,,,,,,9,sac,walker2d
-35.44057083129883,933.0,-35.44057083129883,1.0429723262786863,123.83056640625,-1.7017039060592651,421760,100.66368174552916,122726.17093945584,895.857666015625,933.0,11.820911645889282,1694123976.7323878,-895.5094604492188,0.4708066284656524,215040.015625,205.0287170410156,83.24382281303406,5462.3943565124655,0.1354091316461563,9,sac,walker2d
735.6647338867188,1000.0,735.6647338867188,1.0441150665283203,2714.298095703125,-2.2672338485717773,835328,164.17376470565796,122591.85228080238,1733.3974609375,1000.0,12.865026712417604,1694124040.2424707,-1873.4810791015625,0.3898600339889526,628608.0,233.51483154296875,145.7050678730011,6621.193663413956,0.0023428171407431,9,sac,walker2d
1005.0103759765624,1000.0,1005.0103759765624,1.080087423324585,3743.2099609375,-2.582197666168213,1248896,230.2023482322693,118508.92551457272,2002.42822265625,1000.0,13.945114135742188,1694124106.2710545,-2341.8427734375,0.3044319450855255,993630.5625,148.9727325439453,210.64916682243347,6368.061250984754,0.0006923907785676,9,sac,walker2d
1114.21826171875,961.109375,1114.21826171875,1.0460073947906494,4155.62255859375,-2.658168315887451,1662464,297.70679783821106,122370.07179630718,2072.669921875,961.109375,14.991121530532835,1694124173.775504,-3069.593505859375,0.2194742709398269,1048576.0,58.30902099609375,277.10355496406555,6223.33620947011,0.0008911144686862,9,sac,walker2d
1822.604736328125,925.2421875,1822.604736328125,1.1344943046569824,6114.4873046875,-2.8859105110168457,2076032,365.31463956832886,112825.5994539357,2744.961181640625,925.2421875,16.12561583518982,1694124241.3833456,-3627.96923828125,0.2125967293977737,1048576.0,72.2957534790039,343.5725128650665,6221.97207628814,-8.244829950854182e-05,9,sac,walker2d
1746.00244140625,1000.0,1746.00244140625,1.042098045349121,6367.888671875,-2.572875738143921,2489600,432.8208513259888,122829.13356498787,2743.4296875,1000.0,17.16771388053894,1694124308.8895574,-4008.924560546875,0.2235440909862518,1048576.0,119.50598907470705,410.0322771072388,6222.832787865492,-0.0002949503541458,9,sac,walker2d
1874.7802734375,986.5078125,1874.7802734375,1.0474376678466797,6903.7666015625,-2.845933675765991,2903168,500.7099287509918,122202.9758230312,2858.442626953125,986.5078125,18.21515154838562,1694124376.7786348,-4274.8955078125,0.2549085021018982,1048576.0,163.30056762695312,476.8694710731506,6187.692442787573,-0.0003021164156962,9,sac,walker2d
2300.177001953125,1000.0,2300.177001953125,1.1090946197509766,8370.7783203125,-2.694301128387451,3316736,568.6221005916595,115409.4499428188,3297.48291015625,1000.0,19.3242461681366,1694124444.6908066,-4601.5859375,0.3106615841388702,1048576.0,148.27232360839844,543.6676602363586,6191.3055605374175,-0.000846010108944,9,sac,walker2d
2334.6533203125,997.90625,2334.6533203125,1.1031134128570557,8522.1806640625,-2.7047252655029297,3730304,636.6111378669739,116035.2131595254,3329.85498046875,997.90625,20.42735958099365,1694124512.679844,-5055.54541015625,0.3353918194770813,1048576.0,110.370361328125,610.5486624240875,6183.639396418616,-7.3271471592306625e-06,9,sac,walker2d
