,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
10,6268.1064453125,975.71875,6268.1064453125,2.4229397773742676,153105.09375,-1367.988525390625,4143872,6268.1064453125,756.264750957489,-0.7682968378067017,52828.38690225855,-8972.4169921875,153411.578125,5875.0673828125,975.71875,38.11423993110657,-369.4456787109375,1694676922.013678,-7444.87744140625,0.9166058301925659,1048576.0,362.1026916503906,711.8167135715485,6219.576904288856,-0.000439230352640152,2,sac,miniant
11,6629.63525390625,994.8828125,6629.63525390625,2.415907859802246,162169.578125,-1290.9207763671875,4557440,6629.63525390625,825.775682926178,-0.8388257622718811,52982.15305714409,-13312.931640625,162747.0,6332.75830078125,994.8828125,40.53014779090881,-564.0950317382812,1694676991.52461,-7740.09326171875,1.0195763111114502,1048576.0,468.43902587890625,778.9060139656067,6164.440493057037,-0.0027535846456885338,2,sac,miniant
12,5874.20703125,986.5078125,5874.20703125,2.399184465408325,143327.40625,-1237.8822021484375,4971008,5874.20703125,895.7862305641174,-0.8020379543304443,53351.46248465528,-18197.041015625,144523.28125,5622.0302734375,986.5078125,42.92933225631714,-768.852294921875,1694677061.5351577,-7711.68505859375,1.195427656173706,1048576.0,770.3684692382812,846.5119848251343,6117.329501255385,-0.0015872397925704718,2,sac,miniant
13,6531.943359375,1000.0,6531.943359375,2.4091885089874268,159962.46875,-1376.630615234375,5384576,6531.943359375,965.8971002101898,-0.811461329460144,53129.92301038242,-13891.7119140625,160619.953125,6154.5009765625,1000.0,45.338520765304565,-569.7699584960938,1694677131.6460273,-7582.55908203125,1.3020808696746826,1048576.0,835.4201049804688,914.208304643631,6109.165182226059,-0.0009675768669694662,2,sac,miniant
14,6300.642578125,996.125,6300.642578125,2.4365603923797607,154320.53125,-1378.6851806640625,5798144,6300.642578125,1035.5094952583313,-0.8029329180717468,52533.070963606966,-28281.4375,156939.40625,5917.279296875,996.125,47.775081157684326,-1175.93359375,1694677201.2584224,-7530.48193359375,1.3746219873428345,1048576.0,776.2207641601562,981.3787906169891,6156.989844677223,0.0003338748647365719,2,sac,miniant
15,248.41769409179688,993.1015625,248.41769409179688,2.45278263092041,9557.1494140625,-2766.35205078125,6211712,248.41769409179688,1105.0188982486725,-0.994096040725708,52185.62720821609,3897.176513671875,10576.42578125,-1525.8270263671875,993.1015625,50.227863788604736,104.91687774658203,1694677270.7678254,-7759.89501953125,1.5487589836120605,1048576.0,1289.456298828125,1048.429735660553,6167.966756192618,-0.01684032566845417,2,sac,miniant
16,6341.96044921875,972.3515625,6341.96044921875,2.458660840988159,154031.375,-1388.5682373046875,6625280,6341.96044921875,1176.1482677459717,-0.8485890030860901,52060.86088252643,-21922.267578125,155646.78125,5924.89453125,972.3515625,52.686524629592896,-905.3348999023438,1694677341.8971949,-7176.52197265625,2.4207746982574463,1048576.0,3972.081787109375,1117.0947642326355,6022.978634107004,-0.0056417714804410934,2,sac,miniant
17,6810.47265625,1000.0,6810.47265625,2.4512641429901123,166524.375,-1436.801025390625,7038848,6810.47265625,1245.7727727890015,-0.8110586404800415,52217.95470963095,-19743.515625,167742.953125,6372.8603515625,1000.0,55.13778877258301,-811.9158325195312,1694677411.5217,-4845.0087890625,2.3166556358337402,1048576.0,3278.7646484375,1184.2622010707855,6157.269347594041,0.0027412385679781437,2,sac,miniant
18,7016.61376953125,1000.0,7016.61376953125,2.4519731998443604,171507.65625,-1391.12060546875,7452416,7016.61376953125,1315.2973976135254,-0.761635422706604,52202.85442276646,-11482.0380859375,171937.359375,6624.7314453125,1000.0,57.58976197242737,-472.40509033203125,1694677481.0463247,-5226.69775390625,1.9688446521759033,1048576.0,2160.642578125,1251.3293397426605,6166.4774760017035,0.005478990729898214,2,sac,miniant
19,6938.67041015625,982.796875,6938.67041015625,2.4610671997070312,168900.390625,-1351.01171875,7865984,6938.67041015625,1384.6243197917938,-0.778208315372467,52009.95731251763,-25487.375,170871.875,6569.67724609375,982.796875,60.0508291721344,-1066.9932861328125,1694677550.373247,-6602.36572265625,1.7250031232833862,1048576.0,1134.02294921875,1318.1892549991608,6185.589652834508,0.0005325594102032483,2,sac,miniant
