,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
0,-1.407935380935669,9.921875,-1.407935380935669,12.783360481262207,-0.03714551776647568,-0.0114614088088274,0,18.318552494049072,10013.01654503304,8.50247859954834,9.921875,12.783360481262207,1694111390.8143516,,,,,,,,5,sac,hopper
1,56.662330627441406,847.4375,56.662330627441406,1.0643632411956787,276.103515625,-0.43209365010261536,421760,104.70575547218323,120259.69616933411,903.6677856445312,847.4375,13.847723722457886,1694111477.2015545,-1177.2791748046875,1.099987268447876,215040.015625,434.00830078125,85.31897187232971,5370.183335881593,0.02744252420961857,5,sac,hopper
2,-1.1102397441864014,1000.0,-1.1102397441864014,1.1029276847839355,-15.650717735290527,-0.6829793453216553,835328,170.2049777507782,116054.75296875453,998.206787109375,1000.0,14.950651407241821,1694111542.7007768,-1904.8050537109375,0.8811228275299072,628608.0,557.17919921875,149.70939588546753,6422.81839789746,0.005301471799612045,5,sac,hopper
3,24.687847137451172,1000.0,24.687847137451172,1.1097691059112549,184.95440673828125,-0.5615091323852539,1248896,235.8698079586029,115339.30735519664,1024.1263427734375,1000.0,16.060420513153076,1694111608.365607,-1885.7852783203125,0.39382612705230713,993630.5625,276.8918151855469,214.25934839248657,6406.94507025438,0.0032903607934713364,5,sac,hopper
4,26.180830001831055,1000.0,26.180830001831055,1.12373685836792,218.6580810546875,-0.38150835037231445,1662464,303.7201318740845,113905.6702170499,1025.79931640625,1000.0,17.184157371520996,1694111676.215931,-1917.804443359375,0.20251552760601044,1048576.0,126.06458282470703,280.9810993671417,6198.398482634208,-0.0003126323572359979,5,sac,hopper
5,334.0022277832031,1000.0,334.0022277832031,1.1152327060699463,1350.543212890625,-0.7816675305366516,2076032,371.13093280792236,114774.25231821704,1333.220703125,1000.0,18.299390077590942,1694111743.6267319,-1944.896728515625,0.14886096119880676,1048576.0,129.4111328125,347.27185225486755,6238.698189179488,0.00043873395770788193,5,sac,hopper
6,639.8958740234375,978.953125,639.8958740234375,1.0417811870574951,2402.90283203125,-0.8793952465057373,2489600,438.8131465911865,122866.49211005168,1617.9696044921875,978.953125,19.341171264648438,1694111811.3089457,-1955.14013671875,0.19670803844928741,1048576.0,182.50631713867188,413.907320022583,6206.424504164306,5.163972673472017e-05,5,sac,hopper
7,506.23309326171875,994.4453125,506.23309326171875,1.029503583908081,2006.921875,-0.7564005851745605,2903168,501.5328001976013,124331.76727185483,1499.9219970703125,994.4453125,20.37067484855652,1694111874.0285993,-2115.298828125,0.18975965678691864,1048576.0,166.44650268554688,475.59277844429016,6704.465048677747,0.000257676700130105,5,sac,hopper
8,565.1953125,1000.0,565.1953125,1.0232751369476318,2216.167236328125,-0.8595128059387207,3316736,564.366605758667,125088.54693940507,1564.3359375,1000.0,21.39394998550415,1694111936.8624048,-2264.2763671875,0.16585713624954224,1048576.0,127.17845916748047,537.399421453476,6691.319571239857,0.0005075898952782154,5,sac,hopper
9,542.9093627929688,952.3125,542.9093627929688,1.0897107124328613,2049.02978515625,-0.8927785158157349,3730304,627.9535081386566,117462.36734172353,1494.3291015625,952.3125,22.48366069793701,1694112000.4493072,-2388.377197265625,0.16213954985141754,1048576.0,126.34873962402344,599.8919808864594,6617.875851980547,-0.00038347678491845727,5,sac,hopper
10,782.748046875,951.03125,782.748046875,1.0644688606262207,2835.8759765625,-0.9406936168670654,4143872,692.2254059314728,120247.76368253588,1732.8387451171875,951.03125,23.548129558563232,1694112064.721205,-2461.68701171875,0.18506211042404175,1048576.0,162.88287353515625,663.0946464538574,6543.521484216189,-0.0002768925332929939,5,sac,hopper
11,657.5853271484375,964.53125,657.5853271484375,1.0877130031585693,2433.20849609375,-0.7611810564994812,4557440,758.5733437538147,117678.10040728166,1621.35546875,964.53125,24.6358425617218,1694112131.0691428,-2535.07080078125,0.23148514330387115,1048576.0,228.59278869628906,728.3500680923462,6337.680297142858,-0.00040534077561460435,5,sac,hopper
12,864.9180908203125,953.1015625,864.9180908203125,1.1035375595092773,3144.5693359375,-0.865687370300293,4971008,824.0897998809814,115990.61481597347,1817.1541748046875,953.1015625,25.73938012123108,1694112196.585599,-2573.806884765625,0.2920680642127991,1048576.0,248.0847930908203,792.7581694126129,6421.055605156711,1.0249637853121385e-05,5,sac,hopper
13,901.34716796875,902.3984375,901.34716796875,1.072568655014038,3122.92041015625,-0.6538393497467041,5384576,890.0752837657928,119339.67993715488,1803.091796875,902.3984375,26.811948776245117,1694112262.5710828,-2639.603271484375,0.30598577857017517,1048576.0,358.3058166503906,857.666533946991,6371.567100276544,0.00011052852642023936,5,sac,hopper
14,899.8268432617188,945.953125,899.8268432617188,1.0819132328033447,3210.509765625,-0.7482008934020996,5798144,954.8873610496521,118308.93284144356,1845.031982421875,945.953125,27.893862009048462,1694112327.38316,-2705.185546875,0.33045679330825806,1048576.0,411.640380859375,921.3920788764954,6489.830733617179,-0.00042034362559206784,5,sac,hopper
