eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
0.4128273725509643,14.765625,0.4128273725509643,12.650827407836914,-0.0397162847220897,-0.0179947968572378,0,17.686399459838867,10117.915285185756,15.160457611083984,14.765625,12.650827407836914,1694110639.3570836,,,,,,,5,ppo,hopper
67.87934875488281,90.59375,67.87934875488281,1.0663504600524902,23.70322799682617,-0.1046142503619194,3932160,38.986407995224,120035.58379268604,158.36849975585938,90.59375,13.717177867889404,1694110660.657092,-0.0123994778841733,829.287841796875,829.2736206054688,-0.0017503051785752,20.2286057472229,194386.1108934722,5,ppo,hopper
103.88166809082033,108.2265625,103.88166809082033,1.0707058906555176,38.71070861816406,-0.1408303827047348,7864320,45.042147397995,119547.30156722556,211.96739196777344,108.2265625,14.787883758544922,1694110666.7128315,-0.0211600773036479,470.87445068359375,470.8526611328125,-0.0006219606148079,25.2086820602417,789578.2620279612,5,ppo,hopper
160.6532440185547,123.9296875,160.6532440185547,1.0673415660858154,61.63909912109375,-0.1540999114513397,11796480,51.09365391731262,119924.12182484858,284.4288330078125,123.9296875,15.855225324630736,1694110672.764338,-0.0199376232922077,136.98037719726562,136.96038818359375,-5.784311724710278e-05,30.187864065170288,789720.0777372256,5,ppo,hopper
231.34573364257807,143.3125,231.34573364257807,1.0654149055480957,93.77650451660156,-0.1774937808513641,15728640,57.14054989814758,120140.98857960996,374.4807434082031,143.3125,16.920640230178833,1694110678.811234,-0.0104914270341396,407.90234375,407.8916015625,-0.0002944009029306,35.16445255279541,790131.635311576,5,ppo,hopper
277.367919921875,151.859375,277.367919921875,1.0687909126281738,114.9732666015625,-0.1973472237586975,19660800,63.19470763206482,119761.49730282227,429.0299682617188,151.859375,17.989431142807007,1694110684.8653915,-0.0072132009081542,225.57090759277344,225.56344604492188,-0.0002748966799117,40.14490580558777,789518.5037216003,5,ppo,hopper
327.9859619140625,166.8125,327.9859619140625,1.086503982543945,146.5294647216797,-0.2224895507097244,23592960,69.26343965530396,117809.04815489054,494.5759887695313,166.8125,19.075935125350952,1694110690.9341238,-0.0049650273285806,238.0113983154297,238.0065155029297,5.541003338294104e-05,45.12199640274048,790051.9235574106,5,ppo,hopper
375.92376708984375,176.3203125,375.92376708984375,1.065570831298828,178.05458068847656,-0.2424145936965942,27525120,75.31458234786987,120123.4082618237,552.001708984375,176.3203125,20.14150595664978,1694110696.9852664,-0.0040450617671012,239.84759521484372,239.84396362304688,0.0004206770681776,50.10220003128052,789558.0769962862,5,ppo,hopper
385.76025390625,174.75,385.76025390625,1.0613481998443604,179.83584594726562,-0.240797221660614,31457280,81.36029362678528,120601.3257654466,560.2694702148438,174.75,21.20285415649414,1694110703.0309775,-0.003719535190612,204.4471740722656,204.44418334960935,0.0007036234019324,55.08103823661804,789774.6096236988,5,ppo,hopper
407.173828125,175.9453125,407.173828125,1.0587942600250244,190.39871215820312,-0.2432422488927841,35389440,87.40284371376038,120892.23075026374,582.8759765625,175.9453125,22.261648416519165,1694110709.0735278,-0.0027229355182498,218.2146453857422,218.212890625,0.0009702633833512,60.05952739715576,789829.9811855557,5,ppo,hopper
403.2560119628906,168.65625,403.2560119628906,1.047527313232422,175.63380432128906,-0.2330464273691177,39321600,93.43301463127136,122192.51792587843,571.67919921875,168.65625,23.309175729751587,1694110715.1036987,-0.0029261966701596,185.40139770507807,185.39962768554688,0.0011531647760421,65.03733468055725,789938.1748087752,5,ppo,hopper
411.4634399414063,166.8125,411.4634399414063,1.0373218059539795,175.67332458496094,-0.2310710847377777,43253760,99.44583892822266,123394.6874203459,578.0447998046875,166.8125,24.346497535705566,1694110721.116523,-0.0031714597716927,166.8729705810547,166.8711395263672,0.0013471150305122,70.00823044776917,791036.5021001995,5,ppo,hopper
427.4245300292969,166.765625,427.4245300292969,1.0524027347564695,179.1351318359375,-0.2297191023826599,47185920,105.4768648147583,121626.44182943871,593.96044921875,166.765625,25.39890027046204,1694110727.147549,-0.0027008703909814,229.1732177734375,229.1719970703125,0.0014920334797352,74.98215794563293,790554.3459748471,5,ppo,hopper
427.69769287109375,165.0703125,427.69769287109375,1.0378785133361816,177.28558349609375,-0.2272329032421112,51118080,111.48951292037964,123328.49977648511,592.540771484375,165.0703125,26.436778783798218,1694110733.160197,-0.0023160236887633,199.04576110839844,199.0450897216797,0.001633602543734,79.9523253440857,791152.4270237063,5,ppo,hopper
444.609375,169.640625,444.609375,1.0343132019042969,190.39833068847656,-0.2317606508731842,55050240,117.50111269950868,123753.61714839988,614.0182495117188,169.640625,27.471091985702515,1694110739.1717968,-0.0025865805801004,135.8040771484375,135.8032684326172,0.0017773546278476,84.92514657974243,790730.2140292395,5,ppo,hopper
451.4417724609375,169.3671875,451.4417724609375,1.035869836807251,192.19288635253903,-0.2292636781930923,58982400,123.5117723941803,123567.64860971384,620.5797119140625,169.3671875,28.50696182250977,1694110745.1824565,-0.0019723162986338,153.895263671875,153.89517211914062,0.0018804334104061,89.89536881446838,791143.6982690194,5,ppo,hopper
458.1688232421875,168.765625,458.1688232421875,1.0332818031311035,193.52993774414065,-0.2283695936203003,62914560,129.52277326583862,123877.14523968952,626.7060546875,168.765625,29.54024362564087,1694110751.1934574,-0.0024058911949396,104.2623519897461,104.26187133789062,0.0019307725597172,94.86853241920473,790675.7775382857,5,ppo,hopper
458.8216552734375,167.6953125,458.8216552734375,1.0362999439239502,190.87814331054688,-0.2286058515310287,66846720,135.53390192985535,123516.3629511818,626.288330078125,167.6953125,30.57654356956482,1694110757.204586,-0.0021783306729048,99.71403503417967,99.7139129638672,0.0020612352527678,99.8383252620697,791212.0533646197,5,ppo,hopper
463.0003051757813,165.9921875,463.0003051757813,1.0351974964141846,188.92904663085935,-0.2271326333284378,70778880,141.5456817150116,123647.90336469957,628.765380859375,165.9921875,31.611741065979004,1694110763.2163658,-0.0014989565825089,190.2500915527344,190.2507781982422,0.0021919859573245,104.81032872200012,790860.2702490935,5,ppo,hopper
466.59967041015625,167.0625,466.59967041015625,1.1105408668518066,192.67608642578125,-0.2288886308670044,74711040,147.63271236419678,115259.15328344297,633.4332885742188,167.0625,32.72228193283081,1694110769.3033965,-0.0017234634142369,130.68333435058594,130.68382263183594,0.0022123712114989,109.78186988830566,790933.8107567299,5,ppo,hopper
