eval/avg_episode_length,eval/epoch_eval_time,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
16.8203125,7.047548770904541,0,11.702818870544434,18162.3432715275,16.8203125,7.047548770904541,1694081233.487656,,,,,,,8,ppo,inverted_pendulum
24.2890625,0.9606108665466307,163840,22.873299598693848,133248.54471005144,24.2890625,8.008159637451172,1694081244.6581366,-0.0116613209247589,253.97900390625,253.96096801757807,-0.0063740396872162,10.206768989562988,16052.092505232153,8,ppo,inverted_pendulum
54.015625,0.9625604152679444,327680,24.159770488739014,132978.66603455652,54.015625,8.970720052719116,1694081245.9446075,-0.0848132818937301,135.10089111328125,135.01123046875,-0.0048544434830546,10.527145385742188,511398.4736514665,8,ppo,inverted_pendulum
88.96875,0.9629857540130616,491520,25.44524097442627,132919.9310234696,88.96875,9.933705806732178,1694081247.230078,-0.0457225367426872,150.69430541992188,150.644775390625,-0.0037945855874568,10.84609842300415,513680.6390259728,8,ppo,inverted_pendulum
148.2421875,0.9680337905883788,655360,26.7359721660614,132226.7892344962,148.2421875,10.901739597320557,1694081248.5208092,-0.047707162797451,65.2120590209961,65.16165161132812,-0.0027060590218752,11.16511082649231,513585.0462506586,8,ppo,inverted_pendulum
276.4296875,0.9658424854278564,819200,28.02405405044556,132526.7856106967,276.4296875,11.867582082748411,1694081249.808891,-0.0456469058990478,43.94540786743164,43.89903259277344,-0.0007253658841364,11.483580589294434,514460.1439032041,8,ppo,inverted_pendulum
946.6953125,0.9635405540466307,983040,29.309555768966675,132843.39664006027,946.6953125,12.831122636795044,1694081251.0943928,-0.0308407545089721,37.23281097412109,37.20416641235352,0.0021959168370813,11.801902532577516,514699.0443392036,8,ppo,inverted_pendulum
1000.0,0.9627246856689452,1146880,30.59527993202209,132955.97578975523,1000.0,13.79384732246399,1694081252.380117,-0.0189499631524086,25.029224395751957,25.0131778717041,0.0029039483051747,12.12108325958252,513314.20144747937,8,ppo,inverted_pendulum
1000.0,0.9686579704284668,1310720,31.88654088973999,132141.5854797351,1000.0,14.762505292892456,1694081253.671378,-0.0085835820063948,14.396913528442385,14.391204833984377,0.0028747650794684,12.439816236495972,514035.2955837659,8,ppo,inverted_pendulum
1000.0,0.9644794464111328,1474560,33.17377591133118,132714.07750190343,1000.0,15.726984739303589,1694081254.958613,-0.0071543646045029,7.156980037689209,7.152423858642578,0.0025980812497437,12.758849382400513,513551.6547519583,8,ppo,inverted_pendulum
1000.0,0.9666016101837158,1638400,34.46274161338806,132422.70512633622,1000.0,16.693586349487305,1694081256.2475786,-0.0043338239192962,5.198245048522949,5.195943355560303,0.0020324243232607,13.077555894851685,514077.979580356,8,ppo,inverted_pendulum
1000.0,0.9637036323547364,1802240,35.74901723861694,132820.91682817647,1000.0,17.65728998184204,1694081257.5338542,-0.0028411464300006,2.11327600479126,2.111412048339844,0.0009772811317816,13.396406888961792,513845.0342840137,8,ppo,inverted_pendulum
1000.0,0.963151216506958,1966080,37.03434753417969,132897.09632949968,1000.0,18.620441198349,1694081258.8191843,0.0010138743091374,2.0433130264282227,2.045062065124512,0.0007350260857492,13.714946269989014,514347.7063076185,8,ppo,inverted_pendulum
1000.0,0.9645333290100098,2129920,38.32140684127808,132706.66357520098,1000.0,19.58497452735901,1694081260.1062438,0.0027779638767242,14.51054573059082,14.513879776000977,0.0005564138991758,14.033969402313232,513567.77424369246,8,ppo,inverted_pendulum
1000.0,0.9785714149475098,2293760,39.6239755153656,130802.92152910054,1000.0,20.56354594230652,1694081261.4088123,0.0220653358846902,21.558448791503903,21.58057975769043,6.390181079041213e-05,14.35333251953125,513021.04459405184,8,ppo,inverted_pendulum
1000.0,0.9840848445892334,2457600,40.93060564994812,130070.08562704617,1000.0,21.547630786895752,1694081262.715443,-0.0069070439785718,3.790880680084229,3.783917427062988,-5.628373037325218e-05,14.67220163345337,513815.8349197045,8,ppo,inverted_pendulum
1000.0,0.951773166656494,2621440,42.20447778701782,134485.82549312053,1000.0,22.49940395355225,1694081263.9893148,-0.0014989156043156,0.6816884279251099,0.6799978017807007,-0.0001917514309752,14.990587711334229,514595.3651318549,8,ppo,inverted_pendulum
1000.0,0.9408044815063475,2785280,43.4668128490448,136053.77367575432,1000.0,23.440208435058597,1694081265.25165,-0.005597326438874,1.1541423797607422,1.1469998359680176,-0.0015452576335519,15.3085777759552,515236.2234816648,8,ppo,inverted_pendulum
1000.0,0.9327793121337892,2949120,44.72144556045532,137224.31269106115,1000.0,24.372987747192383,1694081266.5062826,-0.006083948072046,0.0429218485951423,0.0330701321363449,-0.0037677693180739,15.62686538696289,514754.5626463021,8,ppo,inverted_pendulum
1000.0,0.9341425895690918,3112960,45.97743105888367,137024.0490362877,1000.0,25.307130336761475,1694081267.762268,-0.0087292743846774,0.0301221646368503,0.0181927978992462,-0.0032000932842493,15.945100784301758,514839.0197006839,8,ppo,inverted_pendulum
