eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
-9.586699485778809,1000.0,-9.586699485778809,14.134279012680054,-427.176025390625,-1821.709716796875,0,-9.586699485778809,23.04008460044861,-1.207364797592163,9055.99782522826,130.23699951171875,2255.25439453125,-832.5038452148438,1000.0,14.134279012680054,5.652226448059082,1694673395.5957446,,,,,,,,0,sac,miniant
3186.05419921875,932.8515625,3186.05419921875,2.4323606491088867,78837.28125,-1400.584716796875,421760,3186.05419921875,113.27227020263672,-0.8559690713882446,52623.77519834229,-7441.99560546875,79302.265625,2717.46484375,932.8515625,16.56663966178894,-299.91851806640625,1694673485.8279302,-1039.558349609375,0.4024891555309295,215040.015625,329.2367858886719,87.79515981674194,5210.708754448927,0.2109200805425644,0,sac,miniant
4300.21337890625,985.4765625,4300.21337890625,2.3860409259796143,106120.796875,-1487.5341796875,835328,4300.21337890625,183.8975751399994,-0.8784639835357666,53645.34975335691,-11064.673828125,106774.7890625,3797.27734375,985.4765625,18.952680587768555,-435.5317993164063,1694673556.4532351,-2423.43310546875,0.627403974533081,628608.0,645.9218139648438,156.0287642478943,6061.060432726954,-0.0018577048322185,0,sac,miniant
4587.845703125,993.8359375,4587.845703125,2.381706714630127,112855.46875,-1455.05029296875,1248896,4587.845703125,253.4196741580963,-0.8379499912261963,53742.973143474585,-8801.8310546875,113258.0859375,4125.79345703125,993.8359375,21.33438730239868,-344.8549194335937,1694673625.9753342,-3350.985107421875,0.7598696947097778,993630.5625,710.3485107421875,223.163560628891,6160.262967849938,-0.0015938133001327,0,sac,miniant
5088.7177734375,998.7109375,5088.7177734375,2.448994874954224,125489.84375,-1400.365234375,1662464,5088.7177734375,322.9400556087494,-0.8578625917434692,52266.34049301249,-1627.1871337890625,125545.65625,4686.2060546875,998.7109375,23.783382177352905,-47.95082092285156,1694673695.4957156,-4227.24755859375,0.8753179907798767,1048576.0,567.5444946289062,290.22938108444214,6166.598681575785,-0.000192396051716,0,sac,miniant
5404.4365234375,985.03125,5404.4365234375,3.113271713256836,132734.125,-1488.7724609375,2076032,5404.4365234375,408.999559879303,-0.8529378771781921,41114.30411131621,12581.53125,133425.1875,4899.8427734375,985.03125,26.89665389060974,529.224365234375,1694673781.55522,-5131.201171875,0.8990272283554077,1048576.0,438.58349609375,373.1699080467224,4986.319898691778,0.0002742176584433,0,sac,miniant
5142.84912109375,1000.0,5142.84912109375,2.379948854446411,127704.75,-1569.3428955078125,2489600,5142.84912109375,483.7511191368103,-0.8606345057487488,53782.66837997806,-7466.0693359375,127975.2890625,4572.64453125,1000.0,29.276602745056152,-302.2219543457031,1694673856.3067791,-5934.28369140625,0.9801095724105836,1048576.0,740.8455810546875,445.5360984802246,5714.933970167057,-0.0035467802081257,0,sac,miniant
5259.43359375,1000.0,5259.43359375,2.430248498916626,129217.1875,-1396.684814453125,2903168,5259.43359375,553.0667786598206,-0.8300187587738037,52669.510980897954,-862.700439453125,129272.515625,4861.91796875,1000.0,31.70685124397278,-25.06468963623047,1694673925.622439,-5957.8759765625,1.070967674255371,1048576.0,909.2845458984376,512.4158449172974,6183.755501960922,-5.96709105593618e-05,0,sac,miniant
5687.2392578125,988.8359375,5687.2392578125,2.4230613708496094,139314.453125,-1487.438720703125,3316736,5687.2392578125,622.3825433254242,-0.8776627779006958,52825.73588101847,4821.7734375,139452.96875,5187.7587890625,988.8359375,34.12991261482239,201.06069946289065,1694673994.938203,-5859.40478515625,1.116887450218201,1048576.0,875.0001220703125,579.30291223526,6183.078681473833,4.364764754427597e-05,0,sac,miniant
5906.369140625,1000.0,5906.369140625,2.3686506748199463,145344.890625,-1390.7779541015625,3730304,5906.369140625,691.6016666889191,-0.8505018353462219,54039.20525753759,2900.82666015625,145420.5625,5514.740234375,1000.0,36.498563289642334,139.288818359375,1694674064.1573267,-6188.01318359375,1.0857220888137815,1048576.0,602.753173828125,646.1480841636658,6186.953942506876,0.0005487840971909,0,sac,miniant
