training/v_loss,training/policy_loss,training/entropy_loss,eval/episode_reward,training/walltime,eval/sps,_runtime,_timestamp,training/total_loss,_step,eval/avg_episode_length,eval/walltime,training/sps,eval/epoch_eval_time,seed,rl_algorithm,environment
,,,94.41162872314452,,14849.399240247089,13.53981065750122,1694006862.3214996,,0.0,10.1484375,8.619877338409424,,8.619877338409424,3,ppo,inverted_double_pendulum
5146.505859375,-0.0437897630035877,-0.0026872621383517,414.1691589355469,12.959250926971436,81617.185992826,28.070170640945435,1694006876.8518596,5146.4599609375,1146880.0,43.8671875,10.188174486160278,88498.94229712432,1.5682971477508545,3,ppo,inverted_double_pendulum
1553.3087158203125,-0.0134740769863128,0.0012738959630951,538.2269897460938,15.481834888458252,80885.88355628503,32.17920136451721,1694006880.9608903,1553.2965087890625,2293760.0,56.9609375,11.77065086364746,454644.9265950405,1.5824763774871826,3,ppo,inverted_double_pendulum
1126.894775390625,-0.0085862837731838,0.0029744405765086,644.0437622070312,18.00898504257202,81059.203601887,36.28925251960754,1694006885.0709414,1126.8892822265625,3440640.0,68.1796875,13.349743604660034,453823.4493637329,1.5790927410125732,3,ppo,inverted_double_pendulum
1172.667236328125,-0.012200285680592,0.0039709359407424,770.12451171875,20.53637719154358,81146.22831726041,40.39782500267029,1694006889.179514,1172.6588134765625,4587520.0,81.8125,14.927142858505247,453779.9962964539,1.5773992538452148,3,ppo,inverted_double_pendulum
1518.082763671875,-0.011635361239314,0.0053505334071815,980.3779907226562,23.062068939208984,81027.1386950679,44.50694704055786,1694006893.288636,1518.0765380859375,5734400.0,107.015625,16.506860494613647,454085.4999665361,1.5797176361083984,3,ppo,inverted_double_pendulum
455.34320068359375,-0.0165795665234327,0.0084786778315901,1198.2078857421875,25.587080717086792,81006.26915968454,48.61585736274719,1694006897.3975463,455.3351135253906,6881280.0,152.90625,18.08698511123657,454207.7823351447,1.5801246166229248,3,ppo,inverted_double_pendulum
312.4192810058594,-0.0086161009967327,0.0108348606154322,1377.407958984375,28.112475156784058,80997.310906519,52.72520804405213,1694006901.506897,312.4214782714844,8028160.0,162.1875,19.66728448867798,454138.9582442747,1.5802993774414062,3,ppo,inverted_double_pendulum
422.0864868164063,-0.0099516212940216,0.0116417659446597,1560.1055908203125,30.64139533042908,81218.48426508947,56.83391857147217,1694006905.6156075,422.0881652832031,9175040.0,190.8125,21.2432804107666,453505.8132526826,1.575995922088623,3,ppo,inverted_double_pendulum
47.6855583190918,-0.0081263203173875,0.0126775847747921,1714.5828857421875,33.16927790641785,81073.73352614493,60.944401264190674,1694006909.7260902,47.69010925292969,10321920.0,202.59375,22.82209014892578,453691.95978234994,1.5788097381591797,3,ppo,inverted_double_pendulum
28.315542221069336,-0.008370479568839,0.0140165369957685,1806.9544677734373,35.696131467819214,81011.74530241471,65.05498886108398,1694006913.8366778,28.321189880371094,11468800.0,217.6484375,24.40210795402527,453876.71747940633,1.5800178050994873,3,ppo,inverted_double_pendulum
26.30668258666992,-0.006129671819508,0.0151820955798029,1874.1246337890625,38.22195816040039,81083.54141472997,69.16330170631409,1694006917.9449906,26.315736770629883,12615680.0,232.71875,25.980726718902588,454061.23997683614,1.5786187648773191,3,ppo,inverted_double_pendulum
37.93130111694336,-0.0057224496267735,0.0163539499044418,1981.854736328125,40.7483696937561,81177.56517011016,73.27044129371643,1694006922.0521302,37.94193649291992,13762560.0,239.171875,27.557517051696777,453956.1290225166,1.5767903327941897,3,ppo,inverted_double_pendulum
163.77816772460938,-0.0055300914682447,0.0170497223734855,2002.037841796875,43.27399802207947,81005.05912980554,77.38002753257751,1694006926.1617165,163.7896728515625,14909440.0,256.53125,29.137665271759037,454096.9021999192,1.580148220062256,3,ppo,inverted_double_pendulum
28.795541763305664,-0.0008913935744203,0.0176102053374052,2150.515869140625,45.80032134056091,81114.24160118429,81.48827290534973,1694006930.2699618,28.8122615814209,16056320.0,269.1953125,30.715686559677124,453971.98039140186,1.5780212879180908,3,ppo,inverted_double_pendulum
21.24967765808105,-0.004937486257404,0.0182453952729702,2138.6083984375,48.32530665397644,81007.11253522092,85.59709405899048,1694006934.378783,21.262989044189453,17203200.0,273.0625,32.29579472541809,454212.5429033188,1.5801081657409668,3,ppo,inverted_double_pendulum
35.09735107421875,-0.0039784582331776,0.0186612047255039,2173.294921875,50.85148572921753,81049.35265700483,89.70636653900146,1694006938.4880557,35.11203384399414,18350080.0,281.953125,33.87507939338684,453997.9019066755,1.57928466796875,3,ppo,inverted_double_pendulum
63.7409782409668,-0.0074829384684562,0.0186793990433216,2394.995361328125,53.37795162200928,81047.90886877317,93.81602215766908,1694006942.597711,63.75216674804688,19496960.0,297.34375,35.454392194747925,453946.3617031838,1.579312801361084,3,ppo,inverted_double_pendulum
22.60031509399414,-0.0068569486029446,0.0191376395523548,2225.314453125,55.90373396873474,81058.1510885617,97.92452239990234,1694006946.706211,22.61259651184082,20643840.0,257.3046875,37.0335054397583,454069.21205497615,1.579113245010376,3,ppo,inverted_double_pendulum
15.216221809387209,-0.0061038974672555,0.0198903605341911,2325.434814453125,58.42918276786804,80997.54308724929,102.03398990631104,1694006950.8156788,15.23000717163086,21790720.0,269.9921875,38.613800287246704,454129.1830559358,1.580294847488403,3,ppo,inverted_double_pendulum
