eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_reward_fwd,eval/episode_forward_reward,_runtime,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
0.9553833603858948,1000,12.41928243637085,1043.3062744140625,-0.0513713881373405,0,0.9553833603858948,0.9553833603858948,17.75110960006714,10306.553591626349,35.15809631347656,493.5386047363281,0.9040122628211976,12.41928243637085,1.422890543937683,1694139743.4884117,,,,,,,,7,sac,swimmer
193.52540588378903,1000,1.921780586242676,4575.1416015625,-0.1603306829929351,421760,193.52540588378903,193.52540588378903,100.10081362724304,66604.898038988,1430.9659423828125,4158.6982421875,193.3650665283203,14.341063022613524,94.05264282226562,1694139825.8381157,-24.27043342590332,0.0589529238641262,215040.015625,0.0237606987357139,80.42350912094116,5546.088478248821,0.0878311619162559,7,sac,swimmer
105.6934051513672,1000,1.8555541038513184,3428.91259765625,-0.0970775634050369,835328,105.6934051513672,105.6934051513672,167.73076391220093,68982.08989666645,195.27235412597656,2944.373291015625,105.59632873535156,16.196617126464844,-9.288178443908691,1694139893.468066,-97.90597534179688,0.1339669674634933,628608.0,0.668536901473999,146.19232749938965,6288.207849808662,-0.000366246124031,7,sac,swimmer
144.9070281982422,1000,1.9297552108764648,3782.8125,-0.1087796539068222,1248896,144.9070281982422,144.9070281982422,233.51507687568665,66329.65636188872,102.19940185546876,3141.497314453125,144.79824829101562,18.12637233734131,-2.5567731857299805,1694139959.252379,-128.00021362304688,0.1573558896780014,993630.5625,1.3259308338165283,210.0417971611023,6477.234692647669,-3.06300753436517e-05,7,sac,swimmer
119.83660888671876,1000,1.951801061630249,3545.433837890625,-0.094822846353054,1662464,119.83660888671876,119.83660888671876,298.7683570384979,65580.45413352092,133.10946655273438,3027.8759765625,119.74177551269533,20.07817339897156,-9.39101219177246,1694140024.505659,-129.87759399414062,0.1531267613172531,1048576.0,1.3655545711517334,273.3373680114746,6533.916898824641,0.0002508314501028,7,sac,swimmer
107.50886535644533,1000,1.8692827224731443,3357.126953125,-0.0963627994060516,2076032,107.50886535644533,107.50886535644533,367.4750292301178,68475.46305389817,-84.40992736816406,2953.53857421875,107.41250610351562,21.947456121444706,-22.82415008544922,1694140093.2123313,-128.77391052246094,0.1069565042853355,1048576.0,0.9752691984176636,340.16943740844727,6188.1669044761575,5.0122565880883485e-05,7,sac,swimmer
145.28358459472656,1000,1.8809483051300049,3802.400634765625,-0.104124367237091,2489600,145.28358459472656,145.28358459472656,435.1945734024048,68050.78037014583,-15.437437057495115,3176.78759765625,145.17947387695312,23.828404426574707,-9.151718139648438,1694140160.9318757,-129.35597229003906,0.1129927411675453,1048576.0,0.7891340851783752,406.00306940078735,6282.017070668678,-2.2850892491987903e-05,7,sac,swimmer
89.94863891601562,1000,1.9086663722991943,2889.88330078125,-0.0873621702194213,2903168,89.94863891601562,89.94863891601562,502.0356321334839,67062.53217308492,-175.42742919921875,2492.40185546875,89.86127471923828,25.7370707988739,-21.84552001953125,1694140227.7729342,-129.3345947265625,0.125896617770195,1048576.0,0.6279358863830566,470.9304130077362,6369.704611721369,-6.399318226613104e-05,7,sac,swimmer
125.9468002319336,1000,1.9489243030548096,3525.13037109375,-0.0946884453296661,3316736,125.9468002319336,125.9468002319336,567.2191987037659,65677.2558068923,-114.3354949951172,2996.07568359375,125.85211181640624,27.68599510192871,-16.610340118408203,1694140292.9565008,-128.41954040527344,0.1131407395005226,1048576.0,0.553550660610199,534.1593677997589,6540.800830257879,0.000162090815138,7,sac,swimmer
107.18185424804688,1000,2.0405166149139404,3257.0556640625,-0.0878039598464965,3730304,107.18185424804688,107.18185424804688,644.1070625782013,62729.2123300836,-160.26373291015625,2771.796875,107.09405517578124,29.72651171684265,-21.32445335388184,1694140369.8443646,-125.17719268798828,0.1027552410960197,1048576.0,0.4905566573143005,609.0010850429535,5525.902066839682,1.149461149907438e-05,7,sac,swimmer
