,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
10,5851.0751953125,1000.0,5851.0751953125,2.4078891277313232,143739.296875,-701.3206787109375,29491200,5851.0751953125,140.5624439716339,-0.7258651256561279,53158.59377653309,7210.93505859375,143972.59375,6149.029296875,1000.0,41.63098907470703,262.53533935546875,1694672632.975544,-0.002915973076596856,185.4906463623047,185.5609893798828,0.0732828751206398,92.33149647712708,427175.69714802725,6,ppo,miniant
11,6034.541015625,992.71875,6034.541015625,2.40437912940979,148123.375,-679.0951538085938,32440320,6034.541015625,149.8799707889557,-0.707220196723938,53236.19658577744,6854.939453125,148325.546875,6347.45703125,992.71875,44.03536820411682,249.97132873535156,1694672642.2930708,-0.0025305566377937794,145.19439697265625,145.27223205566406,0.08035644888877869,99.23870301246643,426962.7648907574,6,ppo,miniant
12,6313.7333984375,1000.0,6313.7333984375,2.403745412826538,154934.90625,-690.7517700195312,35389440,6313.7333984375,159.19752621650696,-0.7216471433639526,53250.23162477352,963.5174560546875,154986.203125,6622.26025390625,1000.0,46.43911361694336,11.631656646728516,1694672651.6106262,-0.0015032384544610977,119.39179229736328,119.47699737548828,0.08668985962867737,106.14672613143921,426912.29447398457,6,ppo,miniant
13,6458.791015625,1000.0,6458.791015625,2.395566463470459,158484.53125,-668.044921875,38338560,6458.791015625,168.51413869857788,-0.7024893760681152,53432.03870643869,1647.112060546875,158528.8125,6790.04345703125,1000.0,48.83468008041382,35.97978210449219,1694672660.9272387,-0.0006657212506979704,109.99343872070312,110.08647155761719,0.09370725601911545,113.06171011924744,426482.5493738783,6,ppo,miniant
14,6594.51953125,1000.0,6594.51953125,2.403146982192993,161867.4375,-668.6185302734375,41287680,6594.51953125,177.83061361312866,-0.708840012550354,53263.49197467461,-703.172119140625,161902.0,6925.1923828125,1000.0,51.23782706260681,-56.77998352050781,1694672670.2437136,-0.0003937530564144254,83.28180694580078,83.38026428222656,0.09884164482355118,119.96920990943909,426944.63837517914,6,ppo,miniant
15,6707.98583984375,1000.0,6707.98583984375,2.3970720767974854,164420.5,-663.9778442382812,44236800,6707.98583984375,187.1481544971466,-0.7005870342254639,53398.47776751436,-81.4287338256836,164452.125,7043.30712890625,1000.0,53.6348991394043,-35.969810485839844,1694672679.5612545,0.00012893443636130542,65.84120178222656,65.94482421875,0.10349680483341217,126.88375425338745,426509.66619095893,6,ppo,miniant
16,6722.5810546875,991.65625,6722.5810546875,2.40287709236145,164357.96875,-653.7913818359375,47185920,6722.5810546875,196.46596884727478,-0.6914599537849426,53269.47450075642,-179.9854736328125,164389.5625,7059.75390625,991.65625,56.03777623176575,-41.63360595703125,1694672688.8790689,0.0005140180583111942,63.23752212524414,63.34555435180664,0.10751962661743164,133.7927222251892,426853.91103802045,6,ppo,miniant
17,6787.9072265625,990.5703125,6787.9072265625,2.396425485610962,166108.125,-651.6625366210938,50135040,6787.9072265625,205.7835817337036,-0.6914401054382324,53412.885469863366,-2413.30615234375,166155.53125,7126.12353515625,990.5703125,58.43420171737671,-127.24317932128906,1694672698.1966817,0.0008846967248246074,69.8233413696289,69.93374633789062,0.10951291024684906,140.7077956199646,426477.03525868227,6,ppo,miniant
18,6900.603515625,994.2109375,6900.603515625,2.402214765548706,168848.109375,-656.57373046875,53084160,6900.603515625,215.1004204750061,-0.7015227675437927,53284.16169765848,-5688.8115234375,168978.5,7237.5390625,994.2109375,60.836416482925415,-261.1354675292969,1694672707.5135205,0.0010401582112535834,66.09403991699219,66.206787109375,0.11170666664838791,147.61654257774353,426867.56629281765,6,ppo,miniant
19,6979.42333984375,1000.0,6979.42333984375,2.3965277671813965,171051.875,-651.828369140625,56033280,6979.42333984375,224.41802072525024,-0.7008986473083496,53410.605857716946,-9198.6484375,171329.6875,7326.89453125,1000.0,63.23294425010681,-395.4228210449219,1694672716.8311207,0.0013784215552732348,81.78829193115234,81.9030532836914,0.113380566239357,154.53163862228394,426475.6383721357,6,ppo,miniant
