,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
0,2.768277168273926,998.0234375,2.768277168273926,14.030572891235352,105.43604278564453,-1116.353515625,0,2.768277168273926,21.40859580039978,-1.3459335565567017,9122.93467930731,-94.23036193847656,2479.799072265625,-116.90776062011719,998.0234375,14.030572891235352,0.08881640434265137,1694095179.1050818,,,,,,,7,ppo,ant
1,440.6246643066406,1000.0,440.6246643066406,2.434436559677124,11445.56640625,-731.7108764648438,2949120,440.6246643066406,44.048746824264526,-1.3984019756317139,52578.90146744118,-447.54608154296875,11768.6484375,707.515380859375,1000.0,16.465009450912476,-21.27588653564453,1694095201.7452328,-0.02272501029074192,111.6978530883789,111.63140106201172,-0.04372309520840645,20.200563192367554,145991.96922956465,7,ppo,ant
2,1492.35107421875,997.3203125,1492.35107421875,2.430675745010376,38088.2109375,-702.9005126953125,5898240,1492.35107421875,53.565717458724976,-1.0979864597320557,52660.253126215975,441.7647705078125,38307.1796875,1785.6729736328125,997.3203125,18.89568519592285,13.185773849487305,1694095211.2622035,-0.020048383623361588,191.4818878173828,191.4387969970703,-0.02303287945687771,27.28081178665161,416527.7476811829,7,ppo,ant
3,2087.97705078125,982.90625,2087.97705078125,2.42561674118042,53421.875,-652.5811767578125,8847360,2087.97705078125,63.08409094810486,-0.9618345499038696,52770.08433645174,663.472900390625,53550.37109375,2417.34033203125,982.90625,21.32130193710327,22.1757869720459,1694095220.780577,-0.012107400223612785,292.64794921875,292.63299560546875,-0.0028156705666333437,34.36729550361633,416161.2610412044,7,ppo,ant
4,2531.7763671875,962.671875,2531.7763671875,2.4311864376068115,62740.96875,-609.3975219726562,11796480,2531.7763671875,72.59990406036377,-0.9455262422561646,52649.191366006235,417.17144775390625,62855.65234375,2884.10498046875,962.671875,23.752488374710083,12.89294719696045,1694095230.29639,-0.007555184420198202,335.9369201660156,335.941650390625,0.012234934605658054,41.44595241546631,416621.40667716874,7,ppo,ant
5,2940.79150390625,961.1796875,2940.79150390625,2.426159143447876,73232.296875,-600.4542236328125,14745600,2940.79150390625,82.1181697845459,-0.9679864645004272,52758.286836079504,-43.85740661621094,73316.0,3300.548828125,961.1796875,26.17864751815796,-2.1393039226531982,1694095239.8146558,-0.005866178777068853,331.9015808105469,331.92095947265625,0.025225292891263962,48.532018423080444,416185.79291120137,7,ppo,ant
6,3153.5009765625,965.0078125,3153.5009765625,2.4311933517456055,79013.90625,-589.997314453125,17694720,3153.5009765625,91.63667035102844,-0.9502077102661133,52649.04163549787,-175.51797485351562,79087.171875,3527.5615234375,965.0078125,28.609840869903564,-13.73011589050293,1694095249.3331563,-0.004912137519568205,321.90679931640625,321.93743896484375,0.03556624427437782,55.61332702636719,416465.39717689826,7,ppo,ant
7,3619.89697265625,981.2890625,3619.89697265625,2.4256858825683594,89254.65625,-600.8385620117188,20643840,3619.89697265625,101.15384864807129,-0.9884195327758789,52768.58018585297,-1863.177001953125,89336.359375,3999.359130859375,981.2890625,31.035526752471924,-80.6677474975586,1694095258.8503346,-0.004037844017148018,315.7926025390625,315.8321228027344,0.043584492057561874,62.69903588294983,416206.7705139,7,ppo,ant
8,3767.37353515625,950.8671875,3767.37353515625,2.432199478149414,92114.75,-589.8507690429688,23592960,3767.37353515625,110.67231059074402,-0.9512406587600708,52627.262340090325,-2009.0439453125,92196.84375,4127.43896484375,950.8671875,33.46772623062134,-94.00732421875,1694095268.3687966,-0.003056255402043462,321.4768371582031,321.5257873535156,0.05197679251432419,69.77932715415955,416525.23703253275,7,ppo,ant
9,4140.3720703125,978.96875,4140.3720703125,2.4262726306915283,101112.421875,-612.6429443359375,26542080,4140.3720703125,120.19030237197876,-0.9827677011489868,52755.81910327936,-432.0120544433594,101165.390625,4505.71484375,978.96875,35.893998861312866,-26.021278381347656,1694095277.8867884,-0.0025364116299897432,322.65887451171875,322.71392822265625,0.057585109025239944,76.86510300636292,416202.8353017901,7,ppo,ant
