,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
0,-6.6896538734436035,1000.0,-6.6896538734436035,15.011189699172974,80.68809509277344,-1586.607177734375,0,-6.6896538734436035,21.80792498588562,-1.5212119817733765,8526.97238294524,-416.19635009765625,2069.86083984375,-594.818115234375,1000.0,15.011189699172974,-13.236679077148438,1694097502.980872,,,,,,,,6,sac,ant
1,2371.80029296875,885.671875,2371.80029296875,2.4575085639953613,57110.75390625,-1366.7890625,421760,2371.80029296875,109.09320259094238,-0.8375086784362793,52085.27118697016,6602.625,57662.4609375,1889.845458984375,885.671875,17.468698263168335,267.70819091796875,1694097590.2661495,-791.8916625976562,0.29221057891845703,215040.015625,266.9522399902344,84.82254600524902,5382.227222506881,0.22752295434474945,6,sac,ant
2,3069.2734375,978.1171875,3069.2734375,2.4685990810394287,75329.84375,-1660.6168212890625,835328,3069.2734375,182.84099984169006,-0.9356338381767273,51851.271023767986,6786.54541015625,75750.796875,2385.83837890625,978.1171875,19.937297344207764,262.779052734375,1694097664.0139468,-1794.87353515625,0.37518879771232605,628608.0,522.8363037109375,156.0958445072174,5802.565739097628,-0.00015981882461346686,6,sac,ant
3,3263.2470703125,956.9375,3263.2470703125,2.4545531272888184,79997.015625,-1601.425537109375,1248896,3263.2470703125,261.37965059280396,-0.917926549911499,52147.98513706756,3675.28173828125,80204.640625,2617.84130859375,956.9375,22.391850471496582,138.10443115234375,1694097742.5525975,-2265.9384765625,0.4111173748970032,993630.5625,587.06494140625,232.17437553405762,5436.067106160275,-0.0006006410112604499,6,sac,ant
4,3777.492919921875,987.2109375,3777.492919921875,2.437278985977173,92946.421875,-1627.4462890625,1662464,3777.492919921875,347.93664050102234,-0.9239308834075928,52517.58240909021,8988.046875,93480.40625,3136.333740234375,987.2109375,24.829129457473755,350.06475830078125,1694097829.1095874,-2704.282470703125,0.4998328685760498,1048576.0,646.9494018554688,316.28855443000793,4916.74537430349,-0.0008191326051019132,6,sac,ant
5,4096.90380859375,989.3671875,4096.90380859375,2.396697759628296,101068.765625,-1658.51611328125,2076032,4096.90380859375,434.2455973625183,-0.9136043190956116,53406.81756211577,5418.470703125,101364.890625,3426.84130859375,989.3671875,27.22582721710205,202.9949493408203,1694097915.4185443,-3097.587158203125,0.5759833455085754,1048576.0,641.6364135742188,400.19513869285583,4928.909973315638,-0.001226718071848154,6,sac,ant
6,4548.7783203125,992.9921875,4548.7783203125,2.3715078830718994,112026.53125,-1641.243896484375,2489600,4548.7783203125,520.6095221042633,-0.8706660866737366,53974.09846860682,14017.193359375,112992.3984375,3899.65576171875,992.9921875,29.59733510017395,555.619140625,1694098001.782469,-3526.05126953125,0.6760974526405334,1048576.0,593.6363525390625,484.1821942329407,4924.187392218016,-0.0012032648082822561,6,sac,ant
7,4895.19775390625,987.4140625,4895.19775390625,2.4381625652313232,120132.53125,-1549.318603515625,2903168,4895.19775390625,607.1151950359344,-0.8895115852355957,52498.550271136606,893.7579345703125,120216.2578125,4332.40380859375,987.4140625,32.03549766540527,21.528244018554688,1694098088.288142,-4067.26953125,0.7448127269744873,1048576.0,561.8616943359375,568.2441942691803,4919.797290353648,-0.0005072723724879324,6,sac,ant
8,4895.427734375,965.8671875,4895.427734375,2.3915610313415527,119225.71875,-1494.47265625,3316736,4895.427734375,693.4245171546936,-0.8187344074249268,53521.52770619366,5457.3544921875,119429.21875,4366.00390625,965.8671875,34.427058696746826,213.79571533203125,1694098174.597464,-4575.82763671875,0.8043266534805298,1048576.0,579.7109375,652.1566174030304,4928.567005392168,-0.0010652560740709305,6,sac,ant
9,5342.724609375,988.0546875,5342.724609375,2.4699156284332275,131103.640625,-1488.11376953125,3730304,5342.724609375,779.9751389026642,-0.858801007270813,51823.63256723706,-2657.3828125,131212.5,4841.8076171875,988.0546875,36.896974325180054,-120.35027313232422,1694098261.1480858,-4941.2578125,0.8883177042007446,1048576.0,727.8538818359375,736.2316601276398,4919.034074768845,-0.0007153635961003602,6,sac,ant
