eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
-14.099879264831545,32.2421875,-14.099879264831545,11.550672054290771,-1.1313824653625488,-0.0989686399698257,0,17.26311182975769,11081.606282160124,18.04333877563477,32.2421875,11.550672054290771,1694118601.38355,,,,,,,,5,sac,walker2d
-61.56297302246094,857.921875,-61.56297302246094,1.1396057605743408,-291.2772216796875,-2.2664499282836914,421760,103.1988923549652,112319.5445550313,794.0924682617188,857.921875,12.690277814865112,1694118687.3193305,-977.5441284179688,0.4739519655704498,215040.015625,290.6984558105469,84.7924873828888,5510.851146643285,0.1334450393915176,5,sac,walker2d
462.5110778808594,990.5703125,462.5110778808594,1.0462961196899414,1731.12890625,-2.1424427032470703,835328,167.75361490249634,122336.30383521965,1450.93896484375,990.5703125,13.736573934555054,1694118751.874053,-1680.1580810546875,0.2950388491153717,628608.0,268.5698547363281,148.29620790481567,6512.500316531867,0.0027251322753727,5,sac,walker2d
879.0791625976562,1000.0,879.0791625976562,1.0519113540649414,3050.664306640625,-2.273492813110352,1248896,233.9843032360077,121683.25734422838,1876.805908203125,1000.0,14.788485288619995,1694118818.104741,-1967.3250732421875,0.2334652096033096,993630.5625,188.2852935791016,213.47029066085813,6345.589880383194,-0.0002225399512099,5,sac,walker2d
758.870849609375,650.1640625,758.870849609375,1.114189386367798,2595.15478515625,-1.7657184600830078,1662464,301.8377084732056,114881.72618236265,1407.26904296875,650.1640625,15.902674674987791,1694118885.9581466,-2629.85693359375,0.2797218561172485,1048576.0,164.7367401123047,280.20520782470703,6197.175595267463,-0.0007044437807053,5,sac,walker2d
1371.62255859375,1000.0,1371.62255859375,1.0506656169891355,5021.65478515625,-2.617479085922241,2076032,369.64821195602417,121827.53288035272,2369.00537109375,1000.0,16.95334029197693,1694118953.76865,-3242.002685546875,0.3038007020950317,1048576.0,197.66049194335935,346.96029329299927,6195.303280623305,-0.0001347647194052,5,sac,walker2d
1520.912109375,988.3984375,1520.912109375,1.0463194847106934,5454.3349609375,-2.780736207962036,2489600,437.5317759513855,122333.57198293207,2506.52978515625,988.3984375,17.999659776687622,1694119021.652214,-3565.955810546875,0.3070547878742218,1048576.0,229.92433166503903,413.7929074764252,6188.116461596716,3.091309918090701e-05,5,sac,walker2d
1556.662353515625,977.265625,1556.662353515625,1.0606117248535156,5607.1279296875,-2.67481017112732,2903168,505.4617614746094,120685.06975790644,2531.25341796875,977.265625,19.060271501541138,1694119089.5821996,-3826.9150390625,0.3023319542407989,1048576.0,192.79852294921875,480.657252073288,6185.179896602234,0.0005143344751559,5,sac,walker2d
1696.0018310546875,1000.0,1696.0018310546875,1.1079833507537842,6016.2001953125,-2.7398624420166016,3316736,573.2911379337311,115525.20163134125,2693.26220703125,1000.0,20.16825485229492,1694119157.411576,-4015.473388671875,0.2798497676849365,1048576.0,147.85218811035156,547.3741097450256,6198.85309998936,3.616295725805685e-05,5,sac,walker2d
1694.7396240234375,1000.0,1694.7396240234375,1.0583062171936035,6128.4599609375,-2.609740734100342,3730304,641.0018146038055,120947.98076442184,2692.13037109375,1000.0,21.226561069488525,1694119225.1222527,-4177.91357421875,0.2761871814727783,1048576.0,155.02915954589844,614.0216693878174,6205.298471790773,0.000380832265364,5,sac,walker2d
1676.388671875,988.984375,1676.388671875,1.0880978107452393,6104.4404296875,-2.77360200881958,4143872,709.0711326599121,117636.48335284552,2662.599853515625,988.984375,22.314658880233765,1694119293.1915708,-4263.970703125,0.2472462058067321,1048576.0,125.18766021728516,680.9978110790253,6174.855546423481,0.000585897185374,5,sac,walker2d
1568.489501953125,998.6328125,1568.489501953125,1.0994956493377686,5818.8232421875,-2.5096182823181152,4557440,776.9192109107971,116417.01363447412,2564.61279296875,998.6328125,23.414154529571533,1694119361.039649,-4325.2431640625,0.2282404601573944,1048576.0,100.92268371582033,747.7420101165771,6196.313776532351,-0.0004729661159217,5,sac,walker2d
1727.889892578125,993.8359375,1727.889892578125,1.0502781867980957,6336.7109375,-2.7532501220703125,4971008,844.7209341526031,121872.4730351908,2718.97265625,993.8359375,24.46443271636963,1694119428.8413725,-4342.484375,0.2400785088539123,1048576.0,122.45117950439452,814.4888052940369,6196.072768744128,3.417510379222222e-05,5,sac,walker2d
1754.134765625,998.5,1754.134765625,1.0428359508514404,6266.689453125,-2.609969139099121,5384576,912.4211096763612,122742.22028449662,2750.02490234375,998.5,25.50726866722107,1694119496.5415478,-4311.98486328125,0.2324611544609069,1048576.0,122.53340911865234,881.1415405273438,6204.816629840824,0.000161980264238,5,sac,walker2d
1880.585205078125,1000.0,1880.585205078125,1.04883074760437,6749.251953125,-2.7364816665649414,5798144,980.118263721466,122040.66317884393,2877.848876953125,1000.0,26.55609941482544,1694119564.2387018,-4317.140625,0.2254907339811325,1048576.0,90.35318756103516,947.7852997779846,6205.652331895173,-0.0003650311846286,5,sac,walker2d
1947.307373046875,979.5390625,1947.307373046875,1.104884386062622,6924.50830078125,-2.682170391082764,6211712,1047.932623386383,115849.22514485176,2924.16455078125,979.5390625,27.66098380088806,1694119632.0530615,-4431.16748046875,0.266666829586029,1048576.0,129.1405792236328,1014.4902384281158,6199.960728083009,-0.0012086161877959,5,sac,walker2d
2117.308837890625,1000.0,2117.308837890625,1.0659873485565186,7456.3740234375,-2.648461103439331,6625280,1115.734832048416,120076.47198939852,3114.66064453125,1000.0,28.72697114944458,1694119699.85527,-4451.60498046875,0.3744626939296722,1048576.0,271.28973388671875,1081.2219367027285,6197.474523997524,-0.0006949023227207,5,sac,walker2d
2335.48291015625,992.5859375,2335.48291015625,1.0885288715362549,8278.35546875,-2.730078220367432,7038848,1183.5378625392914,117589.89894255348,3325.33935546875,992.5859375,29.815500020980835,1694119767.6583006,-4546.13037109375,0.4398064613342285,1048576.0,319.4029846191406,1147.931957244873,6199.488422263698,-0.0005603113677352,5,sac,walker2d
2369.1435546875,1000.0,2369.1435546875,1.0513412952423096,8538.0361328125,-2.7706894874572754,7452416,1251.3405756950378,121749.23650316522,3366.37353515625,1000.0,30.866841316223145,1694119835.4610138,-4698.78271484375,0.44622802734375,1048576.0,281.7743225097656,1214.6788020133972,6196.068165232979,0.0006666269619017,5,sac,walker2d
2257.4208984375,980.234375,2257.4208984375,1.1051902770996094,7789.2197265625,-2.794651508331299,7865984,1319.2739684581757,115817.16076612164,3234.860595703125,980.234375,31.972031593322757,1694119903.3944066,-4951.72705078125,0.3885290920734405,1048576.0,191.15538024902344,1281.502099752426,6188.979203258488,0.0005814281175844,5,sac,walker2d
