training/total_loss,training/v_loss,_timestamp,training/sps,eval/episode_reward,eval/avg_episode_length,_step,training/entropy_loss,eval/episode_reward_healthy,eval/epoch_eval_time,eval/episode_x_velocity,eval/walltime,training/policy_loss,eval/episode_reward_ctrl,eval/episode_reward_forward,_runtime,training/walltime,eval/episode_x_position,eval/sps,seed,rl_algorithm,environment
,,1694009400.7513528,,16.41925048828125,17.1328125,0.0,,17.1328125,11.665792226791382,-0.6995020508766174,11.665792226791382,,-0.0140588637441396,-0.6995020508766174,16.51877188682556,,-0.0424011386930942,10972.250963465493,4,ppo,hopper
1022.5345458984376,1022.574951171875,1694009419.7139578,219770.1557835118,209.1009826660156,103.640625,3932160.0,-0.0017498512752354,103.640625,1.0663058757781982,105.549560546875,12.73209810256958,-0.0386345647275447,-0.0892138704657554,105.549560546875,35.4813768863678,17.892147302627563,36.29787063598633,120040.602708472,4,ppo,hopper
543.8649291992188,543.8880615234375,1694009425.7661676,789833.725854235,268.63397216796875,113.921875,7864320.0,-0.0012230512220412,113.921875,1.0686652660369873,154.82237243652344,13.800763368606567,-0.0218993388116359,-0.1102628409862518,154.82237243652344,41.533586740493774,22.870612859725952,53.60573959350586,119775.57806727652,4,ppo,hopper
78.76610565185547,78.78364562988281,1694009431.7968736,790535.0204216392,295.8238220214844,117.8671875,11796480.0,-0.0005943786818534,117.8671875,1.0515055656433103,178.083984375,14.852268934249878,-0.0169379916042089,-0.1273286640644073,178.083984375,47.564292669296265,27.844661951065063,64.47593688964844,121730.21635096116,4,ppo,hopper
86.08126068115234,86.07884979248047,1694009437.8939445,790188.1548605795,308.99267578125,119.8984375,15728640.0,-4.093709264907375e-07,119.8984375,1.1160993576049805,189.22750854492188,15.968368291854858,0.0024041873402893,-0.1332716792821884,189.22750854492188,53.66136360168457,32.82089447975159,68.99768829345703,114685.13007181828,4,ppo,hopper
89.78948211669922,89.78921508789062,1694009443.9998674,790214.3542058555,318.71685791015625,121.3203125,19660800.0,0.000500138150528,121.3203125,1.1246986389160156,197.53298950195312,17.093066930770874,-0.0002300264168297,-0.1364498734474182,197.53298950195312,59.76728653907776,37.79696202278137,71.56645202636719,113808.26433947354,4,ppo,hopper
261.7320861816406,261.7381591796875,1694009450.0928805,789406.6465800279,381.2066955566406,129.34375,23592960.0,0.0007005452062003,129.34375,1.1065890789031982,252.00152587890625,18.199656009674072,-0.0067555881105363,-0.1385715007781982,252.00152587890625,65.86029958724976,42.77812099456787,88.62942504882812,115670.76021287676,4,ppo,hopper
304.499755859375,304.5086975097656,1694009456.1477747,789104.4130022363,424.4093933105469,132.96875,27525120.0,0.001000193413347,132.96875,1.0668232440948486,291.57403564453125,19.26647925376892,-0.0099379979074001,-0.1333941221237182,291.57403564453125,71.91519379615784,47.76118779182434,98.35182189941406,119982.38762467368,4,ppo,hopper
109.55025482177734,109.55337524414062,1694009462.221622,789599.0907361724,445.5159301757813,135.65625,31457280.0,0.0012165268417447,135.65625,1.088465690612793,309.99609375,20.354944944381717,-0.0043484093621373,-0.1363658756017685,309.99609375,77.9890410900116,52.741132736206055,105.90506744384766,117596.72454897274,4,ppo,hopper
106.31712341308594,106.31878662109376,1694009468.2924595,788940.1739079853,458.1943664550781,136.546875,35389440.0,0.0014339027693495,136.546875,1.0813841819763184,321.78680419921875,21.436329126358032,-0.0031045824289321,-0.1393053233623504,321.78680419921875,84.05987882614136,57.7252368927002,109.71379089355467,118366.81369434264,4,ppo,hopper
118.22899627685548,118.23039245605467,1694009474.3635008,788757.0285143232,479.0304565429688,139.2109375,39321600.0,0.0015356292715296,139.2109375,1.080722093582153,339.96453857421875,22.517051219940186,-0.0029275026172399,-0.1450141817331314,339.96453857421875,90.13091993331908,62.710498332977295,118.38967895507812,118439.32937072856,4,ppo,hopper
63.14298629760742,63.146484375,1694009480.4255571,789567.4133901461,495.5657653808594,140.359375,43253760.0,0.0016651663463562,140.359375,1.0768134593963623,355.35546875,23.593864679336548,-0.0051698265597224,-0.1490799933671951,355.35546875,96.19297623634338,67.6906430721283,123.57178497314452,118869.24228431724,4,ppo,hopper
78.76605224609375,78.7672119140625,1694009486.4968488,789113.3988645787,503.17620849609375,140.171875,47185920.0,0.001949381432496,140.171875,1.0832815170288086,363.1557922363281,24.67714619636536,-0.0030982554890215,-0.151451826095581,363.1557922363281,102.26426792144775,72.67365312576294,124.71101379394533,118159.49777401768,4,ppo,hopper
74.45736694335938,74.45782470703125,1694009492.5699868,788956.9683783842,504.12054443359375,139.6328125,51118080.0,0.0023061488755047,139.6328125,1.084463119506836,364.6412353515625,25.761609315872192,-0.0027631926350295,-0.1534739732742309,364.6412353515625,108.33740592002869,77.65765118598938,123.87271118164062,118030.75429453842,4,ppo,hopper
51.687408447265625,51.68833160400391,1694009498.6375463,788795.2428122107,513.2310791015625,140.421875,55050240.0,0.0024873781949281,140.421875,1.0775971412658691,372.9644470214844,26.83920645713806,-0.0034081297926604,-0.1551971137523651,372.9644470214844,114.40496563911438,82.64267110824585,127.13419342041016,118782.7946997303,4,ppo,hopper
40.549781799316406,40.54985809326172,1694009504.7117796,788936.8528389658,510.2538146972656,139.53125,58982400.0,0.0026602544821798,139.53125,1.0853822231292725,370.8765869140625,27.92458868026733,-0.0027371782343834,-0.1540062725543975,370.8765869140625,120.47919869422913,87.62679624557495,124.27679443359376,117930.80563910693,4,ppo,hopper
63.74302291870117,63.742034912109375,1694009510.789809,788911.9079756488,514.2239990234375,140.1640625,62914560.0,0.002843496389687,140.1640625,1.0888457298278809,374.21429443359375,29.01343441009521,-0.001859787851572,-0.1543987691402435,374.21429443359375,126.5572280883789,92.61107897758484,125.36876678466795,117555.67983008354,4,ppo,hopper
75.85107421875,75.84974670410156,1694009516.852877,788982.5577326529,517.9710693359375,141.2734375,66846720.0,0.0029502948746085,141.2734375,1.074091911315918,376.852783203125,30.087526321411133,-0.0016226278385147,-0.1551422476768493,376.852783203125,132.62029576301575,97.59491539001463,126.59626770019533,119170.43471929836,4,ppo,hopper
87.13102722167969,87.12910461425781,1694009522.927483,788847.0813511922,529.9608154296875,143.453125,70778880.0,0.0030370815657079,143.453125,1.0847549438476562,386.6643676757813,31.17228126525879,-0.0011080059921368,-0.1566734910011291,386.6643676757813,138.69490218162537,102.57960772514345,131.948974609375,117999.00127302523,4,ppo,hopper
