eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_run,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
494.1990356445313,1000,20.24853730201721,14642.0791015625,-412.6451416015625,0,26.797019958496094,6321.444264877755,81.55397033691406,494.1990356445313,20.24853730201721,1694126654.572227,,,,,,,8,ppo,halfcheetah
574.83740234375,1000,5.477493047714233,15411.46484375,-183.16049194335935,2949120,66.86955904960632,23368.35462592045,391.677001953125,574.83740234375,25.726030349731445,1694126694.644766,0.0233495682477951,5.327568054199219,5.3473310470581055,-0.0035870459396392,34.590492963790894,85258.10843711074,8,ppo,halfcheetah
2151.81201171875,1000,5.275740146636963,61497.9453125,-207.5371551513672,5898240,89.20956540107727,24261.998590206156,1944.27490234375,2151.81201171875,31.001770496368408,1694126716.9847724,-0.0087481969967484,7.675355911254883,7.66420316696167,-0.0024044604506343,51.64995288848877,172872.9990877615,8,ppo,halfcheetah
3967.450927734375,1000,5.269593000411987,102741.8984375,-225.72833251953125,8847360,111.56296801567078,24290.300975804526,3741.722412109375,3967.450927734375,36.2713634967804,1694126739.338175,-0.0066196657717227,15.48565673828125,15.47810173034668,-0.0009350712643936,68.7291088104248,172673.63876057978,8,ppo,halfcheetah
4964.2353515625,1000,5.286411046981812,127971.21875,-232.597900390625,11796480,133.91839694976807,24213.02446261334,4731.6376953125,4964.2353515625,41.55777454376221,1694126761.693604,-0.0046932576224207,18.06471443176269,18.06026268005371,0.0002435537317069,85.79250741004944,172833.09551620483,8,ppo,halfcheetah
5401.7490234375,1000,5.264388799667358,139055.28125,-235.5233154296875,14745600,156.26993465423584,24314.31356439478,5166.22509765625,5401.7490234375,46.822163343429565,1694126784.0451417,-0.0039957677945494,19.765304565429688,19.76254653930664,0.0012383363209664,102.87446999549866,172645.26750059292,8,ppo,halfcheetah
6005.00390625,1000,5.276725769042969,153278.796875,-238.85745239257807,17694720,178.6203954219818,24257.46677057564,5766.146484375,6005.00390625,52.09888911247253,1694126806.3956025,-0.003172930330038,20.61675071716309,20.61564064025879,0.0020650618243962,119.94313907623292,172779.72793606564,8,ppo,halfcheetah
6251.1552734375,1000,5.2903242111206055,158175.96875,-236.4830322265625,20643840,200.95910477638245,24195.11449429426,6014.6728515625,6251.1552734375,57.38921332359314,1694126828.7343118,-0.0028361363802105,20.394636154174805,20.394479751586918,0.0026800895575433,136.98636937141418,173037.61956639294,8,ppo,halfcheetah
6412.7265625,1000,5.2716064453125,164982.609375,-234.6463623046875,23592960,223.29857277870175,24281.02350353132,6178.080078125,6412.7265625,62.66081976890564,1694126851.0737798,-0.00213577109389,20.28569221496582,20.28679847717285,0.0032407601829618,154.04947996139526,172836.01278020378,8,ppo,halfcheetah
6645.943359375,1000,5.303080320358276,169351.375,-236.07470703125,26542080,245.64284563064572,24136.915201644977,6409.86962890625,6645.943359375,67.96390008926392,1694126873.418053,-0.002182888565585,20.235897064208984,20.237483978271484,0.0037682291585952,171.0854184627533,173111.68385380757,8,ppo,halfcheetah
6788.5634765625,1000,5.266809463500977,172401.71875,-235.93890380859372,29491200,267.8976051807404,24303.13852951029,6552.62451171875,6788.5634765625,73.23070955276489,1694126895.6728122,-0.0019186069257557,20.556840896606445,20.559261322021484,0.0043397420085966,188.0684750080109,173650.72018343638,8,ppo,halfcheetah
7132.9208984375,1000,5.291803598403931,179873.625,-235.40939331054688,32440320,290.24603152275085,24188.350459303947,6897.5107421875,7132.9208984375,78.52251315116882,1694126918.0212386,-0.0017053767805919,19.83962059020996,19.842613220214844,0.0046988776884973,205.120224237442,172951.17118599467,8,ppo,halfcheetah
6654.3896484375,1000,5.3049421310424805,168566.59375,-231.75167846679688,35389440,312.5954701900482,24128.44416360232,6422.638671875,6654.3896484375,83.8274552822113,1694126940.3706772,-0.0014546362217515,20.057186126708984,20.060869216918945,0.0051358351483941,222.15945029258728,173078.28362952356,8,ppo,halfcheetah
7239.72265625,1000,5.362048625946045,183700.875,-235.1728363037109,38338560,335.0349636077881,23871.473186690197,7004.5498046875,7239.72265625,89.18950390815735,1694126962.810171,-0.0010962715605273,19.891267776489254,19.895641326904297,0.0054705715738236,239.2317423820496,172743.06136200175,8,ppo,halfcheetah
7052.0673828125,1000,5.266836881637573,179532.25,-230.4913024902344,41287680,357.3739242553711,24303.01201206027,6821.57568359375,7052.0673828125,94.45634078979492,1694126985.1491313,-0.0011507612653076,20.068796157836918,20.0734806060791,0.005835257936269,256.2985594272613,172798.47743064634,8,ppo,halfcheetah
7433.75390625,1000,5.287721395492554,188400.140625,-231.78323364257807,44236800,379.7127313613892,24207.02424093521,7201.970703125,7433.75390625,99.74406218528748,1694127007.4879384,-0.0010911232093349,19.871734619140625,19.876798629760746,0.0061538354493677,273.3453269004822,173001.71452639587,8,ppo,halfcheetah
7390.53955078125,1000,5.257900714874268,187147.078125,-229.48342895507807,47185920,402.0226926803589,24344.31666575524,7161.0556640625,7390.53955078125,105.00196290016174,1694127029.7978995,-0.0007303141173906,19.90886878967285,19.91463661193848,0.0064988574013113,290.39222621917725,173000.37648288015,8,ppo,halfcheetah
7399.087890625,1000,5.285294771194458,186091.0625,-227.5361175537109,50135040,424.3922448158264,24218.13835202089,7171.552734375,7399.087890625,110.2872576713562,1694127052.167452,-0.0006768634775653,20.30449867248535,20.310726165771484,0.0069054430350661,307.47137928009033,172673.6676860916,8,ppo,halfcheetah
7433.1279296875,1000,5.27276349067688,189751.828125,-227.7958984375,53084160,446.73738169670105,24275.69532112055,7205.33251953125,7433.1279296875,115.56002116203308,1694127074.5125887,-8.428554428974167e-05,20.27739143371582,20.28451538085937,0.0072065428830683,324.53866505622864,172793.73174398657,8,ppo,halfcheetah
7313.46484375,1000,5.373600006103516,186037.828125,-224.62399291992188,56033280,469.1860930919647,23820.157781489743,7088.8408203125,7313.46484375,120.9336211681366,1694127096.9613,0.000257127569057,20.89803695678711,20.90586280822754,0.00757059128955,341.6092412471771,172760.4251322075,8,ppo,halfcheetah
