eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
-32.07342529296875,103.203125,-32.07342529296875,10.673431158065796,-7.074174880981445,-0.187004268169403,0,15.511221647262571,11992.394770192694,70.94269561767578,103.203125,10.673431158065796,1694118438.1464546,,,,,,,9,ppo,walker2d
-22.732318878173828,222.71875,-22.732318878173828,1.072627067565918,-3.2566170692443848,-0.3948027491569519,3932160,36.96527457237244,119333.1810006126,199.59161376953125,222.71875,11.746058225631714,1694118459.6005075,0.0152256395667791,392.3003845214844,392.3121032714844,-0.0035339444875717,20.37701988220215,192970.317678026,9,ppo,walker2d
69.87861633300781,264.15625,69.87861633300781,1.0700843334197998,38.371578216552734,-0.4813728928565979,7864320,43.5713963508606,119616.74047776657,333.5534973144531,264.15625,12.816142559051514,1694118466.2066293,-0.0104211494326591,125.86669921875,125.85305786132812,-0.0032151704654097,25.907533884048465,710993.5891469189,9,ppo,walker2d
170.79348754882812,172.0390625,170.79348754882812,1.0700154304504397,62.162147521972656,-0.3203499317169189,11796480,50.17144536972046,119624.44312239165,342.51220703125,172.0390625,13.886157989501951,1694118472.8066783,-0.0067943981848657,136.05958557128906,136.04989624023438,-0.0029057960491627,31.432201147079468,711746.0315325295,9,ppo,walker2d
197.58782958984372,162.5234375,197.58782958984372,1.0680603981018066,70.73452758789062,-0.3133510947227478,15728640,56.77472972869873,119843.40981791475,359.79791259765625,162.5234375,14.95421838760376,1694118479.409963,-0.0044427956454455,322.6204833984375,322.613525390625,-0.0025253328494727,36.96212697029114,711069.2124467377,9,ppo,walker2d
234.1981964111328,165.796875,234.1981964111328,1.1281108856201172,87.99778747558594,-0.3397239446640014,19660800,63.43224883079529,113464.02346755036,399.6553649902344,165.796875,16.082329273223877,1694118486.0674818,-0.0067274435423314,177.74288940429688,177.73406982421875,-0.0020901393145322,42.48601746559143,711846.1170339036,9,ppo,walker2d
266.6571655273437,166.015625,266.6571655273437,1.0817484855651855,101.22152709960938,-0.356350302696228,23592960,70.04558086395264,118326.95095766491,432.31646728515625,166.015625,17.164077758789062,1694118492.6808138,-0.0068146344274282,157.99417114257812,157.98583984375,-0.0015196319436654,48.01222038269043,711548.2473206399,9,ppo,walker2d
289.9952392578125,171.453125,289.9952392578125,1.0829544067382812,117.6549072265625,-0.3795554041862488,27525120,76.65834331512451,118195.1882771496,461.06878662109375,171.453125,18.247032165527344,1694118499.2935762,-0.0048713642172515,185.5538330078125,185.5479431152344,-0.0010166801512241,53.5367739200592,711760.6831760025,9,ppo,walker2d
307.7850341796875,172.1015625,307.7850341796875,1.0839688777923584,126.2936019897461,-0.3870866894721985,31457280,83.2707154750824,118084.5710816794,479.49951171875,172.1015625,19.331001043319706,1694118505.9059484,-0.0049811284989118,114.72190856933594,114.71624755859376,-0.0006605148082599,59.05999732017517,711932.0938416938,9,ppo,walker2d
322.6620483398437,171.515625,322.6620483398437,1.1117677688598633,132.34475708007812,-0.3911113739013672,35389440,89.908531665802,115131.95793692254,493.78656005859375,171.515625,20.442768812179565,1694118512.5437646,-0.0039671938866376,108.21517944335938,108.2108383178711,-0.000376705720555,64.58054780960083,712276.7933255674,9,ppo,walker2d
319.1397399902344,168.546875,319.1397399902344,1.09747314453125,128.94500732421875,-0.3891443908214569,39321600,96.54312992095949,116631.5555308381,487.2974548339844,168.546875,21.540241956710812,1694118519.1783628,-0.0030216015875339,83.97297668457031,83.96990966796875,-4.526408156380057e-05,70.11101341247559,710999.8112918466,9,ppo,walker2d
332.7311096191406,171.0234375,332.7311096191406,1.097919225692749,138.33782958984375,-0.4113174974918365,43253760,103.18081331253052,116584.16849312064,503.34320068359375,171.0234375,22.638161182403564,1694118525.8160462,-0.0030616414733231,78.32360076904297,78.32085418701172,0.0003136144950985,75.64470934867859,710584.7602277346,9,ppo,walker2d
325.203857421875,166.8671875,325.203857421875,1.0640873908996582,130.7720489501953,-0.4108680486679077,47185920,109.77975153923036,120290.87187263758,491.66015625,166.8671875,23.702248573303223,1694118532.4149845,-0.0030989251099526,64.60054016113281,64.59831237792969,0.000870122690685,81.17389178276062,711164.8144872303,9,ppo,walker2d
337.43896484375,169.484375,337.43896484375,1.0645649433135986,138.5081787109375,-0.4267625510692596,51118080,116.37629175186156,120236.91067788044,506.49658203125,169.484375,24.76681351661682,1694118539.011525,-0.0023640422150492,95.9956512451172,95.99452209472656,0.0012414999073371,86.70074152946472,711464.9719480643,9,ppo,walker2d
344.8352966308594,170.3359375,344.8352966308594,1.1373271942138672,142.0848846435547,-0.4377557337284088,55050240,123.0453519821167,112544.56998056306,514.7335205078125,170.3359375,25.90414071083069,1694118545.680585,-0.0038627628237009,52.402645111083984,52.4004135131836,0.0016246641753241,92.22723627090454,711510.6743004976,9,ppo,walker2d
363.45452880859375,173.2109375,363.45452880859375,1.0616252422332764,153.72933959960938,-0.4561450481414795,58982400,129.6417694091797,120569.85356785054,536.2092895507812,173.2109375,26.965765953063965,1694118552.2770023,-0.0031895728316158,59.71105194091797,59.70991134643555,0.0020473438780754,97.75703191757202,711085.9516788307,9,ppo,walker2d
366.8601684570313,173.28125,366.8601684570313,1.0550858974456787,155.0125274658203,-0.465725302696228,62914560,136.22758531570437,121317.13665198536,539.6756591796875,173.28125,28.020851850509644,1694118558.8628182,-0.0026582076679915,75.27192687988281,75.271728515625,0.0024610699620097,103.28275465965272,711610.0795385476,9,ppo,walker2d
377.8882751464844,175.0546875,377.8882751464844,1.0593504905700684,161.61245727539062,-0.4772967100143432,66846720,142.822988986969,120828.75416531815,552.4656982421875,175.0546875,29.080202341079712,1694118565.458222,-0.0028815395198762,66.16168212890625,66.1616439819336,0.0028424670454114,108.81370162963869,710937.931847497,9,ppo,walker2d
381.7513732910156,175.7109375,381.7513732910156,1.0602681636810305,164.59080505371094,-0.488672137260437,70778880,149.4129753112793,120724.1756232788,556.9736328125,175.7109375,30.140470504760746,1694118572.0482082,-0.0028014562558382,66.77944946289062,66.77992248535156,0.0032652949448674,114.33829641342165,711755.3691978579,9,ppo,walker2d
392.8882446289063,179.015625,392.8882446289063,1.061861515045166,172.5657958984375,-0.5041104555130005,74711040,156.00438714027405,120543.02579612329,571.3997192382812,179.015625,31.202332019805908,1694118578.63962,-0.0014134913217276,62.67171478271485,62.67388916015625,0.0035992744378745,119.86278009414671,711769.6833315466,9,ppo,walker2d
