eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
-0.3565017282962799,11.578125,-0.3565017282962799,10.755276679992676,-0.0179381892085075,-0.0143654821440577,0,15.511965036392212,11901.135025016129,11.207258224487305,11.578125,10.755276679992676,1694116480.596588,,,,,,,,9,sac,hopper
10.095317840576172,1000.0,10.095317840576172,1.0200729370117188,83.73259735107422,-0.5953309535980225,421760,99.2283673286438,125481.22330837752,1009.5,1000.0,11.775349617004396,1694116564.3129904,-1191.2347412109375,0.8222286105155945,215040.015625,385.8584899902344,82.69243168830872,5603.36851633753,0.0340099185705184,9,sac,hopper
72.78727722167969,950.8046875,72.78727722167969,1.1735901832580566,280.4429626464844,-1.2119498252868652,835328,167.77714490890503,109067.03364257312,1022.3800048828124,950.8046875,12.948939800262451,1694116632.861768,-1562.0579833984375,0.4799201190471649,628608.0,225.73507690429688,150.06239461898804,6138.759500662676,0.0025904299691319,9,sac,hopper
72.80418395996094,1000.0,72.80418395996094,1.1099257469177246,470.4102783203125,-0.8800898194313049,1248896,236.24241065979004,115323.02981118992,1071.924072265625,1000.0,14.058865547180176,1694116701.3270338,-1680.9263916015625,0.3537854850292206,993630.5625,151.03294372558594,217.412942647934,6140.529098920721,-0.0003184580127708,9,sac,hopper
854.790771484375,951.6171875,854.790771484375,1.0935633182525637,3137.3046875,-0.8399088382720947,1662464,302.9734363555908,117048.54932820436,1805.568115234375,951.6171875,15.15242886543274,1694116768.0580597,-2089.662841796875,0.380633145570755,1048576.0,153.87567138671875,283.04615116119385,6301.20040400656,0.0006188771803863,9,sac,hopper
581.6471557617188,1000.0,581.6471557617188,1.1688361167907717,2307.78515625,-0.7994176745414734,2076032,368.1754591464996,109510.64752468864,1580.847900390625,1000.0,16.32126498222351,1694116833.2600822,-2452.8876953125,0.3494109511375427,1048576.0,173.56825256347656,347.0743305683136,6459.156012704188,-0.0002805210242513,9,sac,hopper
584.1185302734375,973.0,584.1185302734375,1.102264642715454,2230.580810546875,-0.7801036834716797,2489600,436.5790750980377,116124.56304927742,1556.3385009765625,973.0,17.423529624938965,1694116901.6636982,-2783.9404296875,0.3476839661598205,1048576.0,256.6578674316406,414.370974779129,6145.447590290607,0.0010989501606673,9,sac,hopper
925.2997436523438,998.109375,925.2997436523438,1.073002576828003,3628.62744140625,-0.8726941347122192,2903168,501.232143163681,119291.4190182022,1922.536376953125,998.109375,18.496532201766968,1694116966.3167665,-2837.322021484375,0.2916375994682312,1048576.0,238.64138793945312,477.9462575912476,6505.169646231867,9.337306983070448e-05,9,sac,hopper
968.4788208007812,963.765625,968.4788208007812,1.1261146068572998,3541.89892578125,-0.911975085735321,3316736,568.2635407447815,113665.16269353394,1931.33251953125,963.765625,19.622646808624268,1694117033.3481638,-2854.16455078125,0.2833987772464752,1048576.0,195.04296875,543.846097946167,6275.70564317956,2.895942816394381e-05,9,sac,hopper
930.52197265625,1000.0,930.52197265625,1.1317601203918457,3686.63623046875,-1.0066280364990234,3730304,636.4887290000916,113098.17132952428,1929.515625,1000.0,20.754406929016117,1694117101.573352,-2949.741455078125,0.2621793448925018,1048576.0,146.04063415527344,610.9348866939545,6164.487505576542,0.0004629275063052,9,sac,hopper
1086.349853515625,872.9921875,1086.349853515625,1.11629319190979,3711.861328125,-0.8820326328277588,4143872,704.3190517425537,114665.21602717428,1958.4599609375,872.9921875,21.870700120925903,1694117169.4036748,-3009.6669921875,0.259144514799118,1048576.0,187.0771484375,677.6442828178406,6199.546451177017,0.0001263270532945,9,sac,hopper
1158.080810546875,921.796875,1158.080810546875,1.1214368343353271,4034.3525390625,-0.9448444247245787,4557440,771.9490773677826,114139.28638777528,2078.932861328125,921.796875,22.99213695526123,1694117237.0337005,-2996.79638671875,0.2990147173404693,1048576.0,230.14678955078125,744.1488225460052,6218.643143617667,-0.0003726651484612,9,sac,hopper
1112.83349609375,981.1640625,1112.83349609375,1.094001054763794,4194.9248046875,-1.0687925815582275,4971008,838.8124067783356,117001.71534810496,2092.928955078125,981.1640625,24.086138010025024,1694117303.89703,-2993.103759765625,0.3682111203670501,1048576.0,216.39588928222656,809.9134418964386,6288.609347775003,-0.0005175634287297,9,sac,hopper
993.2828369140624,939.1328125,993.2828369140624,1.1024305820465088,3646.295166015625,-0.9992348551750184,5384576,905.7613031864166,116107.08382416773,1931.41650390625,939.1328125,25.188568592071533,1694117370.8459263,-2997.768310546875,0.4372953176498413,1048576.0,214.2159576416016,875.755761384964,6281.188196477103,-0.0006048757350072,9,sac,hopper
1035.1265869140625,825.9140625,1035.1265869140625,1.0962178707122805,2987.0380859375,-0.9685683250427246,5798144,971.7334170341492,116765.10976493252,1860.072265625,825.9140625,26.284786462783813,1694117436.81804,-2912.781005859375,0.5153974890708923,1048576.0,333.76434326171875,940.626841545105,6375.229131056003,-0.0003662944945972,9,sac,hopper
1054.511474609375,874.21875,1054.511474609375,1.2386701107025146,3397.58642578125,-0.945254921913147,6211712,1037.2193279266355,103336.6340997802,1927.78515625,874.21875,27.523456573486328,1694117502.303951,-2738.939453125,0.5433451533317566,1048576.0,350.2341613769531,1004.8691058158876,6437.631124843333,0.0004260962596163,9,sac,hopper
1041.5975341796875,878.5390625,1041.5975341796875,1.121537685394287,3530.602294921875,-0.9550163745880128,6625280,1103.314378738403,114129.0227398827,1919.181640625,878.5390625,28.64499425888061,1694117568.3990018,-2694.232177734375,0.4690761566162109,1048576.0,272.4314880371094,1069.8380827903748,6365.622782738355,0.0006507097859866,9,sac,hopper
1065.9912109375,942.5859375,1065.9912109375,1.0644981861114502,3757.494140625,-0.9566560387611388,7038848,1168.0491497516632,120244.45101928875,2007.62060546875,942.5859375,29.709492444992065,1694117633.1337729,-2705.427490234375,0.4588210582733154,1048576.0,306.0711364746094,1133.5034759044647,6495.962402350612,-0.0004140740493312,9,sac,hopper
1146.290283203125,871.40625,1146.290283203125,1.0947046279907229,3473.24658203125,-0.9091370105743408,7452416,1232.8219027519226,116926.51764425058,2016.787841796875,871.40625,30.804197072982788,1694117697.906526,-2696.027099609375,0.5004639625549316,1048576.0,378.3031005859375,1197.1766939163208,6495.164103736563,2.528048753447365e-05,9,sac,hopper
1005.80712890625,678.640625,1005.80712890625,1.1019344329833984,2287.355224609375,-0.7333242893218994,7865984,1298.7104716300964,116159.36136367964,1683.714599609375,678.640625,31.906131505966187,1694117763.7950947,-2689.815673828125,0.5353362560272217,1048576.0,359.6891174316406,1261.9594066143036,6383.925321683507,-0.0002734031004365,9,sac,hopper
