,eval/avg_episode_length,eval/episode_reward_dist,eval/epoch_eval_time,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
0,1000,-165.9608917236328,10.39308214187622,-625.3283081054688,0,18.353038787841797,12315.88457135899,-791.289306640625,10.39308214187622,1694104636.8901517,,,,,,,,5,sac,reacher
1,1000,-50.6741943359375,0.7510604858398438,-54.79290008544922,421760,94.01943492889404,170425.68796156152,-105.46710205078125,11.144142627716064,1694104712.5565479,191.9915313720703,0.2735111713409424,215040.015625,1.5809001922607422,74.91152477264404,6004.74279497554,0.03393144905567169,5,sac,reacher
2,1000,-35.86804962158203,0.7824709415435791,-56.30809020996094,835328,154.41704392433167,163584.3495318748,-92.17611694335938,11.926613569259644,1694104772.9541569,312.7434997558594,0.2616788148880005,628608.0,2.3458213806152344,134.52248358726501,6937.784733275635,2.3029895601212047e-05,5,sac,reacher
3,1000,-27.662445068359375,0.7789843082427979,-56.28611373901367,1248896,213.33651566505432,164316.53198347136,-83.94856262207031,12.705597877502441,1694104831.8736286,314.6626281738281,0.24396200478076935,993630.5625,1.6607322692871094,192.65941667556763,7113.687943804032,9.481404413236305e-05,5,sac,reacher
4,1000,-25.01223373413086,0.697209358215332,-50.889862060546875,1662464,272.5490698814392,183589.04465603485,-75.90209197998047,13.402807235717773,1694104891.0861828,272.2596435546875,0.2351553738117218,1048576.0,0.3733353018760681,251.1712188720703,7068.1124914098,-2.081183629343286e-05,5,sac,reacher
5,1000,-23.519620895385742,0.7006533145904541,-52.38683319091797,2076032,331.752361536026,182686.64021780668,-75.90644836425781,14.103460550308228,1694104950.2894745,246.62290954589844,0.23685596883296967,1048576.0,0.32047080993652344,309.6700403690338,7069.680882741664,-2.7956082703894936e-05,5,sac,reacher
6,1000,-27.10321617126465,0.7684640884399414,-70.29043579101562,2489600,390.84970808029175,166566.01385219282,-97.39364624023438,14.871924638748169,1694105009.386821,242.4084930419922,0.24710765480995178,1048576.0,0.6132202744483948,367.99522495269775,7090.7276668239565,9.29719772102544e-06,5,sac,reacher
7,1000,-83.38037109375,0.7165298461914062,-136.61642456054688,2903168,452.29218435287476,178638.7554968749,-219.99681091308594,15.588454484939575,1694105070.8292973,253.9677276611328,0.30284032225608826,1048576.0,11.000761985778809,428.7172574996948,6810.839207003002,-0.0010731542715802789,5,sac,reacher
8,1000,-43.576194763183594,0.7157795429229736,-112.2675552368164,3316736,514.2905511856079,178826.01041837028,-155.84373474121094,16.30423402786255,1694105132.8276641,442.80560302734375,0.5567667484283447,1048576.0,65.32353210449219,489.99622631073,6748.9386330131,0.0004157064249739051,5,sac,reacher
9,1000,-70.03482818603516,0.7141196727752686,-210.81346130371094,3730304,576.5508651733398,179241.66617978222,-280.84832763671875,17.018353700637817,1694105195.0879781,536.8831787109375,0.4430220425128937,1048576.0,50.104042053222656,551.5385746955872,6720.055552864807,9.564930223859847e-05,5,sac,reacher
10,1000,-46.48698425292969,0.7908074855804443,-102.53018188476562,4143872,638.7149155139923,161859.8740324889,-149.01715087890625,17.80916118621826,1694105257.2520285,537.3700561523438,0.3842925429344177,1048576.0,44.575809478759766,612.9081287384033,6738.976784994444,0.0006863375310786068,5,sac,reacher
11,1000,-38.61922073364258,0.7093911170959473,-76.53352355957031,4557440,698.8135025501251,180436.4290942871,-115.1527328491211,18.51855230331421,1694105317.3506155,488.6578674316406,0.2479100376367569,1048576.0,10.564114570617676,672.2937707901001,6964.107580751221,4.7164634452201426e-05,5,sac,reacher
12,1000,-38.12504577636719,0.711693286895752,-69.69491577148438,4971008,759.6705460548401,179852.75729985817,-107.81997680664062,19.23024559020996,1694105378.207659,443.5096435546875,0.26001569628715515,1048576.0,6.122700214385986,732.4353098869324,6876.57825540722,5.896673246752471e-05,5,sac,reacher
13,1000,-31.809354782104492,0.708308219909668,-59.03422546386719,5384576,821.8610455989838,180712.2893707546,-90.84358215332031,19.93855381011963,1694105440.3981586,367.31597900390625,0.23795008659362793,1048576.0,1.8431187868118286,793.9135985374451,6727.057780528363,4.933389209327288e-05,5,sac,reacher
14,1000,-27.103740692138672,0.7071094512939453,-54.85242462158203,5798144,883.822007894516,181018.65243884348,-81.95616149902344,20.645663261413574,1694105502.3591208,304.38458251953125,0.23057563602924347,1048576.0,0.8067836165428162,855.1636176109314,6752.128509606027,5.328541010385379e-05,5,sac,reacher
15,1000,-25.848926544189453,0.7106690406799316,-51.83091354370117,6211712,945.8529424667358,180111.96868451757,-77.6798324584961,21.356332302093506,1694105564.3900554,262.9089050292969,0.22580942511558533,1048576.0,0.4461599588394165,916.4801104068756,6744.808470639657,3.959394234698266e-06,5,sac,reacher
