eval/epoch_eval_time,training/critic_loss,eval/episode_reward,training/buffer_current_size,_runtime,eval/walltime,eval/avg_episode_length,training/walltime,_timestamp,eval/episode_reward_forward,training/alpha,training/sps,eval/episode_reward_healthy,_step,eval/episode_x_position,training/actor_loss,training/alpha_loss,eval/episode_x_velocity,eval/episode_reward_ctrl,eval/sps,seed,rl_algorithm,environment
10.623982191085815,,10.03388786315918,,15.047709226608276,10.623982191085815,14.9375,,1694046317.4553945,-4.884250164031982,,,14.9375,0.0,-0.2594052255153656,,,-4.884250164031982,-0.0193624552339315,12048.212967393714,2,sac,hopper
1.0952823162078855,306.1649475097656,688.843994140625,215040.015625,98.48626041412354,11.7192645072937,223.84375,82.33957624435425,1694046400.8939457,465.2677001953125,0.7447868585586548,5560.972293146603,223.84375,421760.0,279.2089233398437,-973.1146850585938,0.0294765550643205,465.2677001953125,-0.2674610316753387,116864.84672113108,2,sac,hopper
1.060249090194702,275.342041015625,848.10107421875,628608.0,164.13385677337646,12.779513597488403,342.7734375,146.92208671569824,1694046466.5415418,505.7101745605469,0.5481109619140625,6403.715138690759,342.7734375,835328.0,476.6692504882813,-1560.314208984375,0.0008836725610308,505.7101745605469,-0.382562518119812,120726.34740624424,2,sac,hopper
1.048523187637329,190.8473663330078,1638.5965576171875,993630.5625,227.91417837142944,13.828036785125732,950.84375,209.6493694782257,1694046530.3218634,688.6162109375,0.5132997035980225,6593.111988696896,950.84375,1248896.0,2507.4306640625,-1761.4775390625,0.0003261958772782,688.6162109375,-0.8634666204452515,122076.46097786976,2,sac,hopper
1.0958025455474854,129.61044311523438,1679.4779052734375,1048576.0,290.71938395500183,14.923839330673218,979.546875,271.35448241233826,1694046593.127069,700.8737182617188,0.4480049312114715,6702.329520757857,979.546875,1662464.0,2685.9140625,-2058.375,0.000228397999308,700.8737182617188,-0.9426485300064088,116809.36544644416,2,sac,hopper
1.0213863849639893,141.9814453125,1772.61083984375,1048576.0,353.42431259155273,15.945225715637209,994.171875,333.033695936203,1694046655.8319976,779.4620361328125,0.3834455013275146,6705.143862445384,994.171875,2076032.0,2997.60693359375,-2328.828125,0.000646645843517,779.4620361328125,-1.0231716632843018,125319.8612046438,2,sac,hopper
1.0452702045440674,162.35049438476562,1876.1541748046875,1048576.0,416.12723541259766,16.990495920181274,923.421875,394.6869776248932,1694046718.5349205,953.80029296875,0.3836529850959778,6707.964096514036,923.421875,2489600.0,3210.92822265625,-2520.016357421875,-0.0002940265403594,953.80029296875,-1.0681898593902588,122456.37486226048,2,sac,hopper
1.0340604782104492,258.593505859375,1770.1846923828125,1048576.0,478.8313648700714,18.024556398391724,789.375,456.352742433548,1694046781.23905,981.6824340820312,0.4603640735149383,6706.606190376087,789.375,2903168.0,2747.658203125,-2537.495849609375,-0.0008381040534004,981.6824340820312,-0.8728611469268799,123783.8624502094,2,sac,hopper
1.0816750526428225,383.3313293457031,1994.1658935546875,1048576.0,541.636212348938,19.106231451034542,905.1484375,518.0715968608856,1694046844.0438974,1090.009033203125,0.5706794857978821,6700.83726986376,905.1484375,3316736.0,3610.84521484375,-2558.541015625,-0.0004895520978607,1090.009033203125,-0.991683840751648,118334.98395591324,2,sac,hopper
1.0391666889190674,431.3359069824219,1891.81103515625,1048576.0,604.4393405914307,20.145398139953613,911.8515625,579.8313176631927,1694046906.8470256,980.9386596679688,0.6114563345909119,6696.4033293452085,911.8515625,3730304.0,3412.556884765625,-2574.59912109375,-0.0002493697684258,980.9386596679688,-0.9791640639305116,123175.61885393434,2,sac,hopper
1.079458475112915,421.8481750488281,1912.54150390625,1048576.0,667.2442028522491,21.22485661506653,938.5859375,641.5524821281433,1694046969.651888,974.9473876953124,0.6458000540733337,6700.58647767172,938.5859375,4143872.0,3442.290283203125,-2605.72216796875,0.0003756804799195,974.9473876953124,-0.99180006980896,118577.97493007848,2,sac,hopper
1.050368309020996,432.3841857910156,2022.693115234375,1048576.0,730.2809083461761,22.275224924087524,954.8359375,703.534238576889,1694047032.6885934,1068.8504638671875,0.5883990526199341,6672.414976526033,954.8359375,4557440.0,3849.5869140625,-2585.191162109375,0.0009020881261676,1068.8504638671875,-0.9933109283447266,121862.01630483632,2,sac,hopper
1.1108574867248535,534.6758422851562,1905.9345703125,1048576.0,794.2162153720856,23.386082410812374,962.6328125,766.353497505188,1694047096.6239004,944.26123046875,0.57306307554245,6583.458752228213,962.6328125,4971008.0,3396.173095703125,-2616.906982421875,-0.0007052193395793,944.26123046875,-0.9595935940742492,115226.30178006271,2,sac,hopper
1.0829780101776123,586.3842163085938,1944.423828125,1048576.0,862.2710242271423,24.46906042098999,946.6796875,833.3204872608185,1694047164.6787093,998.6880493164062,0.6374515891075134,6175.699423091177,946.6796875,5384576.0,3650.31884765625,-2596.2626953125,0.0001295544207096,998.6880493164062,-0.9437814354896544,118192.612220268,2,sac,hopper
1.0812952518463137,470.3872985839844,1865.2822265625,1048576.0,925.1778235435486,25.550355672836304,855.8359375,895.1411037445068,1694047227.5855086,1010.3729248046876,0.599911630153656,6689.807114898665,855.8359375,5798144.0,3194.655517578125,-2585.50439453125,0.0009414293454028,1010.3729248046876,-0.9266120195388794,118376.5486636881,2,sac,hopper
