,_runtime,eval/episode_reward,eval/episode_x_velocity,training/entropy_loss,eval/avg_episode_length,eval/episode_reward_ctrl,eval/sps,eval/episode_y_velocity,eval/episode_x_position,training/sps,training/total_loss,training/policy_loss,eval/epoch_eval_time,eval/episode_distance_from_origin,training/v_loss,_timestamp,eval/walltime,training/walltime,eval/episode_forward_reward,eval/episode_y_position,_step,eval/episode_reward_fwd,environment,rl_algorithm,seed
0,16.958534479141235,-1.7180426120758057,-1.66538667678833,,1000,-0.052655257284641266,12288.919381282447,3.1440181732177734,972.4832763671875,,,,10.415887355804443,347.868408203125,,1694013876.0098076,10.415887355804443,,-1.66538667678833,58.6203498840332,0.0,-1.66538667678833,swimmer,ppo,4
1,40.59788990020752,89.50904846191406,89.56716918945312,-0.0009618944022804499,1000,-0.05812710523605347,67437.19886195916,8.554595947265625,2667.146728515625,135677.222426904,-0.007028231862932444,-0.008891063742339611,1.8980622291564941,2226.73974609375,0.0028247253503650427,1694013899.649163,12.313949584960938,21.73629403114319,89.56716918945312,227.94058227539062,2949120.0,89.56716918945312,swimmer,ppo,4
2,52.58564877510071,56.43913269042969,56.493751525878906,-0.0003023684548679739,1000,-0.054624803364276886,67443.76444281134,-0.8669823408126831,2238.10498046875,292451.8590699281,0.003986711148172617,-0.0020958115346729755,1.8978774547576904,2024.8687744140625,0.006384890992194414,1694013911.636922,14.211827039718628,31.820415258407593,56.493751525878906,82.86421203613281,5898240.0,56.493751525878906,swimmer,ppo,4
3,64.60610365867615,154.75210571289062,154.8296661376953,9.933955880114809e-05,1000,-0.07754520326852798,66526.74665096076,2.2941391468048096,3868.9873046875,292273.3821426541,0.0068677496165037155,-0.0018801991827785969,1.9240381717681885,3395.899658203125,0.008648608811199665,1694013923.6573768,16.135865211486816,41.91069436073303,154.8296661376953,90.32846069335938,8847360.0,154.8296661376953,swimmer,ppo,4
4,76.66620206832886,146.3743896484375,146.45199584960938,0.0005422459216788411,1000,-0.07760176062583923,64609.88294736193,-4.371519565582275,3820.78369140625,292779.50648279255,0.006461599841713905,-0.00046234935871325433,1.9811210632324219,3413.50341796875,0.006381703540682793,1694013935.7174752,18.11698627471924,51.98353052139282,146.45199584960938,38.178306579589844,11796480.0,146.45199584960938,swimmer,ppo,4
5,88.68611216545105,125.58139038085938,125.65290832519531,0.0008553186780773103,1000,-0.07151070237159729,66067.07703735189,-3.603145122528076,3568.80859375,292670.35224769166,0.007345317862927914,-0.0001972784084500745,1.937424898147583,3228.26611328125,0.006687277927994728,1694013947.7373853,20.05441117286682,62.060123443603516,125.65290832519531,-17.852922439575195,14745600.0,125.65290832519531,swimmer,ppo,4
6,100.70736956596375,131.0638427734375,131.13748168945312,0.0009895552648231387,1000,-0.0736413300037384,65917.30975029872,-5.999068260192871,3668.866943359375,292760.6998543073,0.004751454573124647,-0.0004734622489195317,1.9418268203735352,3317.5830078125,0.00423536216840148,1694013959.7586427,21.996237993240356,72.13360667228699,131.13748168945312,-49.68919372558594,17694720.0,131.13748168945312,swimmer,ppo,4
7,112.73348307609558,149.6370849609375,149.71620178222656,0.001322754891589284,1000,-0.07914289087057114,65998.99195184185,-0.2880154848098755,3891.85888671875,292558.94748364185,0.00777876703068614,7.212725904537365e-05,1.9394235610961914,3503.977783203125,0.006383884232491255,1694013971.7847562,23.935661554336548,82.21403670310974,149.71620178222656,5.627099990844727,20643840.0,149.71620178222656,swimmer,ppo,4
8,124.7706618309021,148.05807495117188,148.13558959960938,0.0017232723766937852,1000,-0.07752792537212372,65464.382349290245,-1.150417685508728,3877.89208984375,292694.35545560066,0.0069574317894876,0.0001308097707806155,1.9552617073059082,3487.802734375,0.005103349685668945,1694013983.821935,25.890923261642456,92.28980326652527,148.13558959960938,2.8217368125915527,23592960.0,148.13558959960938,swimmer,ppo,4
9,136.81914353370667,153.13754272460938,153.21636962890625,0.0017573490040376782,1000,-0.07883867621421814,65553.08445255202,5.851369857788086,3933.786865234375,292290.76556278346,0.005736078601330519,0.0005330614512786269,1.9526159763336182,3519.5185546875,0.003445668378844857,1694013995.8704166,27.843539237976074,102.37948226928711,153.21636962890625,78.52420043945312,26542080.0,153.21636962890625,swimmer,ppo,4
10,148.8277087211609,142.2657470703125,142.3384246826172,0.0022020915057510138,1000,-0.07268716394901276,66538.17439548175,9.218148231506348,3833.6376953125,292609.2401003465,0.008062762208282948,0.0003189530980307609,1.9237077236175537,3462.70751953125,0.005541717633605003,1694014007.8789818,29.767246961593628,112.45817971229553,142.3384246826172,117.36369323730469,29491200.0,142.3384246826172,swimmer,ppo,4
11,160.8093388080597,133.18753051757812,133.2596435546875,0.002127542858943343,1000,-0.0721421167254448,67658.51330477382,11.522868156433105,3683.3681640625,292462.6874692157,0.006371572148054838,0.0007691956707276404,1.8918535709381104,3337.4013671875,0.003474834142252803,1694014019.860612,31.65910053253174,122.54192757606506,133.2596435546875,170.56365966796875,32440320.0,133.2596435546875,swimmer,ppo,4
