eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_reward_fwd,eval/episode_forward_reward,_runtime,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
13.595367431640623,1000,12.29692554473877,1226.5186767578125,-0.1196934282779693,0,13.595367431640623,13.595367431640623,17.796114683151245,10409.10588051537,-702.2183227539062,1175.707763671875,13.475675582885742,12.29692554473877,-26.853853225708008,1694138419.5736537,,,,,,,,6,sac,swimmer
-6.902878761291504,1000,1.9176490306854248,825.3566284179688,-0.0673684552311897,421760,-6.902878761291504,-6.902878761291504,101.13714957237244,66748.39762219106,462.2603759765625,790.7078857421875,-6.970248222351074,14.214574575424194,16.254608154296875,1694138502.9146886,-24.527956008911133,0.050815250724554,215040.015625,0.0267147719860076,81.41905355453491,5482.718388415313,0.0873592644929885,6,sac,swimmer
96.38014221191406,1000,1.8793482780456543,2729.554931640625,-0.1315907537937164,835328,96.38014221191406,96.38014221191406,166.3463592529297,68108.71699263107,-1184.14697265625,2271.0087890625,96.24855041503906,16.09392285346985,-65.91350555419922,1694138568.1238985,-38.99650192260742,0.0252176690846681,628608.0,0.0625056773424148,144.74386548995972,6530.899774668642,-0.0001023795484798,6,sac,swimmer
92.48451232910156,1000,1.9129600524902344,2666.0419921875,-0.1153931245207786,1248896,92.48451232910156,92.48451232910156,231.25336456298828,66912.00886990473,-1262.6009521484375,2243.8056640625,92.36912536621094,18.006882905960083,-69.80000305175781,1694138633.0309036,-67.38912200927734,0.0467858090996742,993630.5625,0.1890325993299484,207.73290395736691,6565.713814062979,-6.36653057881631e-05,6,sac,swimmer
89.23057556152344,1000,1.9226324558258057,2594.2275390625,-0.1087032482028007,1662464,89.23057556152344,89.23057556152344,295.9663920402527,66575.38710123442,-1139.055908203125,2138.25048828125,89.12187194824219,19.92951536178589,-62.462432861328125,1694138697.743931,-95.52859497070312,0.057913638651371,1048576.0,0.2740657329559326,270.51815152168274,6587.025074263667,-1.707748742774129e-05,6,sac,swimmer
89.59065246582031,1000,1.945716381072998,2605.83837890625,-0.1069579795002937,2076032,89.59065246582031,89.59065246582031,363.5919411182404,65785.5385528554,-1193.4666748046875,2164.1240234375,89.48368835449219,21.875231742858887,-66.00377655029297,1694138765.36948,-116.62393951416016,0.0547764971852302,1048576.0,0.3029914498329162,336.1923065185547,6297.271735276962,4.783585245604627e-05,6,sac,swimmer
88.96121215820312,1000,1.9497101306915283,2571.53515625,-0.1071506142616272,2489600,88.96121215820312,88.96121215820312,433.1011517047882,65650.7846910559,-1038.2044677734375,2079.099853515625,88.85406494140625,23.82494187355041,-56.70961380004883,1694138834.8786907,-123.63175964355467,0.0448262393474578,1048576.0,0.1957028806209564,403.7461850643158,6122.046711497821,6.479545118054375e-05,6,sac,swimmer
85.1877212524414,1000,1.928349018096924,2520.1474609375,-0.1039742082357406,2903168,85.1877212524414,85.1877212524414,499.3702156543732,66378.02534642948,-1125.717041015625,2078.02783203125,85.083740234375,25.75329089164734,-60.984169006347656,1694138901.147755,-124.02603912353516,0.0419825986027717,1048576.0,0.1731669157743454,468.0811893939972,6428.351164487255,-1.2678527127718551e-05,6,sac,swimmer
78.8671646118164,1000,1.9427189826965328,2396.24658203125,-0.1029147654771804,3316736,78.8671646118164,78.8671646118164,566.9604668617249,65887.03829018719,-1020.17822265625,1921.94287109375,78.7642593383789,27.696009874343872,-55.58713150024414,1694138968.738006,-122.16667175292967,0.0439901128411293,1048576.0,0.1637391000986099,533.7227795124054,6300.395819997374,1.3884891814086586e-05,6,sac,swimmer
87.23333740234375,1000,1.9264917373657229,2592.6181640625,-0.1049727499485015,3730304,87.23333740234375,87.23333740234375,636.8216202259064,66442.01867952297,-1259.973876953125,2201.62744140625,87.12836456298828,29.622501611709595,-67.1393814086914,1694139038.5991592,-123.40614318847656,0.0463700294494628,1048576.0,0.1640596687793731,601.6518909931183,6088.229199309111,-1.6177047655219212e-05,6,sac,swimmer
89.65113830566406,1000,1.8768470287323,2629.84521484375,-0.1025504022836685,4143872,89.65113830566406,89.65113830566406,705.7088661193848,68199.48458263885,-1146.3388671875,2187.27294921875,89.548583984375,31.49934864044189,-59.44512176513672,1694139107.4864051,-126.21694946289062,0.0484257042407989,1048576.0,0.1791939735412597,668.6572654247284,6172.161614022671,-2.3924396373331547e-05,6,sac,swimmer
82.12760925292969,1000,1.9307959079742432,2501.79541015625,-0.0981535017490387,4557440,82.12760925292969,82.12760925292969,772.8045592308044,66293.90474226524,-1041.055908203125,2079.637451171875,82.02944946289062,33.43014454841614,-53.80313873291016,1694139174.5820982,-125.8673858642578,0.0512846261262893,1048576.0,0.2105344980955124,733.8172533512115,6346.962501997525,2.5299443223048e-05,6,sac,swimmer
83.1665267944336,1000,1.8344802856445312,2528.78564453125,-0.1007872372865676,4971008,83.1665267944336,83.1665267944336,842.621782541275,69774.53014984466,-1105.32666015625,2088.0390625,83.06573486328125,35.26462483406067,-56.48329925537109,1694139244.3993216,-123.41444396972656,0.0493036769330501,1048576.0,0.2113910317420959,801.7943003177643,6083.935952726676,7.929027560749091e-06,6,sac,swimmer
79.96475982666016,1000,1.8521640300750728,2481.1416015625,-0.0975165143609047,5384576,79.96475982666016,79.96475982666016,910.9667658805848,69108.34997417146,-1063.9771728515625,2033.58984375,79.86724090576172,37.11678886413574,-53.36492919921875,1694139312.744305,-120.263916015625,0.0491097271442413,1048576.0,0.2095614820718765,868.2817356586456,6220.24293582141,9.123666131927166e-06,6,sac,swimmer
85.81980895996094,1000,1.910472393035889,2550.01318359375,-0.103273257613182,5798144,85.81980895996094,85.81980895996094,979.4838242530824,66999.13616474619,-1091.7034912109375,2114.07275390625,85.71653747558594,39.02726125717163,-56.54095077514648,1694139381.2613633,-117.27207946777344,0.0489447936415672,1048576.0,0.199946716427803,934.8828761577606,6209.623392342592,-1.0442472557770088e-05,6,sac,swimmer
79.57344818115234,1000,1.8592426776885984,2464.9111328125,-0.1019377708435058,6211712,79.57344818115234,79.57344818115234,1047.341581106186,68845.23550154785,-1056.34619140625,2016.16845703125,79.47150421142578,40.88650393486023,-53.53849792480469,1694139449.11912,-112.74153900146484,0.0518660843372345,1048576.0,0.1944352686405182,1000.876223564148,6266.81349338512,6.016200131853111e-06,6,sac,swimmer
84.81864929199219,1000,1.8568115234375,2523.615234375,-0.1068515852093696,6625280,84.81864929199219,84.81864929199219,1114.8324720859528,68935.37571494313,-1099.3231201171875,2083.091552734375,84.7117919921875,42.74331545829773,-56.98339080810547,1694139516.610011,-108.75371551513672,0.0528463572263717,1048576.0,0.1875291019678115,1066.5051515102386,6301.611392154927,-5.23121161677409e-06,6,sac,swimmer
81.3963623046875,1000,1.8532381057739256,2476.112060546875,-0.1045967191457748,7038848,81.3963623046875,81.3963623046875,1182.285826921463,69068.29705325224,-1086.65087890625,2031.498291015625,81.29176330566406,44.596553564071655,-56.06991195678711,1694139584.063366,-107.6128921508789,0.0513411276042461,1048576.0,0.1709459573030471,1132.0999236106873,6304.892703441096,1.909736602101475e-05,6,sac,swimmer
71.9767837524414,1000,1.885436534881592,2320.387939453125,-0.0988702550530433,7452416,71.9767837524414,71.9767837524414,1249.6109783649445,67888.78736140465,-958.8402099609376,1824.494873046875,71.87791442871094,46.48199009895325,-48.94256591796875,1694139651.3885174,-108.3452377319336,0.0474474877119064,1048576.0,0.1559120118618011,1197.5343689918518,6320.340878430468,2.135648173862137e-05,6,sac,swimmer
75.19145202636719,1000,1.8603863716125488,2383.79736328125,-0.1006660014390945,7865984,75.19145202636719,75.19145202636719,1317.0971245765686,68802.91210102338,-955.037353515625,1877.232177734375,75.09078979492188,48.3423764705658,-47.94791030883789,1694139718.8746636,-108.30662536621094,0.0450735203921794,1048576.0,0.1532476097345352,1263.1549606323242,6302.411935965024,1.900027018564288e-05,6,sac,swimmer
