eval/avg_episode_length,eval/epoch_eval_time,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
9.9453125,8.452986717224121,0,13.145468711853027,15142.576734349106,92.59992980957033,8.452986717224121,1694092097.9992018,,,,,,,,8,sac,inverted_double_pendulum
1000.0,1.6316750049591064,421760,93.2302074432373,78446.99441431228,9470.9443359375,10.084661722183228,1694092178.0839405,-4823.1953125,10.86790657043457,215040.015625,601.6930541992188,78.45011353492737,5637.815562425148,-0.0627854019403457,8,sac,inverted_double_pendulum
1000.0,1.6470046043395996,835328,160.8696472644806,77716.8440590512,9502.3046875,11.731666326522827,1694092245.7233803,-10995.939453125,6.509472370147705,628608.0,765.8771362304688,144.43866157531738,6267.2692805252345,0.0142524959519505,8,sac,inverted_double_pendulum
1000.0,1.572880744934082,1248896,227.6633832454681,81379.3419572724,9502.505859375,13.30454707145691,1694092312.5171163,-13419.8134765625,4.16770076751709,993630.5625,584.100830078125,209.65547513961792,6341.432176722993,0.0064329728484153,8,sac,inverted_double_pendulum
1000.0,1.6102526187896729,1662464,297.44253516197205,79490.63302639412,9498.12109375,14.914799690246582,1694092382.2962682,-14716.4150390625,1.5406709909439087,1048576.0,50.938236236572266,277.8203284740448,6067.17362056035,0.0039743739180266,8,sac,inverted_double_pendulum
1000.0,1.6167736053466797,2076032,366.2906222343445,79170.02082215052,9452.787109375,16.53157329559326,1694092451.1443553,-15250.373046875,1.0149991512298584,1048576.0,93.36681365966795,345.0477092266083,6151.779161561788,-0.0058284970000386,8,sac,inverted_double_pendulum
1000.0,1.6697981357574463,2489600,434.8279962539673,76655.97251486762,9474.716796875,18.201371431350708,1694092519.6817293,-15328.87109375,2.429041147232056,1048576.0,457.9669799804688,411.9110686779022,6185.271027269579,0.0007216400699689,8,sac,inverted_double_pendulum
1000.0,1.5503642559051514,2903168,502.21582531929016,82561.24295465622,9505.58203125,19.75173568725586,1694092587.0695584,-15173.1201171875,2.3336968421936035,1048576.0,445.2325439453125,477.7446591854096,6282.0210292622405,0.0002665058418642,8,sac,inverted_double_pendulum
1000.0,1.634854793548584,3316736,567.6694252490997,78294.41520134379,9469.5791015625,21.386590480804443,1694092652.5231583,-15220.861328125,2.184406280517578,1048576.0,263.44024658203125,541.5599555969238,6480.703267960992,0.0056337844580411,8,sac,inverted_double_pendulum
997.40625,1.601307392120361,3730304,637.034158706665,79934.68376518863,9317.095703125,22.987897872924805,1694092721.8878918,-15514.8984375,0.551394522190094,1048576.0,24.29717063903809,609.3199830055237,6103.421380073283,-0.0033121679443866,8,sac,inverted_double_pendulum
1000.0,1.529921293258667,4143872,701.5871784687042,83664.43461112007,9478.19921875,24.51781916618347,1694092786.4409115,-15559.771484375,1.3509293794631958,1048576.0,169.15785217285156,672.3394591808319,6562.542647125982,-0.0030588931404054,8,sac,inverted_double_pendulum
1000.0,2.1005356311798096,4557440,771.2612910270691,60936.83825211103,9498.115234375,26.61835479736328,1694092856.115024,-15488.4501953125,1.0352596044540403,1048576.0,131.07174682617188,739.9083161354065,6120.689599322878,0.0007581809768453,8,sac,inverted_double_pendulum
1000.0,1.7486445903778076,4971008,846.459899187088,73199.55164379324,9506.029296875,28.36699938774109,1694092931.3136322,-15526.5322265625,0.826896071434021,1048576.0,84.74275207519531,813.3537378311157,5630.956844572943,0.0018474244279786,8,sac,inverted_double_pendulum
1000.0,1.705744981765747,5384576,919.32470870018,75040.52561684656,9494.451171875,30.07274436950684,1694093004.1784418,-15651.8662109375,0.2817263305187225,1048576.0,11.51308822631836,884.5094003677368,5812.158656904535,0.0006093549891375,8,sac,inverted_double_pendulum
1000.0,1.7031853199005127,5798144,990.536784172058,75153.30158404418,9501.1142578125,31.77592968940735,1694093075.3905172,-15713.3720703125,0.1796983480453491,1048576.0,5.299149990081787,954.014405488968,5950.190195348551,0.0005386216798797,8,sac,inverted_double_pendulum
1000.0,1.691526174545288,6211712,1059.370901346207,75671.30909718772,9501.037109375,33.46745586395264,1694093144.2246344,-15669.98046875,1.7390992641448977,1048576.0,1050.6566162109375,1021.1522772312164,6159.980786816479,-0.0300490316003561,8,sac,inverted_double_pendulum
1000.0,1.66961932182312,6625280,1131.0008521080017,76664.18226415348,9499.884765625,35.13707518577576,1694093215.8545852,-15719.673828125,3.569481134414673,1048576.0,491.4506530761719,1091.108927488327,5911.775342015661,0.0004304701869841,8,sac,inverted_double_pendulum
1000.0,1.667128324508667,7038848,1200.5059430599213,76778.7326975708,9475.76953125,36.80420351028442,1694093285.359676,-16023.2705078125,3.397020101547241,1048576.0,564.6376953125,1158.9433534145355,6096.727352714485,-0.0136931911110877,8,sac,inverted_double_pendulum
1000.0,1.5994141101837158,7452416,1268.83473443985,80029.30522183361,9198.2265625,38.40361762046814,1694093353.6884675,-15958.619140625,3.9082376956939697,1048576.0,507.1999206542969,1225.6692624092102,6198.012229897181,0.0060799252241849,8,sac,inverted_double_pendulum
1000.0,1.6780884265899658,7865984,1336.3331067562103,76277.267617004,9341.158203125,40.081706047058105,1694093421.1868398,-15663.3818359375,1.8480623960494995,1048576.0,276.9466857910156,1291.4860999584198,6283.620049212872,-0.0003789694164879,8,sac,inverted_double_pendulum
