eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
3.2544844150543213,20.3984375,3.2544844150543213,11.616517782211304,0.1814623326063156,-0.0182122997939586,0,16.287776708602905,11018.79258481487,23.63471031188965,20.3984375,11.616517782211304,1694111089.2535198,,,,,,,8,ppo,hopper
107.6895751953125,94.4453125,107.6895751953125,1.115523099899292,32.325443267822266,-0.0880239754915237,3932160,35.30306529998779,114744.37419678326,202.046875,94.4453125,12.732040882110596,1694111108.2688084,-0.0008167290943674,1553.809814453125,1553.8076171875,-0.001338742673397,17.895582675933838,219727.96701881124,8,ppo,hopper
132.394775390625,100.5,132.394775390625,1.1119413375854492,39.60586929321289,-0.095364898443222,7864320,41.39907717704773,115113.98638884004,232.7994079589844,100.5,13.843982219696043,1694111114.3648202,-0.0135676329955458,325.1866455078125,325.1730651855469,1.0912902325799225e-05,22.87447023391724,789766.7810744144,8,ppo,hopper
138.4598388671875,103.4609375,138.4598388671875,1.1090643405914309,42.66423797607422,-0.0986716076731681,11796480,47.49095153808594,115412.60079802174,241.82208251953125,103.4609375,14.953046560287476,1694111120.4566946,-0.0050565646961331,115.3100814819336,115.30531311035156,0.0002911106566898,27.85215377807617,789957.81172433,8,ppo,hopper
158.14910888671875,108.859375,158.14910888671875,1.1226794719696045,50.21720504760742,-0.1097197607159614,15728640,53.5960578918457,114012.95133279634,266.8987731933594,108.859375,16.07572603225708,1694111126.561801,-0.0105750737711787,59.0849723815918,59.07502365112305,0.0006219052593223,32.829121351242065,790071.4525850764,8,ppo,hopper
226.64340209960935,126.4296875,226.64340209960935,1.0927860736846924,80.40135192871094,-0.1437923312187194,19660800,59.6749439239502,117131.80015957318,352.92926025390625,126.4296875,17.168512105941772,1694111132.640687,-0.0118541102856397,299.99224853515625,299.981689453125,0.0012914617545902,37.8096661567688,789503.9907354356,8,ppo,hopper
315.34930419921875,143.84375,315.34930419921875,1.0844013690948486,121.74291229248048,-0.1798968166112899,23592960,65.74112343788147,118037.47546615676,459.01318359375,143.84375,18.25291347503662,1694111138.7068665,-0.0083357375115156,319.5929870605469,319.5867919921875,0.0021174491848796,42.78619265556336,790141.4773843708,8,ppo,hopper
377.0828857421875,151.78125,377.0828857421875,1.0772409439086914,149.50851440429688,-0.2015982866287231,27525120,71.80006670951843,118822.07107312612,528.6625366210938,151.78125,19.330154418945312,1694111144.7658098,-0.001533810282126,392.5525817871094,392.5539245605469,0.0028749261982738,47.76273274421692,790139.3196781967,8,ppo,hopper
452.7171020507813,159.703125,452.7171020507813,1.067979335784912,182.4994659423828,-0.2207365781068802,31457280,77.84782099723816,119852.5062340521,612.199462890625,159.703125,20.398133754730225,1694111150.813564,-0.0021558310836553,295.0900573730469,295.0914306640625,0.0035276459529995,52.73734045028687,790446.2486965623,8,ppo,hopper
506.47698974609375,163.9609375,506.47698974609375,1.0901193618774414,204.93304443359372,-0.2300290316343307,35389440,83.91693544387817,117418.33461205017,670.2078857421875,163.9609375,21.488253116607662,1694111156.8826785,-0.0031433776021003,254.4236297607422,254.42431640625,0.0038288789801299,57.711137771606445,790575.0367320502,8,ppo,hopper
