eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_run,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
-88.5070571899414,1000,22.55831217765808,-5120.1982421875,-399.4803771972656,0,30.1365270614624,5674.183378257002,-487.98736572265625,-88.5070571899414,22.55831217765808,1694125226.958392,,,,,,,5,ppo,halfcheetah
534.554931640625,1000,5.218186378479004,14576.0234375,-177.12020874023438,2949120,69.50308680534363,24529.59528772321,357.43463134765625,534.554931640625,27.776498556137085,1694125266.324952,0.0253620408475399,4.755547523498535,4.777419090270996,-0.0034902328625321,34.144471168518066,86371.81655105414,5,ppo,halfcheetah
2197.669921875,1000,5.302426099777222,60787.44921875,-202.2391662597656,5898240,91.84456396102904,24139.89324723976,1995.4306640625,2197.669921875,33.07892465591431,1694125288.666429,-0.0079359645023942,6.63554573059082,6.625510215759277,-0.0020994800142943,51.17874717712402,173128.57901974014,5,ppo,halfcheetah
3856.22314453125,1000,5.290131807327271,101813.1171875,-218.37913513183597,8847360,114.18583178520204,24195.994478381315,3637.843994140625,3856.22314453125,38.36905646324158,1694125311.0076969,-0.0058021745644509,15.144197463989258,15.137946128845217,-0.0004484008823055,68.22513556480408,173005.56181926603,5,ppo,halfcheetah
4512.5126953125,1000,5.2942774295806885,119419.921875,-224.08932495117188,11796480,136.52834582328796,24177.04808683169,4288.42333984375,4512.5126953125,43.663333892822266,1694125333.350211,-0.0039900168776512,16.197994232177734,16.194698333740234,0.0006944077322259,85.26794075965881,173041.93566035398,5,ppo,halfcheetah
5052.69091796875,1000,5.384426593780518,133962.4375,-226.3580322265625,14745600,158.96830368041992,23772.262054394272,4826.33203125,5052.69091796875,49.04776048660278,1694125355.7901688,-0.0034594766329973,16.77212905883789,16.770259857177734,0.0015923000173643,102.31737661361694,172974.63829662986,5,ppo,halfcheetah
5340.07177734375,1000,5.3770081996917725,140258.21875,-230.036376953125,17694720,181.50900411605835,23805.05947663189,5110.03515625,5340.07177734375,54.42476868629456,1694125378.3308692,-0.002023531589657,17.02059555053711,17.020999908447266,0.0024254291784018,119.4753851890564,171880.0866099035,5,ppo,halfcheetah
5919.982421875,1000,5.261417388916016,152529.921875,-235.68911743164065,20643840,203.84802317619324,24328.045189809814,5684.2939453125,5919.982421875,59.68618607521057,1694125400.6698885,-0.0028855588752776,16.635868072509766,16.636186599731445,0.0032044679392129,136.54792714118958,172740.53320639307,5,ppo,halfcheetah
6280.845703125,1000,5.238614559173584,160116.0625,-237.17263793945312,23592960,226.1904842853546,24433.941179324444,6043.673828125,6280.845703125,64.92480063438416,1694125423.0123494,-0.0021797788795083,17.100557327270508,17.10232925415039,0.0039518028497695,153.64696311950684,172472.88114602977,5,ppo,halfcheetah
6174.71484375,1000,5.262589693069458,158821.09375,-236.56243896484372,26542080,248.52955985069275,24322.625829744808,5938.15234375,6174.71484375,70.18739032745361,1694125445.351425,-0.0020394488237798,16.639684677124023,16.642107009887695,0.0044611846096813,170.7187261581421,172748.41463800904,5,ppo,halfcheetah
