eval/avg_episode_length,eval/episode_reward_dist,eval/epoch_eval_time,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
1000,-176.06182861328125,9.87740397453308,-654.73388671875,0,15.4608051776886,12958.87060304737,-830.7957763671875,9.87740397453308,1694105838.1018505,,,,,,,,6,sac,reacher
1000,-97.0731964111328,0.7042827606201172,-60.93685150146485,421760,93.50033187866212,181745.1841179481,-158.01004028320312,10.581686735153198,1694105916.141377,241.75051879882807,0.2505046129226684,215040.015625,1.7261663675308228,77.33225631713867,5760.009337628979,0.0341750383377075,6,sac,reacher
1000,-71.12645721435547,0.7464678287506104,-56.39013671875,835328,154.71591997146606,171474.23515121627,-127.5165786743164,11.328154563903809,1694105977.356965,420.9444885253906,0.2381407469511032,628608.0,4.002649784088135,137.79778170585632,6839.732183608351,-1.8482656741980463e-05,6,sac,reacher
1000,-62.73283767700195,0.7064497470855713,-52.66767883300781,1248896,215.23193097114563,181187.6931488172,-115.40050506591795,12.03460431098938,1694106037.872976,438.517822265625,0.2280270457267761,993630.5625,3.271064758300781,197.60354042053223,6915.186913238063,5.431143654277548e-05,6,sac,reacher
1000,-42.56866455078125,0.7115640640258789,-50.19707107543945,1662464,277.2220537662506,179885.41927736357,-92.76573181152344,12.74616837501526,1694106099.8630989,380.7074279785156,0.2232158333063125,1048576.0,0.764376163482666,258.8783059120178,6749.40159595498,2.75030424745637e-06,6,sac,reacher
1000,-36.63101196289063,0.7081804275512695,-60.86857223510742,2076032,339.00117540359497,180744.8992096485,-97.49957275390624,13.454348802566528,1694106161.6422205,320.0950622558594,0.2252462059259414,1048576.0,0.5875216722488403,319.94530391693115,6772.365000924478,-3.621235919126775e-06,6,sac,reacher
1000,-59.95641326904297,0.7093267440795898,-104.50338745117188,2489600,400.66737151145935,180452.80411087643,-164.45977783203125,14.163675546646118,1694106223.3084166,299.2625732421875,0.2678085565567016,1048576.0,14.24228858947754,380.8982989788056,6785.031639219374,-0.0004550513694994,6,sac,reacher
1000,-49.13836288452149,0.7108657360076904,-143.47348022460938,2903168,462.3384029865265,180062.13201224717,-192.61184692382807,14.874541282653809,1694106284.979448,408.7263488769531,0.3888913989067077,1048576.0,24.82685661315918,441.8546862602234,6784.654052588078,0.0001749567745719,6,sac,reacher
1000,-37.322113037109375,0.711292028427124,-74.0264892578125,3316736,524.240903377533,179954.2169522772,-111.34859466552734,15.585833311080933,1694106346.8819485,448.2178955078125,0.3336282968521118,1048576.0,19.26368904113769,503.0420303344727,6759.04480341794,0.000181543175131,6,sac,reacher
1000,-36.48569488525391,0.7313141822814941,-67.23320007324219,3730304,586.3635768890381,175027.37277797086,-103.71890258789062,16.317147493362427,1694106409.004622,438.4552612304688,0.283621072769165,1048576.0,6.752371311187744,564.429584980011,6737.000722508145,0.0001177346493932,6,sac,reacher
1000,-35.10050964355469,0.7480716705322266,-61.610050201416016,4143872,646.9687490463257,171106.59986486658,-96.7105712890625,17.065219163894653,1694106469.609794,372.3896789550781,0.2585570514202118,1048576.0,2.145148515701294,624.2829084396362,6909.691494056752,5.9475238231243566e-05,6,sac,reacher
1000,-36.84032440185547,0.6916065216064453,-62.52130126953125,4557440,707.5240218639374,185076.33459367184,-99.3616180419922,17.7568256855011,1694106530.165067,319.3018493652344,0.2439282536506652,1048576.0,0.959114134311676,684.1416623592377,6909.064638323057,2.193226464441977e-05,6,sac,reacher
