eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
27.660240173339844,981.4140625,27.660240173339844,14.513386726379396,870.4176635742188,-2120.4521484375,0,27.660240173339844,20.69902729988098,-1.3829869031906128,8819.443897773937,873.3410034179688,2896.7646484375,-1112.760498046875,981.4140625,14.513386726379396,20.63565826416016,1694685923.8104682,,,,,,,,9,sac,miniant
3387.325439453125,995.609375,3387.325439453125,2.3890299797058105,84105.875,-1462.436767578125,421760,3387.325439453125,108.8664755821228,-0.9521785974502563,53578.23095035507,-11941.087890625,85043.7265625,2919.5458984375,995.609375,16.902416706085205,-475.158935546875,1694686011.9779165,-1141.139892578125,0.4263550043106079,215040.015625,265.25469970703125,85.77322340011597,5262.488836735347,0.213392898440361,9,sac,miniant
3862.685546875,1000.0,3862.685546875,2.4146721363067627,95816.1328125,-1481.6160888671875,835328,3862.685546875,177.8270013332367,-0.904208779335022,53009.26700374975,-2485.04931640625,95943.5859375,3380.16552734375,1000.0,19.317088842391968,-98.68231201171876,1694686080.9384422,-2779.072509765625,0.583945095539093,628608.0,433.0135498046875,152.31344771385193,6215.308172843456,-4.29758529207902e-06,9,sac,miniant
3917.3515625,993.3046875,3917.3515625,2.372718811035156,96705.453125,-1479.0321044921875,1248896,3917.3515625,246.392213344574,-0.8867800831794739,53946.552539092016,3106.097412109375,96849.3671875,3430.7373046875,993.3046875,21.689807653427124,132.21385192871094,1694686149.5036542,-3512.349609375,0.5929664969444275,993630.5625,452.5363464355469,218.5003809928894,6248.484096648484,-0.0004343448090367,9,sac,miniant
4308.15234375,994.3984375,4308.15234375,2.386549949645996,105991.34375,-1364.056396484375,1662464,4308.15234375,315.5231394767761,-0.8764752745628357,53633.90781700866,-2721.672607421875,106097.390625,3937.618408203125,994.3984375,24.07635760307312,-115.3094482421875,1694686218.6345804,-3966.357421875,0.63438481092453,1048576.0,405.3121948242188,285.23921155929565,6196.812207976778,-6.080264211050235e-05,9,sac,miniant
4394.642578125,1000.0,4394.642578125,2.3851847648620605,108447.03125,-1304.876953125,2076032,4394.642578125,384.66304302215576,-0.887880802154541,53664.60573019904,-4895.4814453125,108615.6875,4088.87744140625,1000.0,26.46154236793518,-204.92691040039065,1694686287.774484,-4364.42724609375,0.6636162400245667,1048576.0,369.1973876953125,351.98796010017395,6195.8914442676405,9.578140634403098e-06,9,sac,miniant
4587.43212890625,1000.0,4587.43212890625,2.4429690837860107,113233.765625,-1304.4085693359375,2489600,4587.43212890625,453.88113594055176,-0.9045619964599608,52395.259870268594,-6.273914337158203,113287.921875,4282.1181640625,1000.0,28.90451145172119,-6.238304615020752,1694686356.9925768,-4771.01953125,0.6863025426864624,1048576.0,333.9812927246094,418.757075548172,6194.00148144991,-0.0002873247431125,9,sac,miniant
4687.1943359375,995.203125,4687.1943359375,2.448730230331421,115487.375,-1176.13134765625,2903168,4687.1943359375,523.1059348583221,-0.8277575969696045,52271.98913727461,-2120.351318359375,115560.3203125,4505.4384765625,995.203125,31.35324168205261,-101.59974670410156,1694686426.2173758,-5172.0849609375,0.7053282856941223,1048576.0,296.08807373046875,485.52768635749817,6193.862763679181,-7.202100823633373e-05,9,sac,miniant
675.55712890625,676.5625,675.55712890625,2.396876573562622,18557.50390625,-1657.3856201171875,3316736,675.55712890625,592.2292506694794,-0.3676169514656067,53402.83325884648,-2140.84326171875,18799.361328125,-305.63360595703125,676.5625,33.750118255615234,-73.5306396484375,1694686495.3406916,-5753.61083984375,0.7222491502761841,1048576.0,682.1905517578125,552.2482709884644,6198.506836944829,-0.0042105186730623,9,sac,miniant
4134.7119140625,1000.0,4134.7119140625,2.410140037536621,101795.015625,-1451.5543212890625,3730304,4134.7119140625,662.1520335674286,-0.9401756525039672,53108.94720077239,9806.544921875,102333.6484375,3682.217529296875,1000.0,36.160258293151855,397.75396728515625,1694686565.2634745,-4876.787109375,1.315715789794922,1048576.0,2976.310302734375,619.7547500133514,6126.345292687138,-0.0035342385526746,9,sac,miniant
4202.07373046875,982.8515625,4202.07373046875,2.382983922958374,103374.3828125,-1360.326171875,4143872,4202.07373046875,732.2735903263092,-0.855696976184845,53714.168512347074,11145.787109375,104036.875,3823.7431640625,982.8515625,38.54324221611023,449.207763671875,1694686635.3850312,-3492.68701171875,1.0844218730926514,1048576.0,1897.9095458984373,687.4866030216217,6105.960218591717,0.0032606122549623,9,sac,miniant
4680.7451171875,1000.0,4680.7451171875,2.3836796283721924,115040.3515625,-1334.464599609375,4557440,4680.7451171875,801.3904981613159,-0.9438762068748474,53698.49138972204,8685.072265625,115426.875,4345.33642578125,1000.0,40.92692184448242,334.7120056152344,1694686704.501939,-3767.403564453125,0.8734058141708374,1048576.0,897.0524291992188,754.2141935825348,6197.856037113605,0.0027381058316677,9,sac,miniant
4742.1767578125,982.1015625,4742.1767578125,2.364540100097656,115856.59375,-1272.0926513671875,4971008,4742.1767578125,870.2068846225739,-0.8849579691886902,54133.148342340886,5064.294921875,116032.8203125,4451.30078125,982.1015625,43.29146194458008,203.9368896484375,1694686773.3183255,-4835.220703125,0.7798353433609009,1048576.0,384.2634887695313,820.6605880260468,6224.08489525472,0.000492131744977,9,sac,miniant
