,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
10,5502.4189453125,995.3984375,5502.4189453125,2.433603048324585,135001.3125,-742.8140869140625,29491200,5502.4189453125,130.54104089736938,-0.8586989641189575,52596.90979106952,-3060.953857421875,135106.9375,5754.14404296875,995.3984375,38.473297119140625,-120.47781372070312,1694095732.349789,-0.003001242410391569,305.2526550292969,305.31787109375,0.06818585842847824,84.4974730014801,416371.850350315,9,ppo,ant
11,5844.7021484375,1000.0,5844.7021484375,2.4320411682128906,143409.765625,-730.1964111328125,32440320,5844.7021484375,140.066636800766,-0.8540412187576294,52630.688029864556,-5613.4921875,143590.859375,6113.65234375,1000.0,40.905338287353516,-221.85125732421875,1694095741.8753848,-0.002622846979647875,231.96885681152344,232.042724609375,0.07650475949048996,91.58496975898743,416101.7776658859,9,ppo,ant
12,5977.96826171875,979.46875,5977.96826171875,2.440371513366699,146092.3125,-686.3106689453125,35389440,5977.96826171875,149.58928847312927,-0.8129822611808777,52451.03022179322,-3914.73291015625,146191.125,6270.3134765625,979.46875,43.345709800720215,-158.66368103027344,1694095751.3980365,-0.0017659113509580493,168.556396484375,168.63827514648438,0.08365426957607269,98.66116428375244,416766.3833546088,9,ppo,ant
13,6133.142578125,974.6796875,6133.142578125,2.4317119121551514,149240.890625,-630.5769653320312,38338560,6133.142578125,159.1127634048462,-0.7727776169776917,52637.81427404266,-1605.6431884765625,149304.5625,6476.47216796875,974.6796875,45.777421712875366,-47.96434783935547,1694095760.9215114,-0.001046320074237883,183.9844512939453,184.0728302001953,0.08943520486354828,105.74768161773682,416159.2868554892,9,ppo,ant
14,6537.0859375,996.1484375,6537.0859375,2.435930013656616,159328.640625,-641.34033203125,41287680,6537.0859375,168.63545322418213,-0.775239109992981,52546.665660503524,1942.793212890625,159385.96875,6891.1181640625,996.1484375,48.21335172653198,96.46766662597656,1694095770.4442012,-0.0013395420974120498,171.34698486328125,171.4398651123047,0.09424049407243729,112.82800483703613,416523.357572347,9,ppo,ant
15,6648.79248046875,986.234375,6648.79248046875,2.431222677230835,161760.390625,-597.3359985351562,44236800,6648.79248046875,178.15870308876038,-0.7323623895645142,52648.40658108377,253.83218383789062,161820.25,7036.958984375,986.234375,50.64457440376282,28.110153198242188,1694095779.967451,-0.001586482161656022,115.0048599243164,115.10196685791016,0.09870708733797073,119.91400003433228,416189.95185394963,9,ppo,ant
16,6945.57568359375,1000.0,6945.57568359375,2.4353742599487305,169524.65625,-604.8590698242188,47185920,6945.57568359375,187.68173837661743,-0.7355266809463501,52558.656837694696,3942.810546875,169611.453125,7339.98095703125,1000.0,53.07994866371155,171.47256469726562,1694095789.4904864,-0.000724499230273068,93.09171295166016,93.19390869140625,0.10291213542222977,126.9952347278595,416469.743997571,9,ppo,ant
17,7011.0712890625,989.4765625,7011.0712890625,2.4313714504241943,170595.46875,-590.3960571289062,50135040,7011.0712890625,197.2032299041748,-0.710523784160614,52645.185077610506,7822.5380859375,170820.34375,7409.44091796875,989.4765625,55.51132011413574,348.31085205078125,1694095799.011978,0.0006774612702429295,99.5654525756836,99.67431640625,0.10818944871425629,134.07929468154907,416303.64780637075,9,ppo,ant
18,7230.19482421875,1000.0,7230.19482421875,2.4367880821228027,176270.90625,-584.6345825195312,53084160,7230.19482421875,206.72445631027222,-0.6835684180259705,52528.16235398405,6868.8125,176438.0,7644.87646484375,1000.0,57.948108196258545,304.8138427734375,1694095808.5332043,0.0007344288751482964,64.18582153320312,64.2973403930664,0.11078173667192459,141.15775513648987,416632.96966524713,9,ppo,ant
19,7298.4619140625,994.8359375,7298.4619140625,2.4303157329559326,177500.484375,-576.2136840820312,56033280,7298.4619140625,216.2448387145996,-0.6563262343406677,52668.053892864686,7374.251953125,177682.84375,7716.427734375,994.8359375,60.37842392921448,312.3115234375,1694095818.0535867,0.001623570336960256,97.10310363769531,97.2170181274414,0.11228307336568832,148.24189734458923,416298.8140791759,9,ppo,ant
