,training/alpha_loss,training/critic_loss,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_forward,training/sps,training/walltime,_step,training/buffer_current_size,_timestamp,eval/walltime,training/alpha,eval/episode_reward,eval/sps,_runtime,training/actor_loss,eval/episode_reward_healthy,eval/avg_episode_length,eval/episode_x_velocity,eval/episode_reward_ctrl
0,,,11.009970664978027,-1.0246014595031738,-12.948698043823242,,,0.0,,1694055389.654199,11.009970664978027,,20.60901641845703,11625.825707888518,14.992124795913696,,33.671875,33.671875,-12.948698043823242,-0.11416156589984894
1,0.1354881376028061,384.7001953125,1.0485832691192627,107.30854797363281,-3.0912349224090576,5403.133148528559,84.65516376495361,421760.0,215040.015625,1694055475.362146,12.05855393409729,0.5305750966072083,821.1870727539062,122069.46626900803,100.70007181167603,-966.1767578125,826.0390625,826.0390625,-3.0912349224090576,-1.760776400566101
2,0.0015438254922628403,364.5393371582031,1.091273307800293,1711.717041015625,330.5275573730469,6472.064684219564,148.55563759803772,835328.0,628608.0,1694055540.3592417,13.149827241897583,0.3900131285190582,1309.75830078125,117294.17285758855,165.697167634964,-1801.7169189453125,981.5859375,981.5859375,330.5275573730469,-2.3551833629608154
3,0.001561582088470459,273.02667236328125,1.0460548400878906,2489.497314453125,652.020263671875,6342.909967613468,213.75725674629211,1248896.0,993630.5625,1694055606.6114404,14.195882081985474,0.27175405621528625,1639.300048828125,122364.52152857043,231.94936633110046,-2163.005859375,989.625,989.625,652.020263671875,-2.345198154449463
4,-0.0006384074804373085,350.2200012207031,1.0867228507995605,3747.62158203125,1016.0716552734375,6180.780150056748,280.6691982746124,1662464.0,1048576.0,1694055674.6148453,15.282604932785034,0.2592434287071228,2010.9613037109375,117785.32116613128,299.9527711868286,-2740.48291015625,997.171875,997.171875,1016.0716552734375,-2.2823619842529297
5,0.00023081265680957586,490.36151123046875,1.1030466556549072,5077.83935546875,1375.555908203125,6192.655991065536,347.45282077789307,2076032.0,1048576.0,1694055742.5063481,16.38565158843994,0.2708708643913269,2321.484130859375,116042.23569673316,367.84427404403687,-3156.1201171875,948.28125,948.28125,1375.555908203125,-2.3532066345214844
6,-0.0005662177572958171,491.53607177734375,1.1382973194122314,5645.9990234375,1492.5198974609375,6199.359738881439,414.16422605514526,2489600.0,1048576.0,1694055810.3609853,17.523948907852173,0.27938830852508545,2489.99169921875,112448.65275277445,435.69891119003296,-3412.711181640625,1000.0,1000.0,1492.5198974609375,-2.5283761024475098
7,-0.0008828518912196159,421.62579345703125,1.0957262516021729,6185.3876953125,1580.520751953125,6187.2664296270395,481.00602197647095,2903168.0,1048576.0,1694055878.303472,18.619675159454346,0.3014928996562958,2573.22412109375,116817.49872546922,503.64139795303345,-3682.94970703125,995.1796875,995.1796875,1580.520751953125,-2.476161479949951
8,0.0005547000910155475,345.4073181152344,1.1214263439178467,7310.6806640625,1984.273681640625,6209.782913127251,547.6054515838623,3316736.0,1048576.0,1694055946.0295308,19.741101503372192,0.3351380228996277,2981.594970703125,114140.35410726628,571.3674566745758,-3985.436767578125,1000.0,1000.0,1984.273681640625,-2.678745746612549
9,-0.0002699349424801767,230.98016357421875,1.05051589012146,8144.75048828125,2218.7763671875,6190.1851175014335,614.4157314300537,3730304.0,1048576.0,1694056013.895035,20.791617393493652,0.33369868993759155,3197.97900390625,121844.89659190278,639.2329609394073,-4375.232421875,981.9375,981.9375,2218.7763671875,-2.7349939346313477
10,-0.000917637487873435,421.05108642578125,1.0472431182861328,8273.630859375,2253.653076171875,6182.616414445859,681.3077998161316,4143872.0,1048576.0,1694056081.8389344,21.838860511779785,0.41515183448791504,3248.593505859375,122225.67784401255,707.176860332489,-4713.03271484375,997.5859375,997.5859375,2253.653076171875,-2.64560604095459
11,-0.0011039356468245387,471.90570068359375,1.0474348068237305,9071.748046875,2545.72509765625,6186.388588761451,748.1590805053711,4557440.0,1048576.0,1694056149.7421458,22.886295318603516,0.447488009929657,3503.954345703125,122203.30961518326,775.0800716876984,-4977.08056640625,960.8125,960.8125,2545.72509765625,-2.583444833755493
12,-0.0002197163412347436,594.1549072265625,1.0451443195343018,8618.50390625,2470.06787109375,6180.902887600253,815.0696933269501,4971008.0,1048576.0,1694056217.7024276,23.931439638137817,0.4929310381412506,3423.294921875,122471.12442522253,843.0403535366058,-5173.79736328125,955.921875,955.921875,2470.06787109375,-2.695119857788086
13,-0.002901944564655423,959.0036010742188,1.0884184837341309,8704.7451171875,2424.07666015625,6187.386864763787,881.9101881980896,5384576.0,1048576.0,1694056285.636218,25.01985812187195,0.6693468689918518,3421.60498046875,117601.82495326558,910.9741439819336,-5229.13525390625,1000.0,1000.0,2424.07666015625,-2.47170090675354
