eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
-1.5057315826416016,15.71875,-1.5057315826416016,11.560297012329102,-0.0827022939920425,-0.0126243792474269,0,16.2211492061615,11072.379876009025,14.200394630432127,15.71875,11.560297012329102,1694110940.6630342,,,,,,,7,ppo,hopper
60.82937240600586,68.6171875,60.82937240600586,1.0323059558868408,12.678345680236816,-0.0542447157204151,3932160,34.25158977508545,123994.24731598768,129.39230346679688,68.6171875,12.592602968215942,1694110958.6934748,-0.0400879867374897,737.2681884765625,737.2264404296875,-0.0017212609527632,16.994072675704956,231384.20524830927,7,ppo,hopper
118.8329849243164,95.2265625,118.8329849243164,1.0525169372558594,33.28545379638672,-0.0772414207458496,7864320,40.28332424163818,121613.2448506946,213.9822998046875,95.2265625,13.645119905471802,1694110964.7252092,-0.0296212863177061,607.5241088867188,607.4932861328125,-0.0012970340903848,21.96838068962097,790493.8715092582,7,ppo,hopper
140.68557739257812,102.3203125,140.68557739257812,1.0571467876434326,42.46825408935547,-0.0832823812961578,11796480,46.32404375076294,121080.6308983208,242.922607421875,102.3203125,14.702266693115234,1694110970.7659287,-0.0122472010552883,53.68196868896485,53.668678283691406,-0.0010438858298584,26.94655585289001,789879.7995323751,7,ppo,hopper
231.9512481689453,128.59375,231.9512481689453,1.0613222122192385,81.6666488647461,-0.1042824909090995,15728640,52.365559577941895,120604.27881967188,360.4407348632813,128.59375,15.763588905334473,1694110976.8074446,-0.0170262698084115,451.8072204589844,451.789306640625,-0.0008363630040548,31.92142105102539,790405.3363041492,7,ppo,hopper
307.4350891113281,143.7421875,307.4350891113281,1.1444225311279297,116.9368133544922,-0.1200404912233352,19660800,58.495380878448486,111846.80178731248,451.0572509765625,143.7421875,16.908011436462402,1694110982.937266,-0.0090856123715639,459.81146240234375,459.8017578125,-0.000586467620451,36.9014675617218,789582.9871376293,7,ppo,hopper
359.03076171875,149.65625,359.03076171875,1.1053311824798584,139.08428955078125,-0.1274052411317825,23592960,64.58171725273132,115802.3966290596,508.55963134765625,149.65625,18.01334261894226,1694110989.0236022,-0.0060485228896141,366.6915283203125,366.6851806640625,-0.0003229633439332,41.87716746330261,790272.7410772359,7,ppo,hopper
403.9635009765625,154.4296875,403.9635009765625,1.0689966678619385,157.5437469482422,-0.1356116831302642,27525120,70.63343620300293,119738.44619741254,558.257568359375,154.4296875,19.0823392868042,1694110995.0753212,-0.0048049972392618,231.95407104492188,231.94918823242188,-8.119882113533095e-05,46.8546781539917,789985.2445029367,7,ppo,hopper
430.8200378417969,155.6796875,430.8200378417969,1.0566394329071045,166.9001007080078,-0.1406078338623047,31457280,76.67095637321472,121138.76883038232,586.359130859375,155.6796875,20.138978719711304,1694111001.1128414,-0.0040089394897222,134.55422973632812,134.55038452148438,0.0001862770295701,51.83028793334961,790287.0551290369,7,ppo,hopper
447.2236328125,159.9375,447.2236328125,1.0628066062927246,178.304931640625,-0.1450909674167633,35389440,82.71622228622437,120435.83399099184,607.0160522460938,159.9375,21.20178532600403,1694111007.1581073,-0.0026976335793733,134.28591918945312,134.28358459472656,0.0003570465778466,56.807485580444336,790034.9310611098,7,ppo,hopper
