eval/avg_episode_length,eval/epoch_eval_time,_step,_runtime,eval/sps,eval/episode_reward,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
9.765625,9.094670295715332,0,14.480855226516724,14074.177055137796,90.85794067382812,9.094670295715332,1694088136.8366263,,,,,,,,5,sac,inverted_double_pendulum
1000.0,1.562824249267578,421760,95.88187336921692,81903.0035271001,9462.541015625,10.65749454498291,1694088218.2376444,-5397.451171875,9.283876419067385,215040.015625,755.3203125,79.83555865287781,5565.312044455816,-0.0482325628399848,5,sac,inverted_double_pendulum
1000.0,1.561917066574097,835328,163.33089542388916,81950.57390643329,9452.306640625,12.219411611557009,1694088285.6866665,-11710.2099609375,6.097677230834961,628608.0,821.9452514648438,145.71898698806763,6277.268965056332,0.0161479506641626,5,sac,inverted_double_pendulum
1000.0,1.632204532623291,1248896,230.76061272621155,78421.54426215045,9469.05859375,13.851616144180298,1694088353.1163838,-13956.0439453125,3.065235376358032,993630.5625,500.5115661621094,211.512757062912,6285.823103457084,0.009319151751697,5,sac,inverted_double_pendulum
1000.0,1.628570795059204,1662464,300.2326018810272,78596.52180201768,9451.3515625,15.480186939239502,1694088422.588373,-15140.4228515625,1.6914674043655396,1048576.0,200.3816680908203,279.35240936279297,6096.257660222789,-0.0022700233384966,5,sac,inverted_double_pendulum
1000.0,1.6145570278167725,2076032,368.960755109787,79278.71099919181,9462.68359375,17.094743967056274,1694088491.3165262,-15576.2578125,1.982438325881958,1048576.0,245.62567138671875,346.46249508857727,6162.531242917239,0.0057973335497081,5,sac,inverted_double_pendulum
1000.0,1.6189587116241455,2489600,435.4456989765167,79063.16515730652,9485.298828125,18.71370267868042,1694088557.80147,-15411.2626953125,1.749584436416626,1048576.0,267.42547607421875,411.3247647285461,6376.095105761681,-0.0036747502163052,5,sac,inverted_double_pendulum
1000.0,1.5548765659332275,2903168,504.66938948631287,82321.64713549154,9499.9375,20.268579244613647,1694088627.0251606,-15457.5732421875,1.143178105354309,1048576.0,127.12998962402344,478.9901473522186,6111.958345083159,0.0018674113089218,5,sac,inverted_double_pendulum
983.1953125,1.5601253509521484,3316736,571.9608423709869,82044.68950003362,9295.32421875,21.8287045955658,1694088694.3166134,-15535.869140625,0.7260450124740601,1048576.0,57.72509765625,544.7179684638977,6292.13007528883,-0.0001439110637875,5,sac,inverted_double_pendulum
1000.0,1.5680992603302002,3730304,639.0557627677917,81627.4857326612,9496.9921875,23.396803855896,1694088761.4115338,-15631.1982421875,0.3533504009246826,1048576.0,21.68084716796875,610.2414128780365,6311.756100397545,0.0001336103159701,5,sac,inverted_double_pendulum
1000.0,1.60123610496521,4143872,705.3690576553345,79938.24246348796,9403.509765625,24.99803996086121,1694088827.7248287,-15422.6787109375,2.0687527656555176,1048576.0,351.99127197265625,674.9502000808716,6391.218532710815,-0.0267162974923849,5,sac,inverted_double_pendulum
1000.0,1.5540387630462646,4557440,774.076429605484,82366.02782616006,9503.80078125,26.55207872390747,1694088896.432201,-15767.951171875,3.966460943222046,1048576.0,508.8200378417969,742.1002054214478,6158.867715682767,-0.0034245972055941,5,sac,inverted_double_pendulum
1000.0,1.5678894519805908,4971008,840.4745526313782,81638.40877831515,9155.708984375,28.11996817588806,1694088962.8303237,-15732.224609375,3.145796298980713,1048576.0,463.28521728515625,806.9274203777313,6379.542916950711,0.0174379851669073,5,sac,inverted_double_pendulum
1000.0,1.569894313812256,5384576,908.291098833084,81534.15097680745,9484.74609375,29.68986248970032,1694089030.64687,-15328.9296875,1.9129716157913208,1048576.0,256.61004638671875,873.1701354980469,6243.222356584317,0.0022622502874583,5,sac,inverted_double_pendulum
1000.0,1.628953456878662,5798144,973.1197152137756,78578.0584825724,9451.302734375,31.31881594657898,1694089095.4754865,-15409.865234375,0.9121730923652648,1048576.0,81.78117370605469,936.3658442497252,6544.2418190937005,0.0044746086932718,5,sac,inverted_double_pendulum
1000.0,1.5578465461730957,6211712,1042.352124929428,82164.70377935263,9175.0625,32.876662492752075,1694089164.707896,-15635.10546875,0.9054499864578248,1048576.0,131.06398010253906,1004.0368835926056,6111.447437721555,0.0036743367090821,5,sac,inverted_double_pendulum
1000.0,1.5313222408294678,6625280,1106.5783751010897,83587.89325143384,9505.466796875,34.40798473358154,1694089228.9341462,-15695.9775390625,1.0495258569717407,1048576.0,190.7073211669922,1066.7281472682953,6596.900042395742,0.0017051036702468,5,sac,inverted_double_pendulum
1000.0,1.5834224224090576,7038848,1174.595405817032,80837.5567937567,9501.3857421875,35.9914071559906,1694089296.951177,-15717.869140625,0.9943185448646544,1048576.0,196.06381225585935,1133.1584103107452,6225.596302933856,0.0013924496015533,5,sac,inverted_double_pendulum
1000.0,1.5596582889556885,7452416,1242.336671590805,82069.25895652815,9506.1572265625,37.55106544494629,1694089364.692443,-15809.064453125,0.7085059285163879,1048576.0,62.12656021118164,1199.3363897800446,6249.329509853934,-0.0001842142664827,5,sac,inverted_double_pendulum
1000.0,1.5451688766479492,7865984,1309.1098983287811,82838.84171785806,9500.2099609375,39.09623432159424,1694089431.4656694,-15949.4453125,0.7480043172836304,1048576.0,61.71274566650391,1264.5608730316162,6340.686493519052,-0.0039298804476857,5,sac,inverted_double_pendulum
