_step,_timestamp,eval/avg_episode_length,eval/sps,eval/walltime,training/walltime,training/total_loss,eval/episode_x_position,eval/episode_y_velocity,eval/episode_forward_reward,eval/episode_reward_fwd,training/sps,eval/epoch_eval_time,eval/episode_distance_from_origin,eval/episode_y_position,_runtime,eval/episode_x_velocity,training/policy_loss,training/v_loss,training/entropy_loss,eval/episode_reward_ctrl,eval/episode_reward,seed,rl_algorithm,environment
0.0,1694013613.6495454,1000,12202.578690724877,10.489586114883425,,,1039.958984375,0.3206636905670166,2.423523187637329,2.423523187637329,,10.489586114883425,379.4022216796875,0.9484522342681884,16.993828535079956,2.423523187637329,,,,-0.0536633133888244,2.3698601722717285,3,ppo,swimmer
2949120.0,1694013635.925339,1000,68938.88106737398,12.3463032245636,20.414149284362797,-0.0055147656239569,2937.73486328125,-5.045623779296875,102.01551818847656,102.01551818847656,144464.50640287134,1.856717109680176,2467.481689453125,-80.5259780883789,39.26962208747864,102.01551818847656,-0.0077466154471039,0.003206118941307,-0.0009742688853293,-0.0646649971604347,101.95085906982422,3,ppo,swimmer
5898240.0,1694013647.825526,1000,69327.37465256955,14.192615747451782,30.46256113052368,0.0063932896591722,3409.4912109375,-5.089315891265869,124.91810607910156,124.91810607910156,293491.15513480327,1.846312522888184,2996.559326171875,-127.37822723388672,51.169809103012085,124.91810607910156,-0.0016858075978234,0.0083574447780847,-0.0002783472009468,-0.0719538331031799,124.84617614746094,3,ppo,swimmer
8847360.0,1694013659.7902448,1000,67089.67635256317,16.100509881973267,40.51367688179016,0.0080996472388505,3856.58447265625,-1.5347203016281128,148.4193115234375,148.4193115234375,293412.20148901374,1.9078941345214844,3454.22998046875,-75.30745697021484,63.13452792167664,148.4193115234375,-0.0013462824281305,0.0091353524476289,0.0003105775977019,-0.0800886377692222,148.33921813964844,3,ppo,swimmer
11796480.0,1694013671.7124531,1000,68353.7045793734,17.973122358322144,50.55785584449768,0.0090092746540904,3784.7060546875,-4.806643486022949,140.91543579101562,140.91543579101562,293614.8400929161,1.872612476348877,3411.04638671875,-73.32722473144531,75.05673623085022,140.91543579101562,-0.0008505688165314,0.0091231120750308,0.0007367311045527,-0.0790038704872131,140.83642578125,3,ppo,swimmer
14745600.0,1694013683.6343594,1000,68423.0919864431,19.84383583068848,60.60354733467102,0.0095859356224536,4343.150390625,4.021389961242676,181.52804565429688,181.52804565429688,293570.63203511864,1.870713472366333,3856.18603515625,82.82371520996094,86.97864246368408,181.52804565429688,-0.0007787293288856,0.0091393841430544,0.0012252806918695,-0.0901555269956588,181.43788146972656,3,ppo,swimmer
17694720.0,1694013695.5562406,1000,68518.15395532231,21.71195387840271,70.65168738365173,0.0063995667733252,3789.20703125,0.0751845836639404,141.14939880371094,141.14939880371094,293499.0939242691,1.8681180477142332,3438.24169921875,40.80037307739258,98.90052366256714,141.14939880371094,-0.0007688589394092,0.0058483220636844,0.0013201042311266,-0.0787942558526992,141.0706024169922,3,ppo,swimmer
20643840.0,1694013707.4830196,1000,68559.62859074809,23.578941822052,80.70593667030334,0.0066777076572179,4256.91357421875,-4.522941589355469,170.07540893554688,170.07540893554688,293320.7558236456,1.866987943649292,3832.24560546875,-7.707708358764648,110.82730269432068,170.07540893554688,-0.0004220069677103,0.0056108203716576,0.0014888935256749,-0.0868662297725677,169.98854064941406,3,ppo,swimmer
23592960.0,1694013719.508728,1000,65137.64418505529,25.54401135444641,90.76096868515016,0.0074024540372192,4101.04638671875,-5.899293422698975,160.79635620117188,160.79635620117188,293297.9224377868,1.9650695323944087,3707.982421875,-32.90404510498047,122.85301113128662,160.79635620117188,-0.0002686084480956,0.0056266589090228,0.0020444032270461,-0.0851782634854316,160.711181640625,3,ppo,swimmer
26542080.0,1694013731.543325,1000,66033.43521983044,27.482423305511475,100.85100960731506,0.0059841978363692,4029.373046875,-8.46124267578125,155.94422912597656,155.94422912597656,292280.2813932728,1.9384119510650637,3652.727294921875,-109.0055923461914,134.88760805130005,155.94422912597656,-0.0001737816637614,0.0040935850702226,0.0020643945317715,-0.0847625955939292,155.85946655273438,3,ppo,swimmer
29491200.0,1694013743.5675137,1000,66601.22942928995,29.40430974960327,110.94776701927184,0.0084411203861236,3982.300048828125,-0.3957087695598602,152.5123291015625,152.5123291015625,292085.8528806082,1.9218864440917969,3616.64990234375,38.62884521484375,146.9117968082428,152.5123291015625,0.0001122203320846,0.0058536184951663,0.0024752814788371,-0.0805470570921897,152.43177795410156,3,ppo,swimmer
32440320.0,1694013755.604591,1000,66321.94582257196,31.33428931236267,121.04887008666992,0.0062554040923714,3594.63671875,-10.51097297668457,128.80990600585938,128.80990600585938,291960.1928940281,1.9299795627593996,3299.253173828125,-122.22933959960938,158.94887375831604,128.80990600585938,-6.95501803420484e-05,0.0038805454969406,0.0024444090668112,-0.0734067857265472,128.7364959716797,3,ppo,swimmer
35389440.0,1694013767.6328793,1000,66380.20024439227,33.26257514953613,131.1427402496338,0.0071077751927077,4009.8330078125,-7.029464244842529,154.5195770263672,154.5195770263672,292169.40107084246,1.928285837173462,3618.490966796875,-57.58802032470703,170.97716236114502,154.5195770263672,0.0004070400900673,0.0040400261059403,0.0026607092004269,-0.0794833004474639,154.44009399414062,3,ppo,swimmer
38338560.0,1694013779.6102269,1000,68245.27580199535,35.13816285133362,141.23838019371033,0.006240430753678,3960.447265625,-6.98921012878418,153.08824157714844,153.08824157714844,292118.1833282744,1.8755877017974851,3578.619140625,-73.24990844726562,182.954509973526,153.08824157714844,0.0005049380124546,0.0027813285123556,0.0029541647527366,-0.0795356854796409,153.00869750976562,3,ppo,swimmer
41287680.0,1694013791.6715972,1000,64680.1175027568,37.11713266372681,151.3147373199463,0.0077770669013261,3916.67333984375,-9.06605339050293,151.7578887939453,151.7578887939453,292677.2010016727,1.9789698123931885,3533.64306640625,-77.38677978515625,195.01588034629825,151.7578887939453,0.0008844093536026,0.0035900452639907,0.0033026121091097,-0.0776006430387497,151.68026733398438,3,ppo,swimmer
44236800.0,1694013803.7797225,1000,65659.55249043458,39.06658244132996,161.46734929084778,0.0075580021366477,3816.503173828125,-8.402997016906738,144.24417114257812,144.24417114257812,290478.9435913147,1.9494497776031492,3473.9013671875,-63.39413070678711,207.12400555610657,144.24417114257812,0.0009298436343669,0.0033101008739322,0.0033180576283484,-0.0753979831933975,144.16879272460938,3,ppo,swimmer
47185920.0,1694013815.696948,1000,68886.30282873852,40.92471671104431,171.52082443237305,0.0073216799646615,3817.8798828125,-10.42531967163086,143.53945922851562,143.53945922851562,293343.3423253656,1.8581342697143557,3500.42919921875,-82.23356628417969,219.0412311553955,143.53945922851562,0.0012542804470285,0.0026550330221652,0.0034123663790524,-0.0758118331432342,143.46365356445312,3,ppo,swimmer
50135040.0,1694013827.6238997,1000,68618.79484859527,42.79009485244751,181.57589292526245,0.0091655487194657,3737.08447265625,-3.2933192253112797,136.67108154296875,136.67108154296875,293296.8584038503,1.8653781414031985,3403.275146484375,-4.661431789398193,230.96818280220032,136.67108154296875,0.0017938618548214,0.0035502032842487,0.0038214831147342,-0.0735396742820739,136.5975341796875,3,ppo,swimmer
53084160.0,1694013839.678795,1000,63972.51547029556,44.79095411300659,191.62385487556455,0.0075024184770882,3682.372802734375,-5.088709831237793,134.19808959960938,134.19808959960938,293504.2961534429,2.000859260559082,3394.364501953125,19.71601867675781,243.02307844161987,134.19808959960938,0.0012030529323965,0.0026714305859059,0.0036279344931244,-0.0729444324970245,134.12515258789062,3,ppo,swimmer
56033280.0,1694013851.6680942,1000,67654.41226691735,46.68292236328125,201.71513533592224,0.0105912880972027,3734.4267578125,-3.7566168308258057,137.85430908203125,137.85430908203125,292244.37984706194,1.8919682502746584,3423.62646484375,46.78846740722656,255.01237726211548,137.85430908203125,0.0029144375585019,0.0035248780623078,0.0041519724763929,-0.0730484873056411,137.78126525878906,3,ppo,swimmer
