,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
0,4.793080806732178,1000.0,4.793080806732178,15.083938121795654,148.25843811035156,-1550.2669677734375,0,4.793080806732178,21.947461128234863,-1.6320509910583496,8485.847592748038,792.9655151367188,2182.4404296875,-547.10595703125,1000.0,15.083938121795654,23.340961456298828,1694102460.7051072,,,,,,,,9,sac,ant
1,2637.97021484375,898.3125,2637.97021484375,2.46805477142334,63548.140625,-1387.5982666015625,421760,2637.97021484375,112.70835208892822,-0.7656835317611694,51862.70640427552,-4114.18017578125,63887.21875,2147.91845703125,898.3125,17.551992893218994,-170.35891723632812,1694102551.4659982,-817.7720947265625,0.34541192650794983,215040.015625,372.9859313964844,88.28703451156616,5166.25592623979,0.2226407378911972,9,sac,ant
2,3297.6259765625,947.390625,3297.6259765625,2.390756845474243,79918.1796875,-1647.2935791015625,835328,3297.6259765625,185.04115557670593,-0.8509778380393982,53539.53089888957,4309.25830078125,80175.84375,2596.87255859375,947.390625,19.942749738693237,170.83297729492188,1694102623.7988017,-1922.8013916015625,0.49478673934936523,628608.0,751.3201904296875,158.2231481075287,5913.511328199908,-0.00098606466781348,9,sac,ant
3,3916.5927734375,961.5703125,3916.5927734375,2.45959210395813,94694.671875,-1598.2806396484375,1248896,3916.5927734375,263.5652322769165,-0.8184835910797119,52041.149340988035,54.06971740722656,94848.3046875,3279.06396484375,961.5703125,22.402341842651367,-1.378361701965332,1694102702.3228784,-2586.04833984375,0.5482307076454163,993630.5625,834.5297241210938,234.28180694580078,5437.487411911818,-0.00037741195410490036,9,sac,ant
4,4080.341552734375,937.8046875,4080.341552734375,2.4339778423309326,98284.7109375,-1608.26416015625,1662464,4080.341552734375,349.9042661190033,-0.7992916107177734,52588.81070068371,12753.7021484375,99231.109375,3409.08251953125,937.8046875,24.8363196849823,506.0472106933594,1694102788.6619122,-3189.351318359375,0.6407502889633179,1048576.0,770.7587890625,318.181161403656,4929.33470909774,-0.0011502107372507453,9,sac,ant
5,4704.70947265625,975.46875,4704.70947265625,2.4260780811309814,114841.140625,-1674.765380859375,2076032,4704.70947265625,436.14526772499084,-0.8923509120941162,52760.04964371525,18966.77734375,116516.9453125,4004.52001953125,975.46875,27.26239776611328,763.1692504882812,1694102874.9029138,-3690.289306640625,0.7313072085380554,1048576.0,771.3579711914062,401.9909245967865,4934.604087198975,-0.0019070969428867102,9,sac,ant
6,4561.7294921875,983.7734375,4561.7294921875,2.4194753170013428,111107.859375,-1614.1478271484375,2489600,4561.7294921875,522.5885469913483,-0.816497802734375,52904.03216786731,17623.349609375,112597.890625,3930.538818359375,983.7734375,29.681873083114624,726.3262939453125,1694102961.346193,-4136.26318359375,0.8597660660743713,1048576.0,838.63330078125,486.0092031955719,4922.357454797684,-0.0010834751883521676,9,sac,ant
7,5329.48974609375,993.7578125,5329.48974609375,2.392146110534668,129795.71875,-1559.2286376953125,2903168,5329.48974609375,608.9262974262238,-0.8303636312484741,53508.43722977722,17843.16015625,131109.265625,4763.1884765625,993.7578125,32.07401919364929,720.177490234375,1694103047.6839435,-4576.06787109375,0.9663734436035156,1048576.0,813.5487670898438,569.949241399765,4926.945577436499,-0.0010193190537393093,9,sac,ant
8,5466.162109375,991.671875,5466.162109375,2.472327470779419,134161.203125,-1538.8427734375,3316736,5466.162109375,695.3639905452728,-0.8133736848831177,51773.076792148044,5731.29541015625,134368.375,4918.177734375,991.671875,34.54634666442871,241.40505981445312,1694103134.1216366,-4999.90380859375,1.0436815023422241,1048576.0,852.9411010742188,653.9090893268585,4925.78310002564,-0.0011283470084890723,9,sac,ant
9,5711.32421875,996.8046875,5711.32421875,2.4168155193328857,139647.40625,-1485.02880859375,3730304,5711.32421875,781.8190274238586,-0.7820827960968018,52962.25507329243,5899.34326171875,139841.0,5222.3173828125,996.8046875,36.9631621837616,228.61279296875,1694103220.5766735,-5350.0341796875,1.1241952180862427,1048576.0,912.3585815429688,737.9414966106415,4921.5298403073675,-0.0006913545657880604,9,sac,ant
10,6023.5146484375,994.8984375,6023.5146484375,2.4572558403015137,147487.96875,-1482.6448974609375,4143872,6023.5146484375,868.3755567073822,-0.7894172668457031,52090.628049659645,12265.119140625,148048.125,5534.978515625,994.8984375,39.42041802406311,500.4902038574219,1694103307.1332028,-5634.5146484375,1.2185910940170288,1048576.0,927.5394897460938,822.0355205535889,4917.923778752464,-0.000993820489384234,9,sac,ant
11,6030.74853515625,997.0234375,6030.74853515625,2.3796892166137695,147682.125,-1454.9921875,4557440,6030.74853515625,954.8406596183777,-0.7770698070526123,53788.53637961195,8812.18359375,147988.921875,5572.00244140625,997.0234375,41.80010724067688,361.06585693359375,1694103393.5983057,-5990.4482421875,1.2698320150375366,1048576.0,778.5048828125,906.1152014732361,4918.762719797144,0.00023528594465460628,9,sac,ant
12,6311.5078125,981.3515625,6311.5078125,2.43991756439209,154090.125,-1402.344970703125,4971008,6311.5078125,1041.313805103302,-0.7637950778007507,52460.78878566188,11876.912109375,154589.703125,5889.75,981.3515625,44.24002480506897,502.5813293457031,1694103480.0714512,-6481.390625,1.24691641330719,1048576.0,692.8550415039062,990.1420185565948,4921.857263612878,0.00020020623924210668,9,sac,ant
13,6460.2412109375,1000.0,6460.2412109375,2.442373275756836,158476.125,-1467.94140625,5384576,6460.2412109375,1127.8133571147919,-0.7662070393562317,52408.04150231119,5969.07666015625,158634.921875,5991.533203125,1000.0,46.682398080825806,255.3273468017578,1694103566.5710032,-6889.154296875,1.251108169555664,1048576.0,657.2252197265625,1074.1928305625916,4920.4521661312865,-0.00019559836073312908,9,sac,ant
