,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
10,5483.5009765625,1000.0,5483.5009765625,2.454766273498535,134824.71875,-1474.34423828125,4143872,5483.5009765625,867.000506401062,-0.8656142950057983,52143.45715185922,-1669.24951171875,134889.78125,5008.2919921875,1000.0,38.54082107543945,-75.83961486816406,1694100001.4171364,-5165.236328125,0.9857197403907776,1048576.0,576.49072265625,821.0187547206879,4917.861635511268,-0.0013125467812642455,7,sac,ant
11,5575.02392578125,993.4765625,5575.02392578125,2.4582486152648926,136779.46875,-1401.1475830078125,4557440,5575.02392578125,953.5444078445435,-0.7912514209747314,52069.59101091862,2420.0927734375,136860.34375,5166.5615234375,993.4765625,40.999069690704346,98.73637390136719,1694100087.9610379,-5552.28271484375,1.0649616718292236,1048576.0,543.0764770507812,905.0982723236084,4918.772274041146,-0.0001290749933104962,7,sac,ant
12,5914.947265625,997.828125,5914.947265625,2.390066146850586,145068.359375,-1409.0146484375,4971008,5914.947265625,1040.093405008316,-0.8750540018081665,53555.00314025488,-2927.767822265625,145147.875,5502.88525390625,997.828125,43.38913583755493,-135.93499755859375,1694100174.510035,-6033.14306640625,1.0849554538726807,1048576.0,477.1368713378906,989.25151014328,4914.46331377311,-0.0006908321520313621,7,sac,ant
13,5734.90478515625,1000.0,5734.90478515625,2.4224798679351807,140763.5625,-1391.37939453125,5384576,5734.90478515625,1126.6410398483276,-0.848863959312439,52838.41640719259,8578.6923828125,141093.71875,5342.67578125,1000.0,45.81161570549011,361.261474609375,1694100261.0576699,-6449.48583984375,1.0983967781066895,1048576.0,508.3656921386719,1073.370760679245,4916.44893844103,-0.0001665110030444339,7,sac,ant
14,5809.4541015625,988.1015625,5809.4541015625,2.4451839923858643,142198.421875,-1352.7403564453125,5798144,5809.4541015625,1213.244446516037,-0.8470097184181213,52347.798938068976,1351.4661865234375,142256.15625,5443.96875,988.1015625,48.25679969787598,42.233184814453125,1694100347.6610765,-6591.78662109375,1.165149450302124,1048576.0,635.7175903320312,1157.5227818489075,4914.534365920789,-0.0005272000562399626,7,sac,ant
15,6129.6142578125,1000.0,6129.6142578125,2.42671537399292,150491.65625,-1337.233642578125,6211712,6129.6142578125,1299.7867283821106,-0.8365656137466431,52746.19404144981,793.6429443359375,150536.203125,5791.544921875,1000.0,50.6835150718689,23.88074493408203,1694100434.2033584,-6603.87890625,1.1787619590759277,1048576.0,513.0152587890625,1241.632416009903,4917.01104309149,0.0011562567669898272,7,sac,ant
16,6098.720703125,1000.0,6098.720703125,2.416959762573242,149631.796875,-1300.2620849609375,6625280,6098.720703125,1386.1875808238983,-0.8419744968414307,52959.09430603157,-4030.26318359375,149731.15625,5797.6171875,1000.0,53.10047483444214,-176.70736694335938,1694100520.6042109,-6842.4365234375,1.117919921875,1048576.0,434.0413513183594,1325.6102912425995,4924.725695357657,0.0008129896596074104,7,sac,ant
17,6308.3916015625,1000.0,6308.3916015625,2.3745038509368896,154945.75,-1449.6640625,7038848,6308.3916015625,1472.7784140110016,-0.8504862189292908,53905.99806755252,-626.5087890625,155002.46875,5857.87744140625,1000.0,55.47497868537903,-34.0851936340332,1694100607.195044,-7199.4248046875,1.089664101600647,1048576.0,360.5431823730469,1409.8208992481232,4911.115235896083,-0.0010825280332937837,7,sac,ant
18,6363.73974609375,996.84375,6363.73974609375,2.4303338527679443,155759.171875,-1379.560546875,7452416,6363.73974609375,1559.1315581798553,-0.8008323907852173,52667.66121626411,4339.65087890625,155877.703125,5980.22216796875,996.84375,57.90531253814697,181.78988647460938,1694100693.5481882,-7433.2236328125,1.1619912385940552,1048576.0,391.22503662109375,1493.7381625175476,4928.28273810837,-0.0007071851869113743,7,sac,ant
19,6464.494140625,997.8359375,6464.494140625,2.454178810119629,158379.0625,-1350.364501953125,7865984,6464.494140625,1645.4049353599548,-0.8199583292007446,52155.93887136555,-3878.233154296875,158463.109375,6111.14599609375,997.8359375,60.3594913482666,-164.99777221679688,1694100779.8215654,-7492.63232421875,1.2024332284927368,1048576.0,416.81121826171875,1577.5517282485962,4934.380209131163,-0.0002881682594306767,7,sac,ant
