eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
-9.02717399597168,995.4140625,-9.02717399597168,13.011188507080078,-260.51519775390625,-1091.7100830078125,0,-9.02717399597168,19.7772958278656,-1.332021713256836,9837.68699764425,116.16561889648438,2166.03662109375,-106.65524291992188,995.4140625,13.011188507080078,3.3817214965820312,1694671647.252117,,,,,,,2,ppo,miniant
165.57394409179688,1000.0,165.57394409179688,2.401289939880371,4751.3046875,-617.93115234375,2949120,165.57394409179688,43.51592040061951,-1.4093999862670898,53304.68340127922,873.3020629882812,5553.4169921875,546.2333984375,1000.0,15.41247844696045,38.67090606689453,1694671670.9907415,-0.0050551542080938,92.94940185546876,92.90552520751952,-0.0388251282274723,21.33301854133606,138242.0398822426,2,ppo,miniant
903.076904296875,992.4921875,903.076904296875,2.412059545516968,24643.5546875,-566.0235595703125,5898240,903.076904296875,52.83239102363586,-1.0678259134292605,53066.68329888441,-58.042755126953125,25155.49609375,1328.477783203125,992.4921875,17.824537992477417,-12.186500549316406,1694671680.307212,-0.0201240610331296,125.07579040527344,125.03743743896484,-0.0182261634618043,28.23191928863525,427476.7978296444,2,ppo,miniant
1850.2738037109373,992.921875,1850.2738037109373,2.4083828926086426,48066.9765625,-636.4265747070312,8847360,1850.2738037109373,62.1499502658844,-0.9303964376449584,53147.6952409991,-1378.05712890625,48270.23046875,2205.83837890625,992.921875,20.23292088508606,-55.29950714111328,1694671689.6247714,-0.0121803153306245,283.7234802246094,283.7135009765625,0.0021666253451257,35.13549280166626,427187.4550815339,2,ppo,miniant
2233.4228515625,928.484375,2233.4228515625,2.397397518157959,56765.4921875,-571.6864013671875,11796480,2233.4228515625,71.46784949302673,-0.7888123989105225,53391.22904337902,766.476318359375,56924.8203125,2589.431884765625,928.484375,22.63031840324402,35.732879638671875,1694671698.9426706,-0.0076920422725379,417.1710815429688,417.1783752441406,0.0149901630356907,42.05040335655213,426487.0784071447,2,ppo,miniant
3215.10888671875,966.7109375,3215.10888671875,2.40344500541687,79643.75,-626.0615234375,14745600,3215.10888671875,80.78554368019104,-0.8158808946609497,53256.88738935751,-36.13465881347656,79785.6953125,3554.9423828125,966.7109375,25.03376340866089,14.407530784606934,1694671708.2603648,-0.0062878001481294,537.3104248046875,537.329833984375,0.0256325677037239,48.95901703834534,426875.8011136209,2,ppo,miniant
3885.406005859375,988.8671875,3885.406005859375,2.395643949508667,96516.1796875,-642.6561279296875,17694720,3885.406005859375,90.10404539108276,-0.8192448616027832,53430.31047090786,2108.76513671875,96636.5859375,4230.7978515625,988.8671875,27.42940735816956,96.79116821289062,1694671717.5788665,-0.0056982324458658,529.909912109375,529.939453125,0.0352365188300609,55.87616109848023,426349.36823080864,2,ppo,miniant
4538.4140625,972.1328125,4538.4140625,2.4101898670196533,110923.6953125,-625.9468383789062,20643840,4538.4140625,99.42531251907349,-0.7642098069190979,53107.84919956526,1943.929443359375,111010.5625,4883.83544921875,972.1328125,29.83959722518921,86.42066192626953,1694671726.9001336,-0.0051654106937348,492.38287353515625,492.4231262207031,0.0453857332468032,62.78181099891663,427059.0085682784,2,ppo,miniant
5143.0029296875,995.0546875,5143.0029296875,2.4157164096832275,126080.015625,-634.2007446289062,23592960,5143.0029296875,108.74759840965272,-0.7585533261299133,52986.35199352088,1248.309814453125,126135.4375,5503.0986328125,995.0546875,32.25531363487244,54.66822052001953,1694671736.2224195,-0.0056354855187237,323.88348388671875,323.9345092773437,0.0566606074571609,69.6830222606659,427333.6792840738,2,ppo,miniant
5727.3056640625,1000.0,5727.3056640625,2.408053398132324,140211.0625,-649.16748046875,26542080,5727.3056640625,118.06867504119872,-0.7765655517578125,53154.96745183319,395.1636352539063,140256.046875,6077.36181640625,1000.0,34.66336703300476,11.076468467712402,1694671745.543496,-0.0053701074793934,203.048828125,203.1115264892578,0.068050779402256,76.59087657928467,426922.7265044114,2,ppo,miniant
6023.40869140625,1000.0,6023.40869140625,2.4141228199005127,147207.46875,-646.4710693359375,29491200,6023.40869140625,127.38667607307434,-0.7967588901519775,53021.32888386969,-3232.73291015625,147285.46875,6376.1416015625,1000.0,37.07748985290527,-136.54983520507812,1694671754.8614972,-0.0047756717540323,137.7831573486328,137.8573455810547,0.0789431855082511,83.48982238769531,427474.0057248555,2,ppo,miniant
6324.29345703125,1000.0,6324.29345703125,2.406732082366944,154682.234375,-640.322265625,32440320,6324.29345703125,136.70427107810974,-0.8152259588241577,53184.14996741811,-5977.0908203125,154828.625,6683.15673828125,1000.0,39.48422193527222,-259.791259765625,1694671764.1790922,-0.0038304121699184,71.39791107177734,71.48358917236328,0.0895042866468429,90.39537501335144,427065.0243172668,2,ppo,miniant
6461.91357421875,1000.0,6461.91357421875,2.411404848098755,158263.15625,-634.2105712890625,35389440,6461.91357421875,146.02339482307434,-0.8231873512268066,53081.09092544961,-9272.17578125,158561.9375,6826.880859375,1000.0,41.89562678337097,-398.688232421875,1694671773.498216,-0.0021477446425706,64.8558120727539,64.95281982421875,0.0991585105657577,97.29774713516235,427261.80912226246,2,ppo,miniant
