eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_reward_fwd,eval/episode_forward_reward,_runtime,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
-1.5153083801269531,1000,12.930163383483888,970.9173583984376,-0.0589300692081451,0,-1.5153083801269531,-1.5153083801269531,19.57855439186096,9899.333535375006,-28.99943351745605,197.24505615234372,-1.5742385387420654,12.930163383483888,-1.5362412929534912,1694137100.8782234,,,,,,,,5,sac,swimmer
83.92723083496094,1000,1.874061584472656,2776.6298828125,-0.088899627327919,421760,83.92723083496094,83.92723083496094,102.92166090011597,68300.85044191225,395.413818359375,2093.781494140625,83.83833312988281,14.804224967956545,21.50801467895508,1694137184.22133,-27.127769470214844,0.0625642612576484,215040.015625,0.0236358325928449,81.46450567245483,5531.644663760731,0.0904858484864234,5,sac,swimmer
138.1251220703125,1000,1.8651471138000488,3413.71435546875,-0.1065412908792495,835328,138.1251220703125,138.1251220703125,170.23415088653564,68627.29435814472,870.666748046875,2778.07470703125,138.01858520507812,16.669372081756592,61.29429626464844,1694137251.53382,-95.38119506835938,0.0659608840942382,628608.0,0.2046881020069122,146.9064748287201,6319.614237347654,-7.157569052651525e-05,5,sac,swimmer
123.79367065429688,1000,1.8565125465393064,3160.99365234375,-0.1026768684387207,1248896,123.79367065429688,123.79367065429688,237.6807072162628,68946.47722074522,763.0849609375,2489.89404296875,123.69099426269533,18.5258846282959,54.82622528076172,1694137318.9803762,-121.04039764404295,0.0767756924033165,993630.5625,0.3732457458972931,212.4912130832672,6305.8572925131175,-1.9642722691060044e-05,5,sac,swimmer
116.34791564941406,1000,1.9112484455108645,3068.17724609375,-0.1015042215585708,1662464,116.34791564941406,116.34791564941406,305.0578184127808,66971.93151452711,789.7953491210938,2395.9462890625,116.24641418457033,20.437133073806763,55.79864883422852,1694137386.3574874,-144.07080078125,0.0771297216415405,1048576.0,0.3449674844741821,277.9517385959625,6317.822791077247,6.9287220867408905e-06,5,sac,swimmer
120.37681579589844,1000,1.8718702793121336,3101.559326171875,-0.1042109653353691,2076032,120.37681579589844,120.37681579589844,372.47244334220886,68380.80684043813,820.7247314453125,2436.177734375,120.27259063720705,22.309003353118896,56.47722625732422,1694137453.7721124,-158.15708923339844,0.0767086297273635,1048576.0,0.2882055938243866,343.4891195297241,6310.413905889705,-1.3135062545188704e-05,5,sac,swimmer
118.40831756591795,1000,1.851203441619873,3066.296875,-0.1018873453140258,2489600,118.40831756591795,118.40831756591795,439.65096950531006,69144.21025924366,777.4308471679688,2383.67626953125,118.30642700195312,24.16020679473877,53.74586486816406,1694137520.9506383,-160.64459228515625,0.0812978297472,1048576.0,0.2734542787075043,408.81103110313416,6331.229292566312,-2.214977212133817e-05,5,sac,swimmer
112.73624420166016,1000,1.8509666919708248,2971.656005859375,-0.1006237715482711,2903168,112.73624420166016,112.73624420166016,506.0397701263428,69153.05421499045,734.54638671875,2271.3896484375,112.63563537597656,26.011173486709595,50.07957458496094,1694137587.3394392,-158.36058044433594,0.0897250473499298,1048576.0,0.2879957854747772,473.3433458805084,6408.696192391993,-4.38299794041086e-05,5,sac,swimmer
107.4460906982422,1000,1.858370304107666,2874.67626953125,-0.0984856113791465,3316736,107.4460906982422,107.4460906982422,573.3832943439484,68877.55347633031,721.9187622070312,2161.039794921875,107.3476104736328,27.86954379081726,47.25325012207031,1694137654.6829634,-155.3725128173828,0.0972173884510994,1048576.0,0.3195964097976684,538.8231120109558,6315.966357853183,-5.35129265699652e-06,5,sac,swimmer
110.95176696777344,1000,1.8312721252441408,2948.544677734375,-0.0967457145452499,3730304,110.95176696777344,110.95176696777344,640.6240799427032,69896.76642565362,787.978759765625,2258.777587890625,110.8550262451172,29.7008159160614,52.14805603027344,1694137721.923749,-149.06307983398438,0.1052571460604667,1048576.0,0.3929052054882049,604.227067232132,6323.287308870536,-6.548772216774523e-05,5,sac,swimmer
104.32006072998048,1000,1.8348846435546875,2820.6005859375,-0.0982092693448066,4143872,104.32006072998048,104.32006072998048,706.6338226795197,69759.15377003101,622.6905517578125,2082.12841796875,104.22184753417967,31.53570055961609,41.46350860595703,1694137787.9334917,-140.8733367919922,0.1112604662775993,1048576.0,0.4684796929359436,668.3964965343475,6444.938103660535,6.769725587219e-06,5,sac,swimmer
101.6779327392578,1000,1.872874975204468,2768.59619140625,-0.1003404930233955,4557440,101.6779327392578,101.6779327392578,774.0706696510315,68344.12424461266,553.6815185546875,1992.43115234375,101.5775909423828,33.40857553482056,36.41320037841797,1694137855.370339,-132.9977264404297,0.1151817142963409,1048576.0,0.5016711354255676,733.9550070762634,6308.380049842325,1.846000714067486e-06,5,sac,swimmer
101.24229431152344,1000,1.8496127128601076,2759.944091796875,-0.0996407866477966,4971008,101.24229431152344,101.24229431152344,841.3066883087158,69203.67659133898,649.8280029296875,2028.74609375,101.14264678955078,35.258188247680664,41.936710357666016,1694137922.606357,-128.72933959960938,0.1091592982411384,1048576.0,0.4706126153469085,799.3360974788666,6325.498664114261,7.46596633689478e-05,5,sac,swimmer
99.17333221435548,1000,1.9218237400054927,2735.158203125,-0.0973391160368919,5384576,99.17333221435548,99.17333221435548,909.100063085556,66603.40245335618,699.7479248046875,2014.595458984375,99.07598876953124,37.18001198768616,44.560829162597656,1694137990.399732,-129.6483917236328,0.0987709537148475,1048576.0,0.3704610764980316,865.2023723125458,6278.903749214788,6.955868593649939e-05,5,sac,swimmer
