,generation,n_edges,phi,solver,environment,seed
0,1199,9,75.29999999999998,cgp,swimmer,105
1,599,11,69.85,cgp,swimmer,105
2,1899,10,73.94999999999999,cgp,swimmer,105
3,899,10,71.0,cgp,swimmer,105
4,1799,12,76.19999999999999,cgp,swimmer,105
5,1699,10,76.64999999999999,cgp,swimmer,105
6,999,10,71.0,cgp,swimmer,105
7,199,7,77.55,cgp,swimmer,105
8,1499,9,75.29999999999998,cgp,swimmer,105
9,1399,9,75.29999999999998,cgp,swimmer,105
10,799,11,60.54999999999999,cgp,swimmer,105
11,99,7,77.55,cgp,swimmer,105
12,1599,9,75.29999999999998,cgp,swimmer,105
13,1099,9,75.29999999999998,cgp,swimmer,105
14,2499,12,74.39999999999999,cgp,swimmer,105
15,1999,11,70.1,cgp,swimmer,105
16,399,8,77.54999999999998,cgp,swimmer,105
17,1299,9,75.29999999999998,cgp,swimmer,105
18,2099,12,71.44999999999999,cgp,swimmer,105
19,2199,11,70.1,cgp,swimmer,105
20,2299,11,73.94999999999999,cgp,swimmer,105
21,299,8,77.54999999999998,cgp,swimmer,105
22,2399,12,74.39999999999999,cgp,swimmer,105
23,699,10,64.85,cgp,swimmer,105
24,499,8,77.54999999999998,cgp,swimmer,105
25,699,14,68.04999999999998,cgp,swimmer,105
26,2299,13,71.89999999999999,cgp,swimmer,105
27,1599,13,73.94999999999999,cgp,swimmer,105
28,899,14,68.04999999999998,cgp,swimmer,105
29,2199,24,72.15,cgp,swimmer,105
30,1699,23,60.14999999999999,cgp,swimmer,105
31,2399,16,67.69999999999999,cgp,swimmer,105
32,1899,18,69.54999999999998,cgp,swimmer,105
33,299,14,67.6,cgp,swimmer,105
34,2099,14,75.3,cgp,swimmer,105
35,999,14,68.04999999999998,cgp,swimmer,105
36,199,15,69.75,cgp,swimmer,105
37,799,14,68.04999999999998,cgp,swimmer,105
38,1799,13,73.94999999999999,cgp,swimmer,105
39,1299,13,74.85,cgp,swimmer,105
40,1399,13,74.85,cgp,swimmer,105
41,499,13,71.89999999999999,cgp,swimmer,105
42,2499,23,54.0,cgp,swimmer,105
43,1999,17,68.75,cgp,swimmer,105
44,99,14,67.6,cgp,swimmer,105
45,1199,14,70.54999999999998,cgp,swimmer,105
46,399,15,71.44999999999999,cgp,swimmer,105
47,599,15,71.89999999999999,cgp,swimmer,105
48,1499,13,74.85,cgp,swimmer,105
49,1099,17,65.8,cgp,swimmer,105
50,2299,14,55.94999999999999,cgp,swimmer,105
51,999,13,60.24999999999999,cgp,swimmer,105
52,599,14,59.79999999999999,cgp,swimmer,105
53,1299,13,56.3,cgp,swimmer,105
54,499,14,59.79999999999999,cgp,swimmer,105
55,1999,15,51.64999999999999,cgp,swimmer,105
56,1399,17,53.349999999999994,cgp,swimmer,105
57,799,13,60.24999999999999,cgp,swimmer,105
58,99,10,77.1,cgp,swimmer,105
59,199,14,67.94999999999999,cgp,swimmer,105
60,2499,13,56.3,cgp,swimmer,105
61,1599,16,53.79999999999999,cgp,swimmer,105
62,2199,14,55.94999999999999,cgp,swimmer,105
63,2399,13,56.3,cgp,swimmer,105
64,1199,13,60.24999999999999,cgp,swimmer,105
65,2099,17,49.499999999999986,cgp,swimmer,105
66,1099,13,60.24999999999999,cgp,swimmer,105
67,1699,16,53.79999999999999,cgp,swimmer,105
68,1899,15,51.64999999999999,cgp,swimmer,105
69,399,14,59.79999999999999,cgp,swimmer,105
70,1499,17,53.349999999999994,cgp,swimmer,105
71,699,13,60.24999999999999,cgp,swimmer,105
72,1799,15,51.64999999999999,cgp,swimmer,105
73,899,14,64.1,cgp,swimmer,105
74,299,14,51.89999999999999,cgp,swimmer,105
75,899,10,77.1,cgp,swimmer,105
76,499,8,77.55,cgp,swimmer,105
77,2499,12,72.35,cgp,swimmer,105
78,1699,12,72.35,cgp,swimmer,105
79,1399,11,76.64999999999999,cgp,swimmer,105
80,199,8,77.55,cgp,swimmer,105
81,1599,12,72.35,cgp,swimmer,105
82,999,10,77.1,cgp,swimmer,105
83,799,10,77.1,cgp,swimmer,105
84,2199,12,72.35,cgp,swimmer,105
85,1499,11,76.64999999999999,cgp,swimmer,105
86,2399,12,72.35,cgp,swimmer,105
87,299,8,77.55,cgp,swimmer,105
88,399,8,77.55,cgp,swimmer,105
89,99,8,77.55,cgp,swimmer,105
90,1899,12,72.35,cgp,swimmer,105
91,699,8,77.55,cgp,swimmer,105
92,599,8,77.55,cgp,swimmer,105
93,1299,11,76.64999999999999,cgp,swimmer,105
94,1099,11,76.64999999999999,cgp,swimmer,105
95,2099,12,72.35,cgp,swimmer,105
96,2299,12,72.35,cgp,swimmer,105
97,1199,11,76.64999999999999,cgp,swimmer,105
98,1999,12,72.35,cgp,swimmer,105
99,1799,12,72.35,cgp,swimmer,105
100,1599,11,72.79999999999998,cgp,swimmer,105
101,799,13,72.35,cgp,swimmer,105
102,1699,11,72.79999999999998,cgp,swimmer,105
103,699,10,77.1,cgp,swimmer,105
104,2499,11,70.75,cgp,swimmer,105
105,1499,11,72.79999999999998,cgp,swimmer,105
106,199,10,77.1,cgp,swimmer,105
107,99,10,77.1,cgp,swimmer,105
108,2199,11,70.75,cgp,swimmer,105
109,399,10,77.1,cgp,swimmer,105
110,1399,11,72.79999999999998,cgp,swimmer,105
111,1199,12,76.64999999999999,cgp,swimmer,105
112,1899,10,71.19999999999999,cgp,swimmer,105
113,1099,12,76.64999999999999,cgp,swimmer,105
114,1999,10,71.19999999999999,cgp,swimmer,105
115,2099,10,71.19999999999999,cgp,swimmer,105
116,599,13,72.35,cgp,swimmer,105
117,1799,11,72.79999999999998,cgp,swimmer,105
118,999,13,72.35,cgp,swimmer,105
119,2399,11,70.75,cgp,swimmer,105
120,2299,11,70.75,cgp,swimmer,105
121,899,13,72.35,cgp,swimmer,105
122,499,13,72.35,cgp,swimmer,105
123,299,10,77.1,cgp,swimmer,105
124,1299,14,70.3,cgp,swimmer,105
125,399,6,78.0,cgp,swimmer,105
126,1999,13,72.35,cgp,swimmer,105
127,899,10,77.1,cgp,swimmer,105
128,299,8,69.4,cgp,swimmer,105
129,1899,13,72.35,cgp,swimmer,105
130,99,6,78.0,cgp,swimmer,105
131,1199,11,72.79999999999998,cgp,swimmer,105
132,599,6,78.0,cgp,swimmer,105
133,1699,13,72.35,cgp,swimmer,105
134,499,6,78.0,cgp,swimmer,105
135,2499,13,72.35,cgp,swimmer,105
136,1299,13,72.35,cgp,swimmer,105
137,2299,13,72.35,cgp,swimmer,105
138,2199,13,72.35,cgp,swimmer,105
139,699,6,78.0,cgp,swimmer,105
140,1099,11,72.79999999999998,cgp,swimmer,105
141,1599,13,72.35,cgp,swimmer,105
142,999,10,77.1,cgp,swimmer,105
143,2099,13,72.35,cgp,swimmer,105
144,199,6,78.0,cgp,swimmer,105
145,799,12,75.75,cgp,swimmer,105
146,2399,13,72.35,cgp,swimmer,105
147,1799,13,72.35,cgp,swimmer,105
148,1399,13,72.35,cgp,swimmer,105
149,1499,13,72.35,cgp,swimmer,105
